"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"05/06/2016","54","","Belle Glade","12-099-0008","AQS"
"05/07/2016","57","","Belle Glade","12-099-0008","AQS"
"05/08/2016","56","","Belle Glade","12-099-0008","AQS"
"05/09/2016","72","","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"05/10/2016","39","","Belle Glade","12-099-0008","AQS"
"05/11/2016","51","","Belle Glade","12-099-0008","AQS"
"05/12/2016","64","","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"05/13/2016","44","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/14/2016","48","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/15/2016","49","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/16/2016","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/17/2016","38","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/18/2016","38","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/19/2016","29","","Miami Fire Station","12-086-1016","AQS"
"05/20/2016","35","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/21/2016","50","","Palm Springs Fire Station","12-086-0033","AQS"
"05/22/2016","35","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/23/2016","47","","Miami Fire Station","12-086-1016","AQS"
"05/24/2016","54","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/25/2016","40","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/26/2016","37","","Miami Fire Station","12-086-1016","AQS"
"05/27/2016","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/28/2016","31","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/29/2016","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/30/2016","38","","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"05/31/2016","32","","Miami Fire Station","12-086-1016","AQS"
"06/01/2016","33","","Miami Fire Station","12-086-1016","AQS"
"06/02/2016","33","","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"06/03/2016","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/04/2016","27","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/05/2016","48","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/06/2016","72","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/07/2016","55","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/08/2016","35","","Palm Springs Fire Station","12-086-0033","AQS"
"06/09/2016","46","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/10/2016","44","","Miami Fire Station","12-086-1016","AQS"
"06/11/2016","37","","Miami Fire Station","12-086-1016","AQS"
"06/12/2016","28","","Miami Fire Station","12-086-1016","AQS"
"06/13/2016","46","","Miami Fire Station","12-086-1016","AQS"
"06/14/2016","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/15/2016","49","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/16/2016","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/17/2016","42","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/18/2016","55","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/19/2016","45","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/20/2016","43","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/21/2016","38","","Miami Fire Station","12-086-1016","AQS"
"06/22/2016","46","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/23/2016","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/24/2016","33","","Miami Fire Station","12-086-1016","AQS"
"06/25/2016","32","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/26/2016","26","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/27/2016","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/28/2016","34","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/29/2016","47","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/30/2016","40","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/01/2016","48","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/02/2016","47","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/03/2016","56","","Daniela Banu NCORE","12-011-0034","AQS"
"07/04/2016","92","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/05/2016","78","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/06/2016","62","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/07/2016","66","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/08/2016","63","","Palm Springs Fire Station","12-086-0033","AQS"
"07/09/2016","61","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/10/2016","49","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/11/2016","43","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/12/2016","46","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/13/2016","47","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/14/2016","30","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/15/2016","32","","Miami Fire Station","12-086-1016","AQS"
"07/16/2016","29","","Miami Fire Station","12-086-1016","AQS"
"07/17/2016","35","","Palm Springs Fire Station","12-086-0033","AQS"
"07/18/2016","38","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/19/2016","39","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/20/2016","51","","Miami Fire Station","12-086-1016","AQS"
"07/21/2016","40","","Miami Fire Station","12-086-1016","AQS"
"07/22/2016","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/23/2016","30","","Miami Fire Station","12-086-1016","AQS"
"07/24/2016","30","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/25/2016","50","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/26/2016","43","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/27/2016","47","","Miami Fire Station","12-086-1016","AQS"
"07/28/2016","45","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/29/2016","60","","Palm Springs Fire Station","12-086-0033","AQS"
"07/30/2016","56","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/31/2016","48","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/01/2016","70","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/02/2016","65","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/03/2016","57","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/04/2016","57","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/05/2016","55","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/06/2016","56","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/07/2016","47","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/08/2016","47","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/09/2016","35","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/10/2016","47","","Miami Fire Station","12-086-1016","AQS"
"08/11/2016","32","","Miami Fire Station","12-086-1016","AQS"
"08/12/2016","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/13/2016","30","","Miami Fire Station","12-086-1016","AQS"
"08/14/2016","36","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/15/2016","43","","Miami Fire Station","12-086-1016","AQS"
"08/16/2016","35","","Miami Fire Station","12-086-1016","AQS"
"08/17/2016","36","","Miami Fire Station","12-086-1016","AQS"
"08/18/2016","37","","Miami Fire Station","12-086-1016","AQS"
"08/19/2016","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/20/2016","36","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/21/2016","34","","Vista View Park","12-011-0033","AQS"
"08/22/2016","40","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/23/2016","47","","Miami Fire Station","12-086-1016","AQS"
"08/24/2016","45","","Miami Fire Station","12-086-1016","AQS"
"08/25/2016","38","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/26/2016","41","","Miami Fire Station","12-086-1016","AQS"
"08/27/2016","35","","Miami Fire Station","12-086-1016","AQS"
"08/28/2016","28","","Pompano Highlands","12-011-2003","AQS"
"08/29/2016","33","","Belle Glade","12-099-0008","AQS"
"08/30/2016","27","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/31/2016","49","","Belle Glade","12-099-0008","AQS"
"09/01/2016","63","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/02/2016","60","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/03/2016","57","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/04/2016","48","","Belle Glade","12-099-0008","AQS"
"09/05/2016","44","","Belle Glade","12-099-0008","AQS"
"09/06/2016","47","","Miami Fire Station","12-086-1016","AQS"
"09/07/2016","50","","Miami Fire Station","12-086-1016","AQS"
"09/08/2016","52","","Belle Glade","12-099-0008","AQS"
"09/09/2016","38","","Belle Glade","12-099-0008","AQS"
"09/10/2016","41","","Belle Glade","12-099-0008","AQS"
"09/11/2016","44","","Belle Glade","12-099-0008","AQS"
"09/12/2016","30","","Miami Fire Station","12-086-1016","AQS"
"09/13/2016","32","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/14/2016","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/15/2016","46","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/16/2016","34","","Belle Glade","12-099-0008","AQS"
"09/17/2016","35","","Belle Glade","12-099-0008","AQS"
"09/18/2016","35","","Belle Glade","12-099-0008","AQS"
"09/19/2016","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/20/2016","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/21/2016","35","","Miami Fire Station","12-086-1016","AQS"
"09/22/2016","39","","Miami Fire Station","12-086-1016","AQS"
"09/23/2016","36","","Miami Fire Station","12-086-1016","AQS"
"09/24/2016","51","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/25/2016","25","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/26/2016","32","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/27/2016","28","","Miami Fire Station","12-086-1016","AQS"
"09/28/2016","35","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/29/2016","36","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/30/2016","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/01/2016","29","","Miami Fire Station","12-086-1016","AQS"
"10/02/2016","28","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"10/03/2016","31","","Miami Fire Station","12-086-1016","AQS"
"10/04/2016","37","","Miami Fire Station","12-086-1016","AQS"
"10/09/2016","17","","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"10/11/2016","57","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/12/2016","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/13/2016","46","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/14/2016","30","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/15/2016","30","","Miami Fire Station","12-086-1016","AQS"
"10/16/2016","21","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/17/2016","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/18/2016","33","","Miami Fire Station","12-086-1016","AQS"
"10/19/2016","32","","Miami Fire Station","12-086-1016","AQS"
"10/20/2016","38","","Miami Fire Station","12-086-1016","AQS"
"10/21/2016","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/22/2016","51","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/23/2016","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/24/2016","47","","Belle Glade","12-099-0008","AQS"
"10/25/2016","40","","Miami Fire Station","12-086-1016","AQS"
"10/26/2016","43","","Miami Fire Station","12-086-1016","AQS"
"10/27/2016","48","","Palm Springs Fire Station","12-086-0033","AQS"
"10/28/2016","37","","Miami Fire Station","12-086-1016","AQS"
"10/29/2016","34","","Miami Fire Station","12-086-1016","AQS"
"10/30/2016","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/31/2016","35","","Miami Fire Station","12-086-1016","AQS"
"11/01/2016","33","","Miami Fire Station","12-086-1016","AQS"
"11/02/2016","41","","Miami Fire Station","12-086-1016","AQS"
"11/03/2016","38","","Miami Fire Station","12-086-1016","AQS"
"11/04/2016","32","","Miami Fire Station","12-086-1016","AQS"
"11/05/2016","40","","Miami Fire Station","12-086-1016","AQS"
"11/06/2016","30","","Miami Fire Station","12-086-1016","AQS"
"11/07/2016","32","","Miami Fire Station","12-086-1016","AQS"
"11/08/2016","50","","Vista View Park","12-011-0033","AQS"
"11/09/2016","44","","Belle Glade","12-099-0008","AQS"
"11/10/2016","45","","Miami Fire Station","12-086-1016","AQS"
"11/11/2016","68","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/12/2016","66","","Belle Glade","12-099-0008","AQS"
"11/13/2016","60","","Belle Glade","12-099-0008","AQS"
"11/14/2016","54","","Belle Glade","12-099-0008","AQS"
"11/15/2016","58","","Belle Glade","12-099-0008","AQS"
"11/16/2016","59","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/17/2016","68","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/18/2016","56","","Belle Glade","12-099-0008","AQS"
"11/19/2016","63","","Belle Glade","12-099-0008","AQS"
"11/20/2016","52","","Daniela Banu NCORE","12-011-0034","AQS"
"11/21/2016","51","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/22/2016","45","","Miami Fire Station","12-086-1016","AQS"
"11/23/2016","43","","Belle Glade","12-099-0008","AQS"
"11/24/2016","44","","Belle Glade","12-099-0008","AQS"
"11/25/2016","55","","Belle Glade","12-099-0008","AQS"
"11/26/2016","33","","Miami Fire Station","12-086-1016","AQS"
"11/27/2016","39","","Belle Glade","12-099-0008","AQS"
"11/28/2016","45","","Belle Glade","12-099-0008","AQS"
"11/29/2016","39","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/30/2016","43","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/01/2016","40","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/02/2016","39","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/03/2016","31","","Belle Glade","12-099-0008","AQS"
"12/04/2016","33","","Vista View Park","12-011-0033","AQS"
"12/05/2016","39","","Belle Glade","12-099-0008","AQS"
"12/06/2016","43","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/07/2016","54","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/08/2016","60","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/09/2016","49","","Belle Glade","12-099-0008","AQS"
"12/10/2016","36","","Belle Glade","12-099-0008","AQS"
"12/11/2016","34","","Belle Glade","12-099-0008","AQS"
"12/12/2016","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/13/2016","47","","Miami Fire Station","12-086-1016","AQS"
"12/14/2016","52","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/15/2016","56","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/16/2016","41","","Miami Fire Station","12-086-1016","AQS"
"12/17/2016","40","","Miami Fire Station","12-086-1016","AQS"
"12/18/2016","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/19/2016","37","","Miami Fire Station","12-086-1016","AQS"
"12/20/2016","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/21/2016","37","","Vista View Park","12-011-0033","AQS"
"12/22/2016","42","","Belle Glade","12-099-0008","AQS"
"12/23/2016","40","","Belle Glade","12-099-0008","AQS"
"12/24/2016","43","","Belle Glade","12-099-0008","AQS"
"12/25/2016","52","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/26/2016","57","","Belle Glade","12-099-0008","AQS"
"12/27/2016","49","","Belle Glade","12-099-0008","AQS"
"12/28/2016","40","","Belle Glade","12-099-0008","AQS"
"12/29/2016","49","","Miami Fire Station","12-086-1016","AQS"
"12/30/2016","32","","Daniela Banu NCORE","12-011-0034","AQS"
"12/31/2016","58","","Vista View Park","12-011-0033","AQS"
"01/01/2017","76","","Vista View Park","12-011-0033","AQS"
"01/02/2017","49","","Belle Glade","12-099-0008","AQS"
"01/03/2017","54","","Belle Glade","12-099-0008","AQS"
"01/04/2017","40","","Belle Glade","12-099-0008","AQS"
"01/05/2017","52","","Belle Glade","12-099-0008","AQS"
"01/06/2017","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/07/2017","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/08/2017","32","","Vista View Park","12-011-0033","AQS"
"01/09/2017","47","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/10/2017","38","","Belle Glade","12-099-0008","AQS"
"01/11/2017","38","","Belle Glade","12-099-0008","AQS"
"01/12/2017","47","","Belle Glade","12-099-0008","AQS"
"01/13/2017","46","","Belle Glade","12-099-0008","AQS"
"01/14/2017","46","","Belle Glade","12-099-0008","AQS"
"01/15/2017","51","","Belle Glade","12-099-0008","AQS"
"01/16/2017","50","","Belle Glade","12-099-0008","AQS"
"01/17/2017","54","","Belle Glade","12-099-0008","AQS"
"01/18/2017","63","","Belle Glade","12-099-0008","AQS"
"01/19/2017","54","","Belle Glade","12-099-0008","AQS"
"01/20/2017","47","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/21/2017","56","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/22/2017","37","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/23/2017","67","","Belle Glade","12-099-0008","AQS"
"01/24/2017","51","","Belle Glade","12-099-0008","AQS"
"01/25/2017","52","","Belle Glade","12-099-0008","AQS"
"01/26/2017","53","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/27/2017","59","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/28/2017","62","","Vista View Park","12-011-0033","AQS"
"01/29/2017","30","","Belle Glade","12-099-0008","AQS"
"01/30/2017","41","","Belle Glade","12-099-0008","AQS"
"01/31/2017","47","","Belle Glade","12-099-0008","AQS"
"02/01/2017","54","","Belle Glade","12-099-0008","AQS"
"02/02/2017","46","","Vista View Park","12-011-0033","AQS"
"02/03/2017","43","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"02/04/2017","55","","Vista View Park","12-011-0033","AQS"
"02/05/2017","55","","Vista View Park","12-011-0033","AQS"
"02/06/2017","53","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/07/2017","40","","Belle Glade","12-099-0008","AQS"
"02/08/2017","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/09/2017","57","","DELRAY BEACH","12-099-2005","AQS"
"02/10/2017","40","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/11/2017","34","","Belle Glade","12-099-0008","AQS"
"02/12/2017","42","","Belle Glade","12-099-0008","AQS"
"02/13/2017","55","","Belle Glade","12-099-0008","AQS"
"02/14/2017","59","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/15/2017","61","","Belle Glade","12-099-0008","AQS"
"02/16/2017","59","","Miami Fire Station","12-086-1016","AQS"
"02/17/2017","66","","Belle Glade","12-099-0008","AQS"
"02/18/2017","59","","Belle Glade","12-099-0008","AQS"
"02/19/2017","52","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/20/2017","44","","Belle Glade","12-099-0008","AQS"
"02/21/2017","49","","Belle Glade","12-099-0008","AQS"
"02/22/2017","41","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/23/2017","36","","Belle Glade","12-099-0008","AQS"
"02/24/2017","33","","Miami Fire Station","12-086-1016","AQS"
"02/25/2017","38","","Belle Glade","12-099-0008","AQS"
"02/26/2017","47","","Belle Glade","12-099-0008","AQS"
"02/27/2017","54","","Belle Glade","12-099-0008","AQS"
"02/28/2017","48","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/01/2017","52","","Belle Glade","12-099-0008","AQS"
"03/02/2017","48","","Belle Glade","12-099-0008","AQS"
"03/03/2017","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/04/2017","26","","Miami Fire Station","12-086-1016","AQS"
"03/05/2017","55","","Belle Glade","12-099-0008","AQS"
"03/06/2017","40","","Belle Glade","12-099-0008","AQS"
"03/07/2017","33","","Miami Fire Station","12-086-1016","AQS"
"03/08/2017","33","","Belle Glade","12-099-0008","AQS"
"03/09/2017","38","","Belle Glade","12-099-0008","AQS"
"03/10/2017","38","","Miami Fire Station","12-086-1016","AQS"
"03/11/2017","43","","Miami Fire Station","12-086-1016","AQS"
"03/12/2017","51","","Belle Glade","12-099-0008","AQS"
"03/13/2017","45","","Miami Fire Station","12-086-1016","AQS"
"03/14/2017","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/15/2017","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/16/2017","57","","Belle Glade","12-099-0008","AQS"
"03/17/2017","54","","Belle Glade","12-099-0008","AQS"
"03/18/2017","38","","Vista View Park","12-011-0033","AQS"
"03/19/2017","53","","Belle Glade","12-099-0008","AQS"
"03/20/2017","44","","Belle Glade","12-099-0008","AQS"
"03/21/2017","47","","Belle Glade","12-099-0008","AQS"
"03/22/2017","62","","Vista View Park","12-011-0033","AQS"
"03/23/2017","77","","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"03/24/2017","52","","Miami Fire Station","12-086-1016","AQS"
"03/25/2017","37","","Belle Glade","12-099-0008","AQS"
"03/26/2017","35","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/27/2017","39","","Miami Fire Station","12-086-1016","AQS"
"03/28/2017","39","","Miami Fire Station","12-086-1016","AQS"
"03/29/2017","43","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/30/2017","37","","Belle Glade","12-099-0008","AQS"
"03/31/2017","48","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/01/2017","59","","Miami Fire Station","12-086-1016","AQS"
"04/02/2017","57","","Belle Glade","12-099-0008","AQS"
"04/03/2017","51","","Miami Fire Station","12-086-1016","AQS"
"04/04/2017","54","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/05/2017","52","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/06/2017","70","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/07/2017","60","","Miami Fire Station","12-086-1016","AQS"
"04/08/2017","44","","Miami Fire Station","12-086-1016","AQS"
"04/09/2017","47","","Belle Glade","12-099-0008","AQS"
"04/10/2017","43","","Miami Fire Station","12-086-1016","AQS"
"04/11/2017","55","","Vista View Park","12-011-0033","AQS"
"04/12/2017","43","","Miami Fire Station","12-086-1016","AQS"
"04/13/2017","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/14/2017","38","","Miami Fire Station","12-086-1016","AQS"
"04/15/2017","47","","Miami Fire Station","12-086-1016","AQS"
"04/16/2017","55","","Vista View Park","12-011-0033","AQS"
"04/17/2017","45","","Miami Fire Station","12-086-1016","AQS"
"04/18/2017","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/19/2017","51","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/20/2017","45","","Vista View Park","12-011-0033","AQS"
"04/21/2017","37","","Vista View Park","12-011-0033","AQS"
"04/22/2017","38","","Miami Fire Station","12-086-1016","AQS"
"04/23/2017","29","","Miami Fire Station","12-086-1016","AQS"
"04/24/2017","30","","Miami Fire Station","12-086-1016","AQS"
"04/25/2017","38","","Belle Glade","12-099-0008","AQS"
"04/26/2017","39","","Miami Fire Station","12-086-1016","AQS"
"04/27/2017","50","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/28/2017","43","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/29/2017","34","","Daniela Banu NCORE","12-011-0034","AQS"
"04/30/2017","37","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/01/2017","37","","Miami Fire Station","12-086-1016","AQS"
"05/02/2017","34","","Miami Fire Station","12-086-1016","AQS"
"05/03/2017","36","","Miami Fire Station","12-086-1016","AQS"
"05/04/2017","38","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/05/2017","33","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/06/2017","36","","Belle Glade","12-099-0008","AQS"
"05/07/2017","33","","Belle Glade","12-099-0008","AQS"
"05/08/2017","50","","Belle Glade","12-099-0008","AQS"
"05/09/2017","55","","Miami Fire Station","12-086-1016","AQS"
"05/10/2017","57","","Miami Fire Station","12-086-1016","AQS"
"05/11/2017","54","","Belle Glade","12-099-0008","AQS"
"05/12/2017","41","","Miami Fire Station","12-086-1016","AQS"
"05/13/2017","44","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/14/2017","43","","Miami Fire Station","12-086-1016","AQS"
"05/15/2017","53","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/16/2017","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/17/2017","39","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/18/2017","58","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/19/2017","67","","Miami Fire Station","12-086-1016","AQS"
"05/20/2017","67","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/21/2017","32","","Miami Fire Station","12-086-1016","AQS"
"05/22/2017","40","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/23/2017","33","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/24/2017","66","","Belle Glade","12-099-0008","AQS"
"05/25/2017","81","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/26/2017","62","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/27/2017","59","","Miami Fire Station","12-086-1016","AQS"
"05/28/2017","64","","Miami Fire Station","12-086-1016","AQS"
"05/29/2017","89","","Belle Glade","12-099-0008","AQS"
"05/30/2017","67","","Belle Glade","12-099-0008","AQS"
"05/31/2017","39","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/01/2017","44","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/02/2017","49","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/03/2017","34","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/04/2017","28","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/05/2017","45","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/06/2017","42","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/07/2017","21","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/08/2017","35","","Miami Fire Station","12-086-1016","AQS"
"06/09/2017","35","","Miami Fire Station","12-086-1016","AQS"
"06/10/2017","42","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/11/2017","43","","Miami Fire Station","12-086-1016","AQS"
"06/12/2017","33","","Miami Fire Station","12-086-1016","AQS"
"06/13/2017","32","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/14/2017","36","","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/15/2017","42","","Near Road - Fort Lauderdale","12-011-0035","AQS"
