Date,PM2.5 AQI Value,Site Name,Site ID,Source
07/25/2013,57,Burbank,06-037-1002,AQS
07/26/2013,68,Los Angeles-north Main Street,06-037-1103,AQS
07/27/2013,61,Burbank,06-037-1002,AQS
07/28/2013,69,Burbank,06-037-1002,AQS
07/29/2013,67,Los Angeles-north Main Street,06-037-1103,AQS
07/30/2013,58,Burbank,06-037-1002,AQS
07/31/2013,66,Los Angeles-north Main Street,06-037-1103,AQS
08/01/2013,71,Los Angeles-north Main Street,06-037-1103,AQS
08/02/2013,75,Los Angeles-north Main Street,06-037-1103,AQS
08/03/2013,82,Los Angeles-north Main Street,06-037-1103,AQS
08/04/2013,76,Los Angeles-north Main Street,06-037-1103,AQS
08/05/2013,76,Los Angeles-north Main Street,06-037-1103,AQS
08/06/2013,70,Los Angeles-north Main Street,06-037-1103,AQS
08/07/2013,67,Los Angeles-north Main Street,06-037-1103,AQS
08/08/2013,52,Burbank,06-037-1002,AQS
08/09/2013,61,Los Angeles-north Main Street,06-037-1103,AQS
08/10/2013,70,Los Angeles-north Main Street,06-037-1103,AQS
08/11/2013,67,Los Angeles-north Main Street,06-037-1103,AQS
08/12/2013,70,Burbank,06-037-1002,AQS
08/13/2013,87,Los Angeles-north Main Street,06-037-1103,AQS
08/14/2013,103,Los Angeles-north Main Street,06-037-1103,AQS
08/15/2013,95,Los Angeles-north Main Street,06-037-1103,AQS
08/16/2013,92,Los Angeles-north Main Street,06-037-1103,AQS
08/17/2013,75,Long Beach (south),06-037-4004,AQS
08/18/2013,76,Los Angeles-north Main Street,06-037-1103,AQS
08/19/2013,78,Los Angeles-north Main Street,06-037-1103,AQS
08/20/2013,72,Anaheim,06-059-0007,AQS
08/21/2013,58,Burbank,06-037-1002,AQS
08/22/2013,49,Burbank,06-037-1002,AQS
08/23/2013,60,Los Angeles-north Main Street,06-037-1103,AQS
08/24/2013,70,Anaheim,06-059-0007,AQS
08/25/2013,81,Anaheim,06-059-0007,AQS
08/26/2013,58,Los Angeles-north Main Street,06-037-1103,AQS
08/27/2013,58,Los Angeles-north Main Street,06-037-1103,AQS
08/28/2013,60,Los Angeles-north Main Street,06-037-1103,AQS
08/29/2013,57,Los Angeles-north Main Street,06-037-1103,AQS
08/30/2013,56,Los Angeles-north Main Street,06-037-1103,AQS
08/31/2013,56,Los Angeles-north Main Street,06-037-1103,AQS
09/01/2013,47,Burbank,06-037-1002,AQS
09/02/2013,54,Los Angeles-north Main Street,06-037-1103,AQS
09/03/2013,57,Los Angeles-north Main Street,06-037-1103,AQS
09/04/2013,58,Los Angeles-north Main Street,06-037-1103,AQS
09/05/2013,70,Los Angeles-north Main Street,06-037-1103,AQS
09/06/2013,64,Los Angeles-north Main Street,06-037-1103,AQS
09/07/2013,64,Los Angeles-north Main Street,06-037-1103,AQS
09/08/2013,65,Los Angeles-north Main Street,06-037-1103,AQS
09/09/2013,59,Los Angeles-north Main Street,06-037-1103,AQS
09/10/2013,69,Los Angeles-north Main Street,06-037-1103,AQS
09/11/2013,60,Glendora,06-037-0016,AQS
09/12/2013,63,Los Angeles-north Main Street,06-037-1103,AQS
09/13/2013,62,Los Angeles-north Main Street,06-037-1103,AQS
09/14/2013,70,Los Angeles-north Main Street,06-037-1103,AQS
09/15/2013,71,Los Angeles-north Main Street,06-037-1103,AQS
09/16/2013,71,Los Angeles-north Main Street,06-037-1103,AQS
09/17/2013,83,Los Angeles-north Main Street,06-037-1103,AQS
09/18/2013,76,Burbank,06-037-1002,AQS
09/19/2013,84,Los Angeles-north Main Street,06-037-1103,AQS
09/20/2013,84,Burbank,06-037-1002,AQS
09/21/2013,63,Los Angeles-north Main Street,06-037-1103,AQS
09/22/2013,38,Burbank,06-037-1002,AQS
09/23/2013,50,Los Angeles-north Main Street,06-037-1103,AQS
09/24/2013,54,Long Beach (south),06-037-4004,AQS
09/25/2013,57,Los Angeles-north Main Street,06-037-1103,AQS
09/26/2013,50,Anaheim,06-059-0007,AQS
09/27/2013,52,Long Beach (south),06-037-4004,AQS
09/28/2013,52,Long Beach (south),06-037-4004,AQS
09/29/2013,54,Long Beach (south),06-037-4004,AQS
09/30/2013,69,Long Beach (south),06-037-4004,AQS
10/01/2013,63,Los Angeles-north Main Street,06-037-1103,AQS
10/02/2013,63,Burbank,06-037-1002,AQS
10/03/2013,67,Los Angeles-north Main Street,06-037-1103,AQS
10/04/2013,74,Los Angeles-north Main Street,06-037-1103,AQS
10/05/2013,43,Los Angeles-north Main Street,06-037-1103,AQS
10/06/2013,46,Long Beach (south),06-037-4004,AQS
10/07/2013,61,Long Beach (south),06-037-4004,AQS
10/08/2013,68,Los Angeles-north Main Street,06-037-1103,AQS
10/09/2013,48,Burbank,06-037-1002,AQS
10/10/2013,59,Burbank,06-037-1002,AQS
10/11/2013,67,Burbank,06-037-1002,AQS
10/12/2013,67,Burbank,06-037-1002,AQS
10/13/2013,65,Burbank,06-037-1002,AQS
10/14/2013,66,Long Beach (south),06-037-4004,AQS
10/15/2013,55,Long Beach (south),06-037-4004,AQS
10/16/2013,55,Long Beach (south),06-037-4004,AQS
10/17/2013,57,Long Beach (south),06-037-4004,AQS
10/18/2013,66,Anaheim,06-059-0007,AQS
10/19/2013,76,Anaheim,06-059-0007,AQS
10/20/2013,87,Los Angeles-north Main Street,06-037-1103,AQS
10/21/2013,118,Los Angeles-north Main Street,06-037-1103,AQS
10/22/2013,88,Anaheim,06-059-0007,AQS
10/23/2013,93,Glendora,06-037-0016,AQS
10/24/2013,95,Los Angeles-north Main Street,06-037-1103,AQS
10/25/2013,106,Anaheim,06-059-0007,AQS
10/26/2013,131,Anaheim,06-059-0007,AQS
10/27/2013,103,Los Angeles-north Main Street,06-037-1103,AQS
10/28/2013,35,Long Beach (south),06-037-4004,AQS
10/29/2013,43,Long Beach (south),06-037-4004,AQS
10/30/2013,54,Los Angeles-north Main Street,06-037-1103,AQS
10/31/2013,61,Long Beach (south),06-037-4004,AQS
11/01/2013,66,Long Beach (south),06-037-4004,AQS
11/02/2013,64,Long Beach (south),06-037-4004,AQS
11/03/2013,68,Reseda,06-037-1201,AQS
11/04/2013,56,Los Angeles-north Main Street,06-037-1103,AQS
11/05/2013,63,Los Angeles-north Main Street,06-037-1103,AQS
11/06/2013,56,Long Beach (south),06-037-4004,AQS
11/07/2013,54,Anaheim,06-059-0007,AQS
11/08/2013,62,Burbank,06-037-1002,AQS
11/09/2013,88,Los Angeles-north Main Street,06-037-1103,AQS
11/10/2013,85,Long Beach (south),06-037-4004,AQS
11/11/2013,82,Anaheim,06-059-0007,AQS
11/12/2013,115,Anaheim,06-059-0007,AQS
11/13/2013,77,Long Beach (south),06-037-4004,AQS
11/14/2013,61,Long Beach (south),06-037-4004,AQS
11/15/2013,78,Los Angeles-north Main Street,06-037-1103,AQS
11/16/2013,62,Burbank,06-037-1002,AQS
11/17/2013,63,Burbank,06-037-1002,AQS
11/18/2013,66,Los Angeles-north Main Street,06-037-1103,AQS
11/19/2013,58,Glendora,06-037-0016,AQS
11/20/2013,60,Los Angeles-north Main Street,06-037-1103,AQS
11/21/2013,34,Los Angeles-north Main Street,06-037-1103,AQS
11/22/2013,42,Los Angeles-north Main Street,06-037-1103,AQS
11/23/2013,47,Long Beach (south),06-037-4004,AQS
11/24/2013,63,Long Beach (south),06-037-4004,AQS
11/25/2013,72,Long Beach (south),06-037-4004,AQS
11/26/2013,82,Long Beach (south),06-037-4004,AQS
11/27/2013,74,Long Beach (south),06-037-4004,AQS
11/28/2013,67,Reseda,06-037-1201,AQS
11/29/2013,79,Burbank,06-037-1002,AQS
11/30/2013,73,Long Beach (south),06-037-4004,AQS
12/01/2013,62,Long Beach (south),06-037-4004,AQS
12/02/2013,67,Long Beach (south),06-037-4004,AQS
12/03/2013,65,Long Beach (south),06-037-4004,AQS
12/04/2013,46,Long Beach (south),06-037-4004,AQS
12/05/2013,58,Burbank,06-037-1002,AQS
12/06/2013,64,Burbank,06-037-1002,AQS
12/07/2013,61,Long Beach (south),06-037-4004,AQS
12/08/2013,68,Long Beach (north),06-037-4002,AQS
12/09/2013,71,Long Beach (south),06-037-4004,AQS
12/10/2013,56,Long Beach (south),06-037-4004,AQS
12/11/2013,66,Anaheim,06-059-0007,AQS
12/12/2013,72,Anaheim,06-059-0007,AQS
12/13/2013,103,Long Beach (south),06-037-4004,AQS
12/14/2013,101,Long Beach (south),06-037-4004,AQS
12/15/2013,74,Long Beach (south),06-037-4004,AQS
12/16/2013,60,Anaheim,06-059-0007,AQS
12/17/2013,75,Long Beach (south),06-037-4004,AQS
12/18/2013,71,Los Angeles-north Main Street,06-037-1103,AQS
12/19/2013,52,Burbank,06-037-1002,AQS
12/20/2013,64,Long Beach (south),06-037-4004,AQS
12/21/2013,94,Reseda,06-037-1201,AQS
12/22/2013,117,Long Beach (south),06-037-4004,AQS
12/23/2013,92,Long Beach (south),06-037-4004,AQS
12/24/2013,85,Compton,06-037-1302,AQS
12/25/2013,100,Long Beach (south),06-037-4004,AQS
12/26/2013,54,Long Beach (south),06-037-4004,AQS
12/27/2013,55,Compton,06-037-1302,AQS
12/28/2013,64,Long Beach (south),06-037-4004,AQS
12/29/2013,70,Long Beach (south),06-037-4004,AQS
12/30/2013,69,Long Beach (south),06-037-4004,AQS
12/31/2013,96,Long Beach (south),06-037-4004,AQS
01/01/2014,161,Burbank,06-037-1002,AQS
01/02/2014,119,Anaheim,06-059-0007,AQS
01/03/2014,93,Anaheim,06-059-0007,AQS
01/04/2014,118,Los Angeles-north Main Street,06-037-1103,AQS
01/05/2014,97,Long Beach (south),06-037-4004,AQS
01/06/2014,57,Long Beach (south),06-037-4004,AQS
01/07/2014,64,Burbank,06-037-1002,AQS
01/08/2014,92,Los Angeles-north Main Street,06-037-1103,AQS
01/09/2014,122,Los Angeles-north Main Street,06-037-1103,AQS
01/10/2014,142,Long Beach (south),06-037-4004,AQS
01/11/2014,124,Anaheim,06-059-0007,AQS
01/12/2014,115,Los Angeles-north Main Street,06-037-1103,AQS
01/13/2014,85,Long Beach (south),06-037-4004,AQS
01/14/2014,65,Long Beach (south),06-037-4004,AQS
01/15/2014,69,Long Beach (south),06-037-4004,AQS
01/16/2014,70,Long Beach (south),06-037-4004,AQS
01/17/2014,94,Azusa,06-037-0002,AQS
01/18/2014,80,Long Beach (south),06-037-4004,AQS
01/19/2014,95,Long Beach (south),06-037-4004,AQS
01/20/2014,107,Long Beach (south),06-037-4004,AQS
01/21/2014,108,Anaheim,06-059-0007,AQS
01/22/2014,77,Los Angeles-north Main Street,06-037-1103,AQS
01/23/2014,96,Los Angeles-north Main Street,06-037-1103,AQS
01/24/2014,89,Long Beach (south),06-037-4004,AQS
01/25/2014,74,Anaheim,06-059-0007,AQS
01/26/2014,76,Los Angeles-north Main Street,06-037-1103,AQS
01/27/2014,75,Los Angeles-north Main Street,06-037-1103,AQS
01/28/2014,96,Los Angeles-north Main Street,06-037-1103,AQS
01/29/2014,125,Los Angeles-north Main Street,06-037-1103,AQS
01/30/2014,95,Burbank,06-037-1002,AQS
01/31/2014,50,Burbank,06-037-1002,AQS
02/01/2014,45,Long Beach (south),06-037-4004,AQS
02/02/2014,51,Long Beach (south),06-037-4004,AQS
02/03/2014,33,Long Beach (south),06-037-4004,AQS
02/04/2014,48,Burbank,06-037-1002,AQS
02/05/2014,55,Burbank,06-037-1002,AQS
02/06/2014,63,Burbank,06-037-1002,AQS
02/07/2014,62,Los Angeles-north Main Street,06-037-1103,AQS
02/08/2014,51,Reseda,06-037-1201,AQS
02/09/2014,58,Reseda,06-037-1201,AQS
02/10/2014,59,Burbank,06-037-1002,AQS
02/11/2014,67,Long Beach (south),06-037-4004,AQS
02/12/2014,84,Long Beach (south),06-037-4004,AQS
02/13/2014,72,Long Beach (south),06-037-4004,AQS
02/14/2014,92,Burbank,06-037-1002,AQS
02/15/2014,116,Los Angeles-north Main Street,06-037-1103,AQS
02/16/2014,95,Burbank,06-037-1002,AQS
02/17/2014,78,Los Angeles-north Main Street,06-037-1103,AQS
02/18/2014,94,Los Angeles-north Main Street,06-037-1103,AQS
02/19/2014,87,Los Angeles-north Main Street,06-037-1103,AQS
02/20/2014,89,Long Beach (south),06-037-4004,AQS
02/21/2014,69,Long Beach (south),06-037-4004,AQS
02/22/2014,84,Los Angeles-north Main Street,06-037-1103,AQS
02/23/2014,91,Los Angeles-north Main Street,06-037-1103,AQS
02/24/2014,96,Los Angeles-north Main Street,06-037-1103,AQS
02/25/2014,91,Reseda,06-037-1201,AQS
02/26/2014,56,Burbank,06-037-1002,AQS
02/27/2014,41,Reseda,06-037-1201,AQS
02/28/2014,36,Burbank,06-037-1002,AQS
03/01/2014,44,Burbank,06-037-1002,AQS
03/02/2014,61,Reseda,06-037-1201,AQS
03/03/2014,59,Burbank,06-037-1002,AQS
03/04/2014,72,Burbank,06-037-1002,AQS
03/05/2014,80,Los Angeles-north Main Street,06-037-1103,AQS
03/06/2014,79,Burbank,06-037-1002,AQS
03/07/2014,65,Burbank,06-037-1002,AQS
03/08/2014,61,Long Beach (south),06-037-4004,AQS
03/09/2014,40,Burbank,06-037-1002,AQS
03/10/2014,47,Long Beach (south),06-037-4004,AQS
03/11/2014,58,Burbank,06-037-1002,AQS
03/12/2014,59,Los Angeles-north Main Street,06-037-1103,AQS
03/13/2014,68,Burbank,06-037-1002,AQS
03/14/2014,74,Los Angeles-north Main Street,06-037-1103,AQS
03/15/2014,66,Burbank,06-037-1002,AQS
03/16/2014,65,Long Beach (south),06-037-4004,AQS
03/17/2014,63,Burbank,06-037-1002,AQS
03/18/2014,66,Burbank,06-037-1002,AQS
03/19/2014,71,Los Angeles-north Main Street,06-037-1103,AQS
03/20/2014,72,Long Beach (south),06-037-4004,AQS
03/21/2014,71,Burbank,06-037-1002,AQS
03/22/2014,63,Burbank,06-037-1002,AQS
03/23/2014,67,Los Angeles-north Main Street,06-037-1103,AQS
03/24/2014,86,Los Angeles-north Main Street,06-037-1103,AQS
03/25/2014,80,Los Angeles-north Main Street,06-037-1103,AQS
03/26/2014,36,Long Beach (south),06-037-4004,AQS
03/27/2014,51,Los Angeles-north Main Street,06-037-1103,AQS
03/28/2014,63,Burbank,06-037-1002,AQS
03/29/2014,63,Burbank,06-037-1002,AQS
03/30/2014,34,Los Angeles-north Main Street,06-037-1103,AQS
03/31/2014,45,Burbank,06-037-1002,AQS
04/01/2014,31,Burbank,06-037-1002,AQS
04/02/2014,36,Burbank,06-037-1002,AQS
04/03/2014,48,Burbank,06-037-1002,AQS
04/04/2014,48,Burbank,06-037-1002,AQS
04/05/2014,52,Los Angeles-north Main Street,06-037-1103,AQS
04/06/2014,57,Los Angeles-north Main Street,06-037-1103,AQS
04/07/2014,57,Los Angeles-north Main Street,06-037-1103,AQS
04/08/2014,66,Long Beach (south),06-037-4004,AQS
04/09/2014,64,Long Beach (south),06-037-4004,AQS
04/10/2014,81,Los Angeles-north Main Street,06-037-1103,AQS
04/11/2014,77,Los Angeles-north Main Street,06-037-1103,AQS
04/12/2014,70,Los Angeles-north Main Street,06-037-1103,AQS
04/13/2014,66,Los Angeles-north Main Street,06-037-1103,AQS
04/14/2014,70,Los Angeles-north Main Street,06-037-1103,AQS
04/15/2014,81,Los Angeles-north Main Street,06-037-1103,AQS
04/16/2014,89,Burbank,06-037-1002,AQS
04/17/2014,84,Santa Clarita,06-037-6012,AQS
04/18/2014,64,Los Angeles-north Main Street,06-037-1103,AQS
04/19/2014,72,Los Angeles-north Main Street,06-037-1103,AQS
04/20/2014,76,Los Angeles-north Main Street,06-037-1103,AQS
04/21/2014,88,Los Angeles-north Main Street,06-037-1103,AQS
04/22/2014,71,Los Angeles-north Main Street,06-037-1103,AQS
04/23/2014,63,Los Angeles-north Main Street,06-037-1103,AQS
04/24/2014,66,Los Angeles-north Main Street,06-037-1103,AQS
04/25/2014,64,Los Angeles-north Main Street,06-037-1103,AQS
04/26/2014,45,Anaheim,06-059-0007,AQS
04/27/2014,57,Los Angeles-north Main Street,06-037-1103,AQS
04/28/2014,60,Los Angeles-north Main Street,06-037-1103,AQS
04/29/2014,63,Los Angeles-north Main Street,06-037-1103,AQS
04/30/2014,82,Long Beach (south),06-037-4004,AQS
05/01/2014,59,Long Beach (south),06-037-4004,AQS
05/02/2014,62,Los Angeles-north Main Street,06-037-1103,AQS
05/03/2014,69,Los Angeles-north Main Street,06-037-1103,AQS
05/04/2014,64,Los Angeles-north Main Street,06-037-1103,AQS
05/05/2014,60,Los Angeles-north Main Street,06-037-1103,AQS
05/06/2014,53,Los Angeles-north Main Street,06-037-1103,AQS
05/07/2014,61,Burbank,06-037-1002,AQS
05/08/2014,65,Los Angeles-north Main Street,06-037-1103,AQS
05/09/2014,66,Los Angeles-north Main Street,06-037-1103,AQS
05/10/2014,66,Los Angeles-north Main Street,06-037-1103,AQS
05/11/2014,59,Anaheim,06-059-0007,AQS
05/12/2014,52,Anaheim,06-059-0007,AQS
05/13/2014,52,Los Angeles-north Main Street,06-037-1103,AQS
05/14/2014,54,Los Angeles-north Main Street,06-037-1103,AQS
05/15/2014,54,Anaheim,06-059-0007,AQS
05/16/2014,80,Anaheim,06-059-0007,AQS
05/17/2014,91,Los Angeles-north Main Street,06-037-1103,AQS
05/18/2014,82,Reseda,06-037-1201,AQS
05/19/2014,73,Reseda,06-037-1201,AQS
05/20/2014,60,Reseda,06-037-1201,AQS
05/21/2014,64,Reseda,06-037-1201,AQS
05/22/2014,66,Reseda,06-037-1201,AQS
05/23/2014,145,Los Angeles-north Main Street,06-037-1103,AQS
05/24/2014,79,Reseda,06-037-1201,AQS
05/25/2014,75,Reseda,06-037-1201,AQS
05/26/2014,80,Reseda,06-037-1201,AQS
05/27/2014,89,Los Angeles-north Main Street,06-037-1103,AQS
05/28/2014,91,Reseda,06-037-1201,AQS
05/29/2014,79,Reseda,06-037-1201,AQS
05/30/2014,92,Los Angeles-north Main Street,06-037-1103,AQS
05/31/2014,85,Los Angeles-north Main Street,06-037-1103,AQS
06/01/2014,80,Reseda,06-037-1201,AQS
06/02/2014,77,Reseda,06-037-1201,AQS
06/03/2014,69,Los Angeles-north Main Street,06-037-1103,AQS
06/04/2014,67,Los Angeles-north Main Street,06-037-1103,AQS
06/05/2014,84,Los Angeles-north Main Street,06-037-1103,AQS
06/06/2014,82,Los Angeles-north Main Street,06-037-1103,AQS
06/07/2014,90,Reseda,06-037-1201,AQS
06/08/2014,89,Los Angeles-north Main Street,06-037-1103,AQS
06/09/2014,95,Los Angeles-north Main Street,06-037-1103,AQS
06/10/2014,85,Reseda,06-037-1201,AQS
06/11/2014,69,Reseda,06-037-1201,AQS
06/12/2014,72,Burbank,06-037-1002,AQS
06/13/2014,76,Los Angeles-north Main Street,06-037-1103,AQS
06/14/2014,83,Los Angeles-north Main Street,06-037-1103,AQS
06/15/2014,79,Reseda,06-037-1201,AQS
06/16/2014,75,Reseda,06-037-1201,AQS
06/17/2014,66,Reseda,06-037-1201,AQS
06/18/2014,71,Reseda,06-037-1201,AQS
06/19/2014,77,Reseda,06-037-1201,AQS
06/20/2014,84,Los Angeles-north Main Street,06-037-1103,AQS
06/21/2014,79,Burbank,06-037-1002,AQS
06/22/2014,83,Burbank,06-037-1002,AQS
06/23/2014,85,Reseda,06-037-1201,AQS
06/24/2014,89,Reseda,06-037-1201,AQS
06/25/2014,89,Burbank,06-037-1002,AQS
06/26/2014,79,Burbank,06-037-1002,AQS
06/27/2014,71,Reseda,06-037-1201,AQS
06/28/2014,79,Reseda,06-037-1201,AQS
06/29/2014,85,Reseda,06-037-1201,AQS
06/30/2014,85,Reseda,06-037-1201,AQS
07/01/2014,76,Reseda,06-037-1201,AQS
07/02/2014,79,Los Angeles-north Main Street,06-037-1103,AQS
07/03/2014,96,Los Angeles-north Main Street,06-037-1103,AQS
07/04/2014,126,Los Angeles-north Main Street,06-037-1103,AQS
07/05/2014,151,Los Angeles-north Main Street,06-037-1103,AQS
07/06/2014,74,Reseda,06-037-1201,AQS
07/07/2014,67,Reseda,06-037-1201,AQS
07/08/2014,75,Reseda,06-037-1201,AQS
07/09/2014,78,Reseda,06-037-1201,AQS
07/10/2014,73,Reseda,06-037-1201,AQS
07/11/2014,66,Reseda,06-037-1201,AQS
07/12/2014,69,Reseda,06-037-1201,AQS
07/13/2014,67,Reseda,06-037-1201,AQS
07/14/2014,74,Reseda,06-037-1201,AQS
07/15/2014,69,Los Angeles-north Main Street,06-037-1103,AQS
07/16/2014,66,Reseda,06-037-1201,AQS
07/17/2014,58,Reseda,06-037-1201,AQS
07/18/2014,59,Reseda,06-037-1201,AQS
07/19/2014,61,Reseda,06-037-1201,AQS
07/20/2014,63,Reseda,06-037-1201,AQS
07/21/2014,58,Reseda,06-037-1201,AQS
07/22/2014,57,Reseda,06-037-1201,AQS
07/23/2014,56,Reseda,06-037-1201,AQS
07/24/2014,64,Reseda,06-037-1201,AQS
07/25/2014,75,Reseda,06-037-1201,AQS
07/26/2014,80,Los Angeles-north Main Street,06-037-1103,AQS
07/27/2014,70,Los Angeles-north Main Street,06-037-1103,AQS
07/28/2014,66,Los Angeles-north Main Street,06-037-1103,AQS
07/29/2014,73,Los Angeles-north Main Street,06-037-1103,AQS
07/30/2014,71,Reseda,06-037-1201,AQS
07/31/2014,72,Reseda,06-037-1201,AQS
08/01/2014,74,Reseda,06-037-1201,AQS
08/02/2014,83,Los Angeles-north Main Street,06-037-1103,AQS
08/03/2014,75,Los Angeles-north Main Street,06-037-1103,AQS
08/04/2014,66,Los Angeles-north Main Street,06-037-1103,AQS
08/05/2014,58,Los Angeles-north Main Street,06-037-1103,AQS
08/06/2014,62,Los Angeles-north Main Street,06-037-1103,AQS
08/07/2014,65,Reseda,06-037-1201,AQS
08/08/2014,74,Los Angeles-north Main Street,06-037-1103,AQS
08/09/2014,83,Los Angeles-north Main Street,06-037-1103,AQS
08/10/2014,76,Los Angeles-north Main Street,06-037-1103,AQS
08/11/2014,66,Los Angeles-north Main Street,06-037-1103,AQS
08/12/2014,63,Reseda,06-037-1201,AQS
08/13/2014,63,Reseda,06-037-1201,AQS
08/14/2014,70,Los Angeles-north Main Street,06-037-1103,AQS
08/15/2014,63,Los Angeles-north Main Street,06-037-1103,AQS
08/16/2014,60,Los Angeles-north Main Street,06-037-1103,AQS
08/17/2014,61,Los Angeles-north Main Street,06-037-1103,AQS
08/18/2014,69,Reseda,06-037-1201,AQS
08/19/2014,67,Reseda,06-037-1201,AQS
08/20/2014,66,Reseda,06-037-1201,AQS
08/21/2014,62,Reseda,06-037-1201,AQS
08/22/2014,59,Los Angeles-north Main Street,06-037-1103,AQS
08/23/2014,62,Los Angeles-north Main Street,06-037-1103,AQS
08/24/2014,59,Los Angeles-north Main Street,06-037-1103,AQS
08/25/2014,59,Los Angeles-north Main Street,06-037-1103,AQS
08/26/2014,71,Los Angeles-north Main Street,06-037-1103,AQS
08/27/2014,66,Los Angeles-north Main Street,06-037-1103,AQS
08/28/2014,62,Los Angeles-north Main Street,06-037-1103,AQS
08/29/2014,73,Los Angeles-north Main Street,06-037-1103,AQS
08/30/2014,72,Los Angeles-north Main Street,06-037-1103,AQS
08/31/2014,75,Reseda,06-037-1201,AQS
09/01/2014,75,Los Angeles-north Main Street,06-037-1103,AQS
09/02/2014,71,Los Angeles-north Main Street,06-037-1103,AQS
09/03/2014,71,Reseda,06-037-1201,AQS
09/04/2014,71,Los Angeles-north Main Street,06-037-1103,AQS
09/05/2014,74,Los Angeles-north Main Street,06-037-1103,AQS
09/06/2014,80,Los Angeles-north Main Street,06-037-1103,AQS
09/07/2014,74,Los Angeles-north Main Street,06-037-1103,AQS
09/08/2014,72,Los Angeles-north Main Street,06-037-1103,AQS
09/09/2014,66,Los Angeles-north Main Street,06-037-1103,AQS
09/10/2014,67,Los Angeles-north Main Street,06-037-1103,AQS
09/11/2014,68,Los Angeles-north Main Street,06-037-1103,AQS
09/12/2014,77,Los Angeles-north Main Street,06-037-1103,AQS
09/13/2014,80,Los Angeles-north Main Street,06-037-1103,AQS
09/14/2014,75,Los Angeles-north Main Street,06-037-1103,AQS
09/15/2014,84,Los Angeles-north Main Street,06-037-1103,AQS
09/16/2014,73,Reseda,06-037-1201,AQS
09/17/2014,70,Reseda,06-037-1201,AQS
09/18/2014,62,Reseda,06-037-1201,AQS
09/19/2014,65,Reseda,06-037-1201,AQS
09/20/2014,71,Reseda,06-037-1201,AQS
09/21/2014,63,Reseda,06-037-1201,AQS
09/22/2014,65,Reseda,06-037-1201,AQS
09/23/2014,70,Los Angeles-north Main Street,06-037-1103,AQS
09/24/2014,63,Los Angeles-north Main Street,06-037-1103,AQS
09/25/2014,59,Los Angeles-north Main Street,06-037-1103,AQS
09/26/2014,55,Los Angeles-north Main Street,06-037-1103,AQS
09/27/2014,63,Reseda,06-037-1201,AQS
09/28/2014,65,Reseda,06-037-1201,AQS
09/29/2014,60,Los Angeles-north Main Street,06-037-1103,AQS
09/30/2014,67,Los Angeles-north Main Street,06-037-1103,AQS
10/01/2014,72,Los Angeles-north Main Street,06-037-1103,AQS
10/02/2014,57,Los Angeles-north Main Street,06-037-1103,AQS
10/03/2014,55,Reseda,06-037-1201,AQS
10/04/2014,64,Anaheim,06-059-0007,AQS
10/05/2014,66,Reseda,06-037-1201,AQS
10/06/2014,68,Reseda,06-037-1201,AQS
10/07/2014,67,Los Angeles-north Main Street,06-037-1103,AQS
10/08/2014,68,Los Angeles-north Main Street,06-037-1103,AQS
10/09/2014,72,Reseda,06-037-1201,AQS
10/10/2014,83,Reseda,06-037-1201,AQS
10/11/2014,88,Anaheim,06-059-0007,AQS
10/12/2014,95,Reseda,06-037-1201,AQS
10/13/2014,92,Los Angeles-north Main Street,06-037-1103,AQS
10/14/2014,84,Los Angeles-north Main Street,06-037-1103,AQS
10/15/2014,59,Reseda,06-037-1201,AQS
10/16/2014,64,Reseda,06-037-1201,AQS
10/17/2014,65,Reseda,06-037-1201,AQS
10/18/2014,63,Reseda,06-037-1201,AQS
10/19/2014,65,Reseda,06-037-1201,AQS
10/20/2014,73,Reseda,06-037-1201,AQS
10/21/2014,74,Los Angeles-north Main Street,06-037-1103,AQS
10/22/2014,73,Anaheim,06-059-0007,AQS
10/23/2014,85,Los Angeles-north Main Street,06-037-1103,AQS
10/24/2014,81,Los Angeles-north Main Street,06-037-1103,AQS
10/25/2014,60,Reseda,06-037-1201,AQS
10/26/2014,55,Reseda,06-037-1201,AQS
10/27/2014,62,Reseda,06-037-1201,AQS
10/28/2014,70,Anaheim,06-059-0007,AQS
10/29/2014,74,Anaheim,06-059-0007,AQS
10/30/2014,65,Reseda,06-037-1201,AQS
10/31/2014,66,Reseda,06-037-1201,AQS
11/01/2014,53,Reseda,06-037-1201,AQS
11/02/2014,58,Reseda,06-037-1201,AQS
11/03/2014,48,Los Angeles-north Main Street,06-037-1103,AQS
11/04/2014,51,Los Angeles-north Main Street,06-037-1103,AQS
11/05/2014,72,Los Angeles-north Main Street,06-037-1103,AQS
11/06/2014,75,Los Angeles-north Main Street,06-037-1103,AQS
11/07/2014,55,Reseda,06-037-1201,AQS
11/08/2014,73,Long Beach (south),06-037-4004,AQS
11/09/2014,89,Anaheim,06-059-0007,AQS
11/10/2014,89,Reseda,06-037-1201,AQS
11/11/2014,62,Reseda,06-037-1201,AQS
11/12/2014,52,Glendora,06-037-0016,AQS
11/13/2014,59,Glendora,06-037-0016,AQS
11/14/2014,69,Los Angeles-north Main Street,06-037-1103,AQS
11/15/2014,64,Los Angeles-north Main Street,06-037-1103,AQS
11/16/2014,64,Los Angeles-north Main Street,06-037-1103,AQS
11/17/2014,38,Los Angeles-north Main Street,06-037-1103,AQS
11/18/2014,42,Long Beach (south),06-037-4004,AQS
