date, pm25, pm10, o3, no2, so2, co
2015/5/21, 54, 24, 32, 40, 6, 5
2015/5/22, 65, 24, 27, 53, 7, 8
2015/5/23, 63, 35, 19, 53, 13, 8
2015/5/24, 80, 33, 24, 41, 15, 6
2015/5/25, 77, 25, 18, 46, 5, 7
2015/5/26, 61, 25, 17, 24, 5, 4
2015/5/27, 53, 27, 25, 23, 5, 3
2015/5/28, 56, 28, 21, 28, 6, 3
2015/5/29, 57, 30, 26, 38, 5, 4
2015/5/30, 58, 24, 19, 34, 9, 5
2015/5/31, 55, 23, 18, 30, 5, 4
2015/6/1, 53, 18, 13, 28, 5, 4
2015/6/2, 46, 16, 15, 24, 6, 4
2015/6/3, 40, 17, 16, 29, 8, 4
2015/6/4, 42, 17, 13, 33, 8, 4
2015/6/5, 44, 22, 14, 33, 16, 4
2015/6/6, 56, 14, 18, 25, 6, 4
2015/6/7, 44, 16, 15, 23, 7, 3
2015/6/8, 47, 17, 13, 24, 8, 3
2015/6/9, 44, 21, 18, 30, 7, 4
2015/6/10, 51, 21, 15, 28, 8, 4
2015/6/11, 52, 22, 13, 38, 8, 4
2015/6/12, 57, 16, 12, 21, 7, 3
2015/6/13, 47, 18, 16, 25, 6, 4
2015/6/14, 45, 18, 21, 37, 8, 4
2015/6/15, 47, 18, 15, 34, 12, 4
2015/6/16, 50, 18, 16, 33, 10, 4
2015/6/17, 47, 16, 17, 29, 9, 4
2015/6/18, 43, 16, 16, 31, 15, 4
2015/6/19, 41, 15, 21, 27, 10, 3
2015/6/20, 41, 16, 14, 23, 7, 3
2015/6/21, 43, 15, 15, 34, 5, 4
2015/6/22, 39, 16, 20, 41, 4, 5
2015/6/23, 41, 20, 17, 38, 6, 5
2015/6/24, 44, 27, 16, 31, 5, 5
2015/6/25, 56, 23, 19, 35, 4, 5
2015/6/26, 53, 26, 20, 29, 6, 4
2015/6/27, 56, 23, 19, 23, 6, 3
2015/6/28, 55, 21, 22, 28, 5, 4
2015/6/29, 50, 24, 24, 28, 4, 4
2015/6/30, 56, 25, 29, 22, 5, 3
2015/1/1, 128, 74, 40, 53, 7, 8
2015/1/2, 148, 50, 30, 54, 5, 6
2015/1/3, 90, 70, 23, 46, 4, 6
2015/1/4, 98, 43, 23, 45, 3, 7
2015/1/5, 88, 51, 11, 71, 12, 9
2015/1/6, 108, 49, 13, 67, 13, 12
2015/1/7, 120, 45, 31, 62, 6, 13
2015/1/8, 110, 59, 34, 61, 7, 9
2015/1/9, 133, 60, 32, 58, 7, 7
2015/1/10, 132, 60, 38, 41, 6, 6
2015/1/11, 133, 47, 27, 52, 4, 7
2015/1/12, 113, 20, 23, 56, 4, 7
2015/1/13, 53, 34, 22, 63, 4, 6
2015/1/14, 74, 41, 19, 62, 6, 7
2015/1/15, 97, 54, 23, 71, 8, 7
2015/1/16, 114, 53, 30, 50, 5, 6
2015/1/17, 122, 71, 40, 57, 7, 7
2015/1/18, 158, 64, 32, 64, 8, 6
2015/1/19, 150, 64, 37, 57, 5, 6
2015/1/20, 134, 104, 27, 93, 24, 12
2015/1/21, 186, 58, 26, 70, 7, 7
2015/1/22, 124, 57, 30, 62, 5, 6
2015/1/23, 122, 63, 34, 47, 4, 7
2015/1/24, 143, 59, 28, 39, 4, 7
2015/1/25, 127, 48, 20, 48, 4, 8
2015/1/26, 115, 48, 29, 43, 3, 8
2015/1/27, 120, 36, 29, 32, 1, 7
2015/1/28, 83, 42, 24, 46, 3, 8
2015/1/29, 92, 58, 20, 62, 8, 9
2015/1/30, 132, 47, 23, 38, 4, 8
2015/1/31, 111, 59, 24, 32, 4, 9
2015/2/1, 147, 54, 28, 45, 4, 8
2015/2/2, 127, 49, 21, 48, 6, 8
2015/2/3, 116, 63, 22, 56, 5, 10
2015/2/4, 144, 46, 13, 59, 6, 10
2015/2/5, 109, 67, 20, 57, 7, 11
2015/2/6, 155, 73, 33, 59, 8, 9
2015/2/7, 161, 67, 38, 56, 9, 8
2015/2/8, 157, 72, 40, 48, 6, 7
2015/2/9, 155, 61, 35, 55, 6, 7
2015/2/10, 134, 80, 27, 77, 14, 9
2015/2/11, 160, 91, 26, 80, 12, 10
2015/2/12, 179, 60, 29, 73, 5, 6
2015/2/13, 109, 61, 35, 52, 4, 5
2015/2/14, 110, 76, 33, 60, 11, 8
2015/2/15, 136, 97, 2, 95, 32, 15
2015/2/16, 179, 63, 20, 58, 18, 10
2015/2/17, 143, 67, 35, 37, 3, 1
2015/2/18, 151, 67, 38, 24, 3, 4
2015/2/19, 141, 52, 35, 28, 2, 3
2015/2/20, 98, 52, 22, 37, 7, 3
2015/2/21, 106, 40, 7, 40, 6, 4
2015/2/22, 97, 30, 12, 33, 2, 5
2015/2/23, 80, 50, 13, 35, 2, 7
2015/2/24, 119, 46, 10, 37, 2, 6
2015/2/25, 98, 32, 9, 41, 3, 6
2015/2/26, 82, 32, 13, 41, 2, 4
2015/2/27, 71, 33, 25, 35, 2, 4
2015/2/28, 74, 32, 13, 51, 6, 7
2015/3/1, 73, 43, 21, 39, 2, 5
2015/3/2, 80, 60, 25, 49, 4, 6
2015/3/3, 128, 34, 18, 37, 5, 6
2015/3/4, 83, 31, 23, 35, 2, 4
2015/3/5, 78, 41, 15, 35, 2, 5
2015/3/6, 98, 44, 16, 35, 2, 4
2015/3/7, 103, 32, 24, 33, 2, 3
2015/3/8, 76, 45, 9, 64, 10, 7
2015/3/9, 105, 49, 38, 38, 4, 4
2015/3/10, 92, 57, 29, 40, 4, 5
2015/3/11, 130, 22, 9, 45, 6, 7
2015/3/12, 59, 34, 24, 46, 5, 5
2015/3/13, 79, 50, 25, 50, 5, 5
2015/3/14, 101, 50, 18, 42, 4, 5
2015/3/15, 116, 46, 9, 44, 7, 6
2015/3/16, 109, 42, 9, 42, 4, 6
2015/3/17, 100, 34, 13, 40, 3, 6
2015/3/18, 83, 36, 12, 39, 8, 6
2015/3/19, 86, 39, 10, 49, 8, 6
2015/3/20, 91, 56, 12, 57, 13, 6
2015/3/21, 138, 47, 39, 34, 3, 5
2015/3/22, 105, 60, 50, 49, 5, 5
2015/3/23, 112, 57, 38, 38, 4, 5
2015/3/24, 121, 50, 32, 38, 4, 4
2015/3/25, 98, 52, 27, 48, 6, 6
2015/3/26, 114, 49, 13, 71, 8, 8
2015/3/27, 115, 45, 29, 54, 13, 7
2015/3/28, 103, 43, 33, 51, 5, 5
2015/3/29, 98, 51, 30, 56, 7, 6
2015/3/30, 115, 38, 11, 45, 6, 6
2015/3/31, 91, 28, 14, 35, 5, 5
2014/10/1, 98, 42, 57, 26, 6, 6
2014/10/2, 106, 50, 39, 34, 8, 7
2014/10/3, 125, 48, 45, 36, 4, 6
2014/10/4, 119, 60, 65, 28, 4, 6
2014/10/5, 141, 55, 57, 34, 5, 4
2014/10/6, 115, 64, 64, 32, 5, 5
2014/10/7, 143, 58, 63, 32, 5, 5
2014/10/8, 135, 51, 56, 43, 8, 5
2014/10/9, 116, 49, 41, 42, 7, 5
2014/10/10, 101, 52, 48, 37, 10, 6
2014/10/11, 120, 56, 62, 34, 7, 5
2014/10/12, 127, 55, 54, 34, 6, 5
2014/10/13, 124, 65, 56, 47, 6, 7
2014/10/14, 152, 71, 57, 78, 6, 8
2014/10/15, 160, 68, 63, 67, 4, 7
2014/10/16, 156, 62, 73, 64, 5, 7
2014/10/17, 140, 56, 47, 61, 4, 7
2014/10/18, 128, 52, 43, 47, 4, 5
2014/10/19, 110, 53, 42, 60, 4, 6
2014/10/20, 118, 52, 30, 78, 16, 9
2014/10/21, 112, 60, 40, 81, 14, 10
2014/10/22, 145, 52, 37, 66, 4, 9
2014/10/23, 120, 59, 43, 65, 5, 8
2014/10/24, 136, 52, 40, 58, 4, 7
2014/10/25, 115, 52, 43, 52, 5, 8
2014/10/26, 124, 55, 48, 62, 5, 8
2014/10/27, 128, 56, 56, 49, 4, 6
2014/10/28, 101, 46, 37, 56, 4, 6
2014/10/29, 76, 47, 36, 57, 3, 6
2014/10/30, 90, 47, 32, 64, 4, 7
2014/10/31, 97, 48, 26, 73, 8, 10
2014/11/1, 104, 50, 37, 69, 6, 9
2014/11/2, 98, 56, 19, 71, 7, 11
2014/11/3, 133, 58, 35, 57, 6, 10
2014/11/4, 133, 52, 41, 60, 5, 7
2014/11/5, 104, 51, 32, 70, 6, 8
2014/11/6, 107, 51, 33, 51, 3, 8
2014/11/7, 119, 23, 26, 60, 3, 9
2014/11/8, 65, 29, 25, 45, 5, 8
2014/11/9, 72, 32, 28, 50, 4, 6
2014/11/10, 75, 46, 28, 53, 4, 8
2014/11/11, 99, 48, 14, 63, 4, 11
2014/11/12, 109, 36, 11, 63, 5, 10
2014/11/13, 87, 55, 21, 55, 5, 10
2014/11/14, 129, 44, 29, 51, 5, 6
2014/11/15, 87, 50, 29, 68, 12, 9
2014/11/16, 98, 56, 29, 69, 9, 9
2014/11/17, 135, 63, 27, 62, 9, 9
2014/11/18, 150, 66, 25, 68, 7, 9
2014/11/19, 148, 47, 32, 47, 3, 7
2014/11/20, 88, 39, 30, 57, 3, 7
2014/11/21, 80, 49, 29, 57, 4, 8
2014/11/22, 99, 30, 25, 41, 2, 7
2014/11/23, 67, 36, 25, 55, 3, 7
2014/11/24, 77, 38, 12, 71, 11, 10
2014/11/25, 77, 66, 25, 72, 8, 10
2014/11/26, 147, 47, 31, 51, 2, 9
2014/11/27, 105, 44, 19, 50, 3, 9
2014/11/28, 98, 41, 16, 44, 3, 8
2014/11/29, 87, 41, 11, 38, 3, 10
2014/11/30, 78, 32, 8, 60, 5, 12
2014/12/1, 72, 46, 12, 47, 4, 12
2014/12/2, 116, 56, 19, 44, 2, 9
2014/12/3, 134, 25, 14, 65, 5, 9
2014/12/4, 64, 38, 16, 69, 7, 8
2014/12/5, 85, 50, 23, 56, 6, 7
2014/12/6, 95, 50, 30, 54, 8, 7
2014/12/7, 97, 51, 21, 65, 5, 8
2014/12/8, 114, 52, 27, 58, 5, 8
2014/12/9, 109, 67, 23, 69, 11, 10
2014/12/10, 143, 72, 29, 79, 10, 11
2014/12/11, 156, 60, 21, 63, 9, 9
2014/12/12, 124, 68, 23, 63, 10, 8
2014/12/13, 133, 71, 32, 54, 9, 8
2014/12/14, 148, 58, 30, 62, 7, 8
2014/12/15, 113, 73, 33, 68, 14, 8
2014/12/16, 136, 58, 29, 65, 13, 5
2014/12/17, 97, 55, 21, 62, 10, 5
2014/12/18, 98, 49, 21, 59, 5, 7
2014/12/19, 108, 44, 22, 58, 6, 6
2014/12/20, 95, 50, 38, 66, 9, 6
2014/12/21, 104, 61, 31, 66, 13, 6
2014/12/22, 140, 64, 39, 61, 7, 8
2014/12/23, 143, 45, 16, 61, 7, 8
2014/12/24, 108, 44, 30, 38, 4, 6
2014/12/25, 108, 45, 24, 33, 3, 7
2014/12/26, 113, 40, 22, 39, 4, 8
2014/12/27, 93, 37, 17, 48, 6, 12
2014/12/28, 98, , , , , 
2014/7/1, 67, 29, 16, 29, 5, 6
2014/7/2, 73, 28, 17, 28, 8, 5
2014/7/3, 70, 28, 14, 29, 10, 3
2014/7/4, 71, 24, 15, 27, 5, 3
2014/7/5, 68, 28, 30, 38, 8, 4
2014/7/6, 72, 39, 10, 65, 21, 7
2014/7/7, 98, 58, 59, 78, 26, 8
2014/7/8, 143, 54, 44, 70, 15, 7
2014/7/9, 132, 26, 17, 44, 7, 5
2014/7/10, 70, 22, 13, 34, 5, 5
2014/7/11, 67, 24, 13, 32, 5, 4
2014/7/12, 65, 22, 14, 24, 5, 4
2014/7/13, 61, 23, 10, 29, 6, 4
2014/7/14, 62, 21, 14, 22, 5, 4
2014/7/15, 62, 25, 14, 29, 6, 4
2014/7/16, 66, 25, 13, 24, 3, 3
2014/7/17, 64, 27, 14, 25, 3, 3
2014/7/18, 68, 34, 14, 31, 3, 4
2014/7/19, 73, 27, 13, 23, 4, 3
2014/7/20, 68, 35, 18, 48, 16, 6
2014/7/21, 83, 60, 61, 74, 33, 8
2014/7/22, 139, 41, 42, 52, 13, 7
2014/7/23, 104, 30, 29, 34, 4, 4
2014/7/24, 74, 25, 19, 38, 10, 4
2014/7/25, 69, 21, 12, 27, 2, 4
2014/7/26, 63, 22, 12, 25, 2, 4
2014/7/27, 65, 22, 9, 31, 8, 5
2014/7/28, 65, 38, 27, 46, 24, 6
2014/7/29, 96, 36, 32, 52, 7, 5
2014/7/30, 91, 37, 32, 51, 13, 6
2014/7/31, 89, 36, 39, 55, 10, 6
2014/8/1, 91, 40, 36, 60, 15, 6
2014/8/2, 98, 30, 35, 46, 16, 5
2014/8/3, 83, 26, 20, 40, 7, 5
2014/8/4, 71, 30, 18, 39, 5, 5
2014/8/5, 80, 24, 13, 39, 7, 6
2014/8/6, 68, 26, 17, 40, 9, 6
2014/8/7, 69, 25, 21, 38, 11, 5
2014/8/8, 67, 25, 19, 29, 7, 4
2014/8/9, 64, 25, 23, 25, 8, 3
2014/8/10, 67, 28, 20, 32, 6, 4
2014/8/11, 71, 30, 20, 35, 6, 4
2014/8/12, 74, 27, 16, 45, 7, 7
2014/8/13, 71, 26, 14, 41, 6, 5
2014/8/14, 71, 27, 21, 37, 7, 5
2014/8/15, 70, 29, 24, 37, 9, 5
2014/8/16, 77, 26, 18, 22, 8, 5
2014/8/17, 71, 27, 13, 35, 8, 4
2014/8/18, 70, 23, 14, 41, 7, 5
2014/8/19, 56, 20, 5, 48, 7, 7
2014/8/20, 53, 23, 8, 38, 5, 6
2014/8/21, 66, 24, 9, 38, 7, 5
2014/8/22, 64, 22, 13, 34, 7, 5
2014/8/23, 62, 23, 16, 36, 6, 4
2014/8/24, 64, 22, 9, 38, 3, 5
2014/8/25, 61, 21, 12, 31, 2, 4
2014/8/26, 58, 24, 13, 29, 2, 4
2014/8/27, 66, 24, 9, 30, 2, 4
2014/8/28, 63, 24, 12, 34, 4, 4
2014/8/29, 66, 31, 27, 38, 3, 4
2014/8/30, 80, 22, 10, 24, 2, 4
2014/8/31, 66, 22, 10, 32, 2, 5
2014/9/1, 62, 25, 11, 47, 10, 6
2014/9/2, 64, 27, 29, 50, 12, 6
2014/9/3, 72, 46, 32, 67, 11, 8
2014/9/4, 105, 40, 38, 45, 2, 5
2014/9/5, 103, 40, 34, 46, 3, 6
2014/9/6, 103, 28, 26, 26, 2, 3
2014/9/7, 77, 24, 22, 39, 2, 5
2014/9/8, 64, 27, 24, 32, 3, 4
2014/9/9, 73, 25, 16, 36, 7, 5
2014/9/10, 70, 22, 11, 34, 3, 5
2014/9/11, 56, 20, 10, 30, 1, 5
2014/9/12, 61, 19, 11, 28, 2, 5
2014/9/13, 60, 20, 17, 23, 4, 4
2014/9/14, 62, 35, 29, 44, 3, 5
2014/9/15, 89, 29, 19, 20, 1, 4
2014/9/16, 63, 36, 17, 38, 3, 6
2014/9/17, 81, 39, 17, 50, 7, 7
2014/9/18, 85, 69, 89, 77, 23, 11
2014/9/19, 139, 48, 50, 76, 13, 9
2014/9/20, 108, 38, 37, 69, 9, 7
2014/9/21, 92, 46, 40, 72, 12, 8
2014/9/22, 118, 49, 40, 73, 9, 8
2014/9/23, 123, 57, 84, 75, 14, 8
2014/9/24, 139, 57, 77, 73, 10, 7
2014/9/25, 144, 36, 31, 52, 10, 6
2014/9/26, 96, 30, 17, 41, 9, 6
2014/9/27, 83, 31, 30, 36, 9, 5
2014/9/28, 82, 32, 25, 29, 7, 5
2014/9/29, 83, 49, 77, 43, 15, 7
2014/9/30, 120, 37, 45, 32, 2, 5
2014/4/1, 91, 32, 23, 50, 3, 11
2014/4/2, 81, 23, 24, 57, 2, 10
2014/4/3, 60, 45, 38, 58, 3, 9
2014/4/4, 108, 55, 52, 43, 5, 7
2014/4/5, 121, 58, 46, 39, 5, 7
2014/4/6, 140, 51, 44, 41, 3, 7
2014/4/7, 112, 39, 32, 55, 4, 9
2014/4/8, 98, 34, 21, 49, 4, 9
2014/4/9, 87, 46, 33, 51, 3, 8
2014/4/10, 113, 45, 29, 53, 4, 8
2014/4/11, 107, 48, 25, 55, 7, 8
2014/4/12, 101, 62, 11, 65, 36, 10
2014/4/13, 141, 52, 31, 50, 23, 9
2014/4/14, 119, 51, 45, 46, 4, 8
2014/4/15, 106, 59, 41, 50, 5, 8
2014/4/16, 132, 50, 23, 52, 4, 8
2014/4/17, 98, 43, 20, 41, 10, 7
2014/4/18, 92, 36, 16, 39, 5, 7
2014/4/19, 87, 50, 5, 52, 31, 9
2014/4/20, 103, 48, 21, 35, 9, 7
2014/4/21, 109, 53, 22, 55, 11, 9
2014/4/22, 117, 44, 25, 50, 7, 9
2014/4/23, 104, 49, 38, 48, 3, 8
2014/4/24, 115, 48, 31, 48, 3, 9
2014/4/25, 116, 39, 24, 50, 5, 10
2014/4/26, 95, 54, 82, 77, 14, 12
2014/4/27, 121, 49, 36, 69, 8, 11
2014/4/28, 103, 49, 47, 56, 4, 9
2014/4/29, 117, 58, 45, 55, 4, 7
2014/4/30, 136, 41, 40, 33, 3, 6
2014/5/1, 107, 28, 34, 42, 4, 7
2014/5/2, 76, 40, 44, 37, 4, 6
2014/5/3, 95, 44, 41, 32, 3, 6
2014/5/4, 107, 31, 25, 52, 4, 7
2014/5/5, 82, 41, 33, 34, 3, 5
2014/5/6, 100, 33, 39, 45, 3, 6
2014/5/7, 87, 31, 19, 47, 3, 7
2014/5/8, 84, 19, 25, 49, 3, 6
2014/5/9, 56, 27, 21, 46, 4, 6
2014/5/10, 69, 31, 14, 43, 4, 5
2014/5/11, 74, 34, 18, 57, 8, 8
2014/5/12, 78, 32, 10, 38, 11, 6
2014/5/13, 79, 27, 10, 34, 5, 6
2014/5/14, 68, 33, 14, 43, 5, 6
2014/5/15, 73, 32, 11, 38, 8, 6
2014/5/16, 79, 24, 11, 27, 3, 5
2014/5/17, 67, 24, 10, 25, 5, 5
2014/5/18, 62, 26, 13, 34, 6, 5
2014/5/19, 66, 30, 11, 47, 10, 7
2014/5/20, 77, 34, 13, 42, 12, 7
2014/5/21, 86, 30, 13, 28, 10, 5
2014/5/22, 71, 32, 11, 39, 5, 7
2014/5/23, 74, 31, 10, 30, 5, 6
2014/5/24, 75, 20, 13, 23, 7, 5
2014/5/25, 58, 23, 14, 30, 13, 6
2014/5/26, 67, 31, 26, 40, 12, 7
2014/5/27, 75, 25, 16, 31, 8, 6
2014/5/28, 65, 27, 16, 38, 6, 6
2014/5/29, 72, 27, 15, 28, 9, 5
2014/5/30, 71, 27, 15, 30, 9, 8
2014/5/31, 72, 21, 17, 23, 7, 4
2014/6/1, 63, 22, 18, 22, 6, 4
2014/6/2, 65, 26, 11, 34, 6, 5
2014/6/3, 68, 25, 13, 30, 8, 5
2014/6/4, 65, 26, 11, 31, 6, 6
2014/6/5, 67, 33, 11, 51, 13, 8
2014/6/6, 77, 34, 11, 56, 20, 8
2014/6/7, 86, 61, 123, 58, 20, 11
2014/6/8, 137, 30, 29, 37, 3, 6
2014/6/9, 75, 40, 42, 43, 3, 6
2014/6/10, 96, 35, 31, 38, 3, 6
2014/6/11, 82, 48, 51, 52, 4, 6
2014/6/12, 98, 56, 66, 70, 5, 7
2014/6/13, 122, 52, 79, 64, 5, 7
2014/6/14, 120, 46, 57, 62, 11, 8
2014/6/15, 107, 40, 37, 41, 8, 6
2014/6/16, 100, 29, 15, 28, 4, 5
2014/6/17, 70, 28, 16, 29, 5, 6
2014/6/18, 70, 25, 16, 32, 7, 6
2014/6/19, 67, 30, 16, 30, 3, 6
2014/6/20, 74, 34, 16, 37, 4, 7
2014/6/21, 78, 24, 16, 32, 8, 7
2014/6/22, 65, 30, 13, 44, 8, 8
2014/6/23, 75, 26, 11, 40, 4, 7
2014/6/24, 62, 25, 13, 41, 6, 7
2014/6/25, 62, 36, 16, 31, 11, 6
2014/6/26, 79, 28, 18, 33, 9, 7
2014/6/27, 71, 29, 14, 32, 10, 6
2014/6/28, 77, 24, 10, 21, 4, 5
2014/6/29, 66, 27, 15, 31, 3, 5
2014/6/30, 68, 26, 16, 27, 5, 6
2014/1/1, 159, 66, 36, 81, 9, 8
2014/1/2, 152, 83, 30, 92, 24, 12
2014/1/3, 156, 90, 42, 96, 18, 11
2014/1/4, 173, 87, 65, 60, 16, 9
2014/1/5, 170, 88, 56, 60, 12, 8
2014/1/6, 170, 56, 33, 50, 6, 5
2014/1/7, 107, 70, 13, 72, 11, 10
2014/1/8, 126, 53, 18, 59, 9, 12
2014/1/9, 122, 62, 24, 42, 8, 9
2014/1/10, 144, 53, 27, 46, 8, 5
2014/1/11, 117, 66, 42, 76, 14, 8
2014/1/12, 138, 50, 15, 57, 8, 9
2014/1/13, 104, 49, 24, 67, 7, 9
2014/1/14, 112, 47, 31, 60, 8, 6
2014/1/15, 105, 55, 37, 57, 7, 5
2014/1/16, 107, 70, 31, 78, 18, 7
2014/1/17, 134, 65, 38, 83, 12, 7
2014/1/18, 146, 77, 45, 51, 10, 7
2014/1/19, 163, 79, 39, 95, 14, 10
2014/1/20, 165, 78, 42, 83, 15, 6
2014/1/21, 155, 84, 35, 80, 16, 7
2014/1/22, 161, 70, 41, 66, 9, 7
2014/1/23, 142, 48, 29, 53, 6, 5
2014/1/24, 97, 39, 27, 53, 6, 5
2014/1/25, 79, 57, 48, 54, 8, 7
2014/1/26, 114, 62, 41, 47, 6, 6
2014/1/27, 130, 54, 30, 59, 7, 6
2014/1/28, 105, 44, 29, 61, 6, 7
2014/1/29, 91, 56, 16, 85, 15, 9
2014/1/30, 124, 57, 34, 68, 11, 8
2014/1/31, 141, 53, 24, 52, 7, 6
2014/2/1, 119, 42, 23, 59, 17, 7
2014/2/2, 97, 50, 25, 68, 36, 8
2014/2/3, 122, 52, 29, 44, 10, 8
2014/2/4, 115, 27, 25, 33, 5, 6
2014/2/5, 68, 19, 19, 42, 4, 6
2014/2/6, 54, 33, 10, 56, 12, 7
2014/2/7, 83, 46, 5, 34, 8, 9
2014/2/8, 114, 25, 18, 31, 4, 6
2014/2/9, 59, 31, 12, 48, 5, 9
2014/2/10, 77, 46, 12, 50, 5, 8
2014/2/11, 111, 54, 12, 50, 5, 8
2014/2/12, 133, 30, 11, 49, 5, 8
2014/2/13, 79, 49, 19, 59, 6, 8
2014/2/14, 120, 46, 18, 43, 5, 7
2014/2/15, 113, 55, 26, 33, 6, 5
2014/2/16, 124, 55, 15, 49, 6, 7
2014/2/17, 126, 64, 5, 61, 13, 12
2014/2/18, 126, 25, 14, 57, 6, 9
2014/2/19, 60, 38, 22, 57, 6, 7
2014/2/20, 73, 53, 37, 41, 6, 6
2014/2/21, 100, 52, 41, 38, 6, 5
2014/2/22, 105, 45, 38, 30, 5, 4
2014/2/23, 95, 40, 30, 44, 4, 5
2014/2/24, 79, 48, 28, 46, 4, 6
2014/2/25, 101, 50, 23, 61, 14, 8
2014/2/26, 110, 43, 19, 43, 4, 6
2014/2/27, 95, 48, 30, 44, 3, 7
2014/2/28, 96, 58, 20, 49, 5, 8
2014/3/1, 119, 49, 22, 41, 8, 9
2014/3/2, 112, 38, 34, 36, 3, 7
2014/3/3, 79, 64, 33, 52, 6, 9
2014/3/4, 136, 55, 22, 46, 6, 10
2014/3/5, 116, 53, 37, 40, 3, 6
2014/3/6, 104, 40, 22, 32, 3, 6
2014/3/7, 85, 44, 20, 39, 2, 7
2014/3/8, 98, 25, 7, 35, 3, 8
2014/3/9, 59, 40, 30, 33, 3, 7
2014/3/10, 87, 68, 33, 40, 5, 7
2014/3/11, 146, 82, 21, 52, 8, 10
2014/3/12, 158, 64, 15, 79, 13, 13
2014/3/13, 130, 60, 28, 53, 5, 10
2014/3/14, 134, 70, 28, 43, 6, 8
2014/3/15, 153, 74, 39, 44, 9, 7
2014/3/16, 148, 64, 28, 54, 6, 9
2014/3/17, 138, 62, 17, 53, 4, 9
2014/3/18, 130, 57, 14, 60, 12, 10
2014/3/19, 128, 72, 8, 75, 34, 13
2014/3/20, 149, 57, 18, 47, 5, 9
2014/3/21, 114, 60, 40, 40, 5, 7
2014/3/22, 132, 44, 40, 31, 4, 5
2014/3/23, 80, 44, 35, 45, 4, 6
2014/3/24, 82, 46, 27, 61, 6, 7
2014/3/25, 89, 54, 21, 65, 18, 9
2014/3/26, 113, 49, 15, 54, 27, 8
2014/3/27, 111, 47, 17, 47, 3, 9
2014/3/28, 116, 46, 7, 64, 11, 11
2014/3/29, 105, 40, 13, 44, 8, 8
2014/3/30, 97, 26, 32, 60, 7, 9
2014/3/31, 64, 34, 14, 57, 4, 11
2019/12/31, , 38, 30, 22, 2, 8
2018/12/31, , 38, 12, 28, 4, 8
2017/9/10, , 22, 21, 41, 6, 4
2016/1/2, , 29, 17, 36, 3, 6
2014/12/31, , 55, 34, 55, 8, 7
2013/12/31, , 74, 45, 74, 17, 9
