"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/18/2017","AQS","120110010","1","3.4","ppb","4","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/19/2017","AQS","120110010","1","2.6","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/20/2017","AQS","120110010","1","2.5","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/21/2017","AQS","120110010","1","2.5","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/22/2017","AQS","120110010","1","2.8","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/23/2017","AQS","120110010","1","2.3","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/24/2017","AQS","120110010","1","1.8","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/25/2017","AQS","120110010","1","1.9","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/26/2017","AQS","120110010","1","1.9","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/27/2017","AQS","120110010","1","2.8","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/28/2017","AQS","120110010","1","2.5","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/29/2017","AQS","120110010","1","3.5","ppb","4","Lincoln Park Elementary","22","92.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/30/2017","AQS","120110010","1","2.7","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/31/2017","AQS","120110010","1","3.1","ppb","4","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"04/01/2017","AQS","120110010","1","2.6","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"04/02/2017","AQS","120110010","1","2.7","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"04/03/2017","AQS","120110010","1","3.8","ppb","4","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"04/04/2017","AQS","120110010","1","2.3","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"04/05/2017","AQS","120110010","1","2.2","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"04/06/2017","AQS","120110010","1","2.9","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"04/07/2017","AQS","120110010","1","2.7","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"04/08/2017","AQS","120110010","1","4","ppb","6","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"04/09/2017","AQS","120110010","1","2.4","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"04/10/2017","AQS","120110010","1","2.4","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
