date,pm25,pm10,o3,no2,so2,co,AQI
2018-01-05,28.0,18.0,14.5,5.6,4.3,3.4,28.0
2018-01-06,27.0,18.0,16.8,4.7,2.9,3.4,27.0
2018-01-07,38.0,23.0,23.3,3.8,1.5,2.3,38.0
2018-01-08,50.0,30.0,24.1,8.4,1.5,3.4,50.0
2018-01-09,43.0,24.0,23.3,4.7,1.5,2.3,43.0
2018-01-10,28.0,18.0,15.2,3.8,1.5,1.2,28.0
2018-01-11,27.0,20.0,13.6,4.7,1.5,2.3,27.0
2018-01-12,29.0,20.0,14.5,5.6,2.9,2.3,29.0
2018-01-13,36.0,22.0,16.8,3.8,1.5,2.3,36.0
2018-01-14,25.0,15.0,15.2,1.9,1.5,2.3,25.0
2018-01-15,22.0,15.0,12.8,2.8,1.5,2.3,22.0
2018-01-16,30.0,25.0,15.2,2.8,1.5,1.2,30.0
2018-01-17,33.0,25.0,13.6,3.8,1.5,1.2,33.0
2018-01-18,30.0,22.0,12.1,9.3,1.5,2.3,30.0
2018-01-19,32.0,21.0,11.2,10.2,2.9,3.4,32.0
2018-01-20,28.0,16.0,12.1,7.5,4.3,2.3,28.0
2018-01-21,21.0,15.0,11.2,3.8,4.3,1.2,21.0
2018-01-22,27.0,17.0,12.8,7.5,4.3,3.4,27.0
2018-01-23,37.0,24.0,8.0,9.3,2.9,3.4,37.0
2018-01-24,37.0,24.0,12.1,5.6,1.5,1.2,37.0
2018-01-25,23.0,16.0,7.3,4.7,1.5,2.3,23.0
2018-01-26,18.0,13.0,8.0,1.9,1.5,2.3,18.0
2018-01-27,19.0,12.0,8.0,1.9,1.5,2.3,19.0
2018-01-28,23.0,14.0,11.2,1.9,1.5,2.3,23.0
2018-01-29,30.0,19.0,14.5,2.8,1.5,2.3,30.0
2018-01-30,33.0,20.0,12.8,5.6,2.9,2.3,33.0
2018-01-31,27.0,18.0,15.2,3.8,1.5,1.2,27.0
2018-02-01,21.0,20.0,13.6,2.8,1.5,1.2,21.0
2018-02-02,17.0,13.0,10.4,5.6,1.5,1.2,17.0
2018-02-03,16.0,11.0,7.3,4.7,1.5,1.2,16.0
2018-02-04,14.0,9.0,7.3,3.8,1.5,1.2,14.0
2018-02-05,16.0,8.0,8.0,5.6,1.5,2.3,16.0
2018-02-06,17.0,11.0,8.8,5.6,1.5,2.3,17.0
2018-02-07,18.0,11.0,12.1,4.7,1.5,2.3,18.0
2018-02-08,18.0,12.0,13.6,5.6,2.9,2.3,18.0
2018-02-09,28.0,21.0,11.2,9.3,4.3,3.4,28.0
2018-02-10,42.0,25.0,20.0,5.6,1.5,2.3,42.0
2018-02-11,36.0,20.0,19.2,2.8,1.5,1.2,36.0
2018-02-12,35.0,25.0,20.0,5.6,1.5,1.2,35.0
2018-02-13,33.0,22.0,20.0,3.8,1.5,2.3,33.0
2018-02-14,31.0,23.0,20.0,5.6,2.9,1.2,31.0
2018-02-15,52.0,50.0,19.2,3.8,1.5,2.3,52.0
2018-02-16,46.0,41.0,21.6,5.6,1.5,2.3,46.0
2018-02-17,35.0,28.0,16.8,2.8,1.5,1.2,35.0
2018-02-18,31.0,24.0,16.8,2.8,1.5,2.3,31.0
2018-02-19,31.0,23.0,16.0,2.8,1.5,2.3,31.0
2018-02-20,24.0,16.0,14.5,3.8,1.5,1.2,24.0
