date,pm25,pm10,o3,no2,so2,co,AQI
2017-06-13,109.0,53.0,36.6,18.3,2.6,7.3,109.0
2017-06-14,112.0,56.0,44.7,24.3,2.6,6.4,112.0
2017-06-15,114.0,74.0,45.9,25.6,2.6,5.5,114.0
2017-06-16,155.0,92.0,76.7,18.3,4.1,6.4,155.0
2017-06-17,161.0,95.0,81.2,17.0,6.6,7.3,161.0
2017-06-18,160.0,86.0,68.2,15.1,6.6,7.3,160.0
2017-06-19,104.0,49.0,61.0,13.3,2.1,5.5,104.0
2017-06-20,89.0,50.0,61.7,11.9,1.6,5.5,89.0
2017-06-21,139.0,64.0,55.8,15.1,5.1,8.2,139.0
2017-06-22,87.0,30.0,36.2,12.4,1.6,6.4,87.0
2017-06-23,68.0,22.0,33.3,10.1,1.6,6.4,68.0
2017-06-24,70.0,31.0,30.5,9.6,1.6,4.6,70.0
2017-06-25,89.0,44.0,28.1,17.4,1.6,4.6,89.0
2017-06-26,78.0,40.0,35.0,19.7,1.6,4.6,78.0
2017-06-27,153.0,75.0,51.9,22.0,3.6,7.3,153.0
2017-06-28,176.0,89.0,45.9,21.1,3.6,10.9,176.0
2017-06-29,124.0,59.0,55.8,17.0,2.1,6.4,124.0
2017-06-30,158.0,74.0,60.4,17.0,2.1,7.3,158.0
2017-07-01,166.0,86.0,51.3,19.2,3.1,8.2,166.0
2017-07-02,170.0,80.0,55.8,16.0,3.6,10.0,170.0
2018-01-01,89.0,54.0,5.7,23.8,4.6,9.1,89.0
2018-01-02,85.0,42.0,12.2,18.8,3.1,7.3,85.0
2018-01-03,42.0,26.0,15.9,11.5,2.6,3.7,42.0
2018-01-04,53.0,25.0,12.2,16.5,2.6,4.6,53.0
2018-01-05,97.0,53.0,4.1,30.7,5.1,10.0,97.0
2018-01-06,53.0,24.0,12.6,21.1,3.1,4.6,53.0
2018-01-07,122.0,55.0,10.2,28.8,6.6,9.1,122.0
2018-01-08,50.0,46.0,22.8,6.4,2.6,2.8,50.0
2018-01-09,30.0,33.0,23.2,6.0,1.6,3.7,33.0
2018-01-10,25.0,20.0,23.2,6.0,1.6,2.8,25.0
2018-01-11,34.0,18.0,19.1,10.1,2.1,4.6,34.0
2018-01-12,155.0,68.0,2.5,36.6,7.6,12.7,155.0
2018-01-13,174.0,86.0,2.1,43.5,8.2,18.1,174.0
2018-01-14,228.0,118.0,4.1,45.3,7.6,21.7,228.0
2018-01-15,78.0,45.0,8.6,28.4,4.6,9.1,78.0
2018-01-16,119.0,115.0,15.9,22.0,2.6,6.4,119.0
2018-01-17,154.0,85.0,9.4,32.5,6.1,10.9,154.0
2018-01-18,127.0,68.0,2.1,39.8,6.6,11.8,127.0
2018-01-19,171.0,95.0,3.7,44.8,8.7,18.1,171.0
2018-01-20,85.0,60.0,7.8,29.3,4.6,8.2,85.0
2018-01-21,97.0,58.0,8.2,22.0,10.2,11.8,97.0
2018-01-22,87.0,45.0,18.3,15.1,3.1,8.2,87.0
2018-01-23,30.0,24.0,23.2,6.0,2.1,4.6,30.0
2018-01-24,50.0,24.0,16.3,16.0,3.1,4.6,50.0
2018-01-25,38.0,21.0,18.3,15.1,2.1,4.6,38.0
2018-01-26,87.0,41.0,11.0,25.2,5.1,5.5,87.0
2018-01-27,170.0,76.0,2.5,36.6,8.2,13.6,170.0
2018-01-28,38.0,49.0,24.8,6.4,1.6,2.8,49.0
2018-01-29,34.0,45.0,24.8,8.7,2.1,3.7,45.0
2018-01-30,50.0,36.0,22.0,13.3,3.6,3.7,50.0
2018-01-31,59.0,59.0,23.2,11.0,3.1,4.6,59.0
2018-02-01,107.0,71.0,15.5,25.2,6.6,8.2,107.0
2018-02-02,34.0,29.0,25.6,6.4,2.1,2.8,34.0
2018-02-03,34.0,20.0,21.2,10.6,2.6,3.7,34.0
2018-02-04,74.0,40.0,15.5,17.9,4.1,5.5,74.0
2018-02-05,30.0,18.0,23.6,8.7,1.6,2.8,30.0
2018-02-06,124.0,53.0,9.0,28.8,9.7,9.1,124.0
2018-02-07,53.0,40.0,27.7,12.8,2.6,4.6,53.0
2018-02-08,137.0,69.0,8.2,30.2,6.6,9.1,137.0
2018-02-09,102.0,83.0,26.4,11.5,4.1,10.0,102.0
2018-02-10,42.0,33.0,26.4,6.9,2.1,3.7,42.0
2018-02-11,42.0,57.0,28.1,3.7,1.6,2.8,57.0
2018-02-12,42.0,48.0,26.9,5.5,2.1,3.7,48.0
2018-02-13,163.0,72.0,9.8,30.2,9.2,11.8,163.0
2018-02-14,42.0,28.0,26.9,10.1,2.1,3.7,42.0
2018-02-15,70.0,27.0,26.9,11.5,5.1,4.6,70.0
2018-02-16,82.0,41.0,22.4,13.3,4.6,5.5,82.0
2018-02-17,165.0,71.0,12.6,18.3,6.1,13.6,165.0
2018-02-18,184.0,87.0,12.6,25.6,9.2,17.2,184.0
2018-02-19,195.0,99.0,17.1,22.0,9.7,19.0,195.0
2018-02-20,97.0,55.0,26.0,11.5,3.1,6.4,97.0
2018-02-21,99.0,41.0,22.4,15.6,3.6,5.5,99.0
2018-02-22,63.0,41.0,22.0,14.7,3.6,4.6,63.0
2018-02-23,76.0,48.0,16.7,21.5,4.1,8.2,76.0
2018-02-24,80.0,52.0,22.0,11.0,4.6,5.5,80.0
2018-02-25,139.0,55.0,13.9,19.7,6.6,8.2,139.0
2018-02-26,189.0,92.0,8.6,35.7,11.7,15.4,189.0
2018-02-27,215.0,115.0,19.9,23.8,6.1,13.6,215.0
2018-02-28,174.0,85.0,25.2,19.2,5.6,10.9,174.0
2018-03-01,46.0,47.0,28.9,8.3,2.6,3.7,47.0
2018-03-02,159.0,73.0,12.6,24.7,10.2,10.0,159.0
2018-03-03,233.0,130.0,6.5,40.7,11.2,18.1,233.0
2018-03-04,124.0,139.0,13.5,18.8,3.6,7.3,139.0
2018-03-05,129.0,90.0,15.1,22.4,5.6,8.2,129.0
2018-03-06,112.0,54.0,16.7,20.6,5.1,7.3,112.0
2018-03-07,127.0,55.0,12.6,22.0,4.6,6.4,127.0
2018-03-08,132.0,59.0,21.6,19.2,3.6,7.3,132.0
2018-03-09,169.0,74.0,8.6,32.5,7.1,11.8,169.0
2018-03-10,194.0,99.0,21.6,34.8,7.6,14.5,194.0
2018-03-11,154.0,62.0,19.9,23.8,9.7,14.5,154.0
2018-03-12,193.0,96.0,10.2,37.1,6.1,15.4,193.0
2018-03-13,299.0,161.0,17.9,50.4,6.6,19.0,299.0
2018-03-14,254.0,132.0,14.3,36.2,8.2,22.6,254.0
2018-03-15,46.0,54.0,28.5,9.6,2.1,4.6,54.0
2018-03-16,87.0,53.0,25.6,13.8,3.6,5.5,87.0
2018-03-17,153.0,54.0,4.9,31.1,3.1,9.1,153.0
2018-03-18,174.0,78.0,17.9,29.3,2.1,9.1,174.0
2018-03-19,153.0,51.0,23.2,26.6,2.6,8.2,153.0
2018-03-20,72.0,40.0,20.4,19.2,2.1,5.5,72.0
2018-03-21,151.0,65.0,13.0,26.1,5.6,7.3,151.0
2018-03-22,167.0,76.0,16.3,33.4,5.1,9.1,167.0
2018-03-23,180.0,98.0,7.8,46.2,5.6,13.6,180.0
2018-03-24,158.0,68.0,33.3,34.8,4.6,10.9,158.0
2018-03-25,152.0,71.0,29.3,31.6,4.6,6.4,152.0
2018-03-26,185.0,96.0,28.1,30.7,8.2,9.1,185.0
2018-03-27,242.0,139.0,15.5,53.6,7.1,12.7,242.0
2018-03-28,193.0,740.0,19.9,22.9,3.6,8.2,740.0
2018-03-29,109.0,108.0,18.3,24.3,5.6,7.3,109.0
2018-03-30,97.0,66.0,21.6,27.0,4.1,5.5,97.0
2018-03-31,175.0,101.0,22.0,45.3,7.6,10.0,175.0
2018-04-01,215.0,131.0,62.3,37.5,6.1,12.7,215.0
2018-04-02,294.0,158.0,29.3,36.2,5.6,18.1,294.0
2018-04-03,42.0,83.0,28.9,9.6,2.1,2.8,83.0
2018-04-04,72.0,28.0,11.0,17.9,1.6,4.6,72.0
2018-04-05,132.0,74.0,13.5,13.3,2.1,5.5,132.0
2018-04-06,46.0,45.0,33.8,4.6,1.6,2.8,46.0
2018-04-07,53.0,36.0,34.2,8.7,3.1,3.7,53.0
2018-04-08,109.0,67.0,21.6,25.6,3.6,5.5,109.0
2018-04-09,163.0,82.0,24.4,32.5,12.7,14.5,163.0
2018-04-10,72.0,95.0,29.3,12.8,6.1,13.6,95.0
2018-04-11,65.0,52.0,24.8,18.3,3.1,3.7,65.0
2018-04-12,97.0,83.0,24.4,18.8,4.6,5.5,97.0
2018-04-13,107.0,59.0,11.4,28.4,4.1,10.9,107.0
2018-04-14,85.0,112.0,34.2,7.4,2.6,2.8,112.0
2018-04-15,80.0,63.0,28.9,15.6,3.1,3.3,80.0
2018-04-16,161.0,102.0,32.9,22.9,5.6,6.4,161.0
2018-04-17,171.0,133.0,37.4,18.3,6.1,7.3,171.0
2018-04-18,180.0,132.0,29.7,22.4,4.6,7.3,180.0
2018-04-19,191.0,125.0,41.1,29.8,5.1,9.1,191.0
2018-04-20,183.0,105.0,51.3,22.9,6.1,10.9,183.0
2018-04-21,169.0,100.0,22.4,20.2,2.1,10.9,169.0
2018-04-22,42.0,23.0,26.4,10.6,1.6,3.7,42.0
2018-04-23,59.0,30.0,24.8,16.0,1.6,3.7,59.0
2018-04-24,68.0,46.0,30.1,21.1,1.6,3.7,68.0
2018-04-25,91.0,59.0,36.2,25.6,2.6,4.6,91.0
2018-04-26,178.0,89.0,30.1,27.0,4.1,8.2,178.0
2018-04-27,117.0,110.0,36.6,18.8,2.6,5.5,117.0
2018-04-28,164.0,110.0,39.4,28.4,4.6,7.3,164.0
2018-04-29,188.0,110.0,40.7,29.8,5.6,10.0,188.0
2018-04-30,85.0,58.0,32.1,12.8,2.6,5.5,85.0
2018-05-01,102.0,83.0,22.0,14.7,1.6,3.7,102.0
2018-05-02,57.0,48.0,30.5,11.9,1.6,2.8,57.0
2018-05-03,53.0,51.0,29.7,14.7,2.1,2.8,53.0
2018-05-04,153.0,79.0,26.4,29.3,5.1,5.5,153.0
2018-05-05,165.0,121.0,27.3,23.8,2.6,5.5,165.0
2018-05-06,149.0,120.0,38.6,20.6,2.6,5.5,149.0
2018-05-07,144.0,98.0,30.1,22.0,3.1,6.4,144.0
2018-05-08,85.0,63.0,35.4,17.9,2.6,4.6,85.0
2018-05-09,122.0,73.0,32.1,24.3,4.1,5.5,122.0
2018-05-10,173.0,100.0,58.4,27.0,7.1,10.0,173.0
2018-05-11,160.0,78.0,33.8,24.3,3.6,7.3,160.0
