date,pm25,pm10,o3,no2,so2,co,AQI
2017-12-10,58,16,25,31,3,5,58
2017-12-11,58,16,26,55,3,8,58
2017-12-12,53,15,32,39,1,8,53
2017-12-13,36,15,33,27,3,5,36
2017-12-14,48,15,35,45,3,7,48
2017-12-15,53,19,31,91,6,11,91
2017-12-16,80,19,31,31,6,6,80
2017-12-17,57,19,32,41,3,9,57
2017-12-18,74,29,23,66,4,10,74
2017-12-19,69,29,29,54,4,7,69
2017-12-20,41,29,34,34,3,7,41
2017-12-21,44,13,29,67,1,6,67
2017-12-22,66,13,23,76,4,16,76
2017-12-23,68,13,25,40,4,18,68
2017-12-24,35,6,32,20,3,10,35
2017-12-25,44,6,32,21,1,8,44
2017-12-26,44,6,34,35,3,7,44
2017-12-27,53,13,36,31,4,7,53
2017-12-28,41,13,36,60,9,6,60
2017-12-29,50,13,34,34,10,6,50
2017-12-30,64,17,28,42,10,8,64
2017-12-31,45,17,36,23,9,7,45
2018-01-01,51,17,35,28,6,7,51
2018-01-02,56,22,33,57,6,7,57
2018-01-03,69,22,29,107,16,11,107
2018-01-04,52,22,32,43,11,10,52
2018-01-05,48,6,36,42,6,7,48
2018-01-06,46,6,35,19,11,7,46
2018-01-07,52,6,35,42,11,8,52
2018-01-08,69,27,27,56,17,10,69
2018-01-09,75,27,33,48,7,9,75
2018-01-10,64,27,25,84,9,15,84
2018-01-11,95,37,32,83,9,23,95
2018-01-12,55,37,32,58,6,20,58
2018-01-13,44,37,33,25,1,9,44
2018-01-14,43,6,37,27,6,6,43
2018-01-15,58,6,33,64,16,8,64
2018-01-16,69,6,25,47,4,13,69
2018-01-17,62,15,26,47,3,13,62
2018-01-18,58,15,31,76,3,8,76
2018-01-19,72,15,33,53,6,11,72
2018-01-20,56,21,39,45,4,13,56
2018-01-21,67,21,40,51,6,10,67
2018-01-22,96,21,31,52,6,16,96
2018-01-23,51,12,36,45,4,10,51
2018-01-24,39,12,33,26,3,5,39
2018-01-25,36,12,37,39,3,7,39
2018-01-26,53,16,34,54,4,13,54
2018-01-27,52,16,39,39,1,20,52
2018-01-28,52,16,29,34,3,7,52
2018-01-29,56,12,31,41,1,15,56
2018-01-30,43,12,31,39,1,6,43
2018-01-31,38,12,32,67,1,8,67
2018-02-01,58,25,28,66,4,11,66
2018-02-02,45,25,35,38,3,10,45
2018-02-03,41,25,31,31,3,9,41
2018-02-04,48,11,35,50,1,10,50
2018-02-05,43,11,39,54,3,10,54
2018-02-06,60,11,31,61,4,11,61
2018-02-07,74,17,35,53,6,13,74
2018-02-08,53,17,39,34,3,7,53
2018-02-09,75,17,35,50,3,11,75
2018-02-10,84,26,35,58,3,16,84
2018-02-11,59,26,23,57,3,22,59
2018-02-12,42,26,41,37,3,10,42
2018-02-13,54,14,38,46,3,8,54
2018-02-14,60,14,31,55,3,9,60
2018-02-15,84,14,16,47,3,14,84
2018-02-16,52,6,37,41,3,13,52
2018-02-17,51,6,37,48,4,8,51
2018-02-18,48,6,40,53,3,13,53
2018-02-19,60,19,37,49,3,18,60
2018-02-20,63,19,24,43,3,11,63
2018-02-21,52,19,32,41,3,11,52
2018-02-22,54,5,31,34,1,6,54
2018-02-23,54,5,30,45,1,8,54
2018-02-24,53,5,22,27,3,7,53
2018-02-25,57,8,29,38,1,6,57
2018-02-26,46,8,38,62,4,11,62
2018-02-27,38,8,44,49,6,9,49
2018-02-28,53,13,41,56,6,8,56
2018-03-01,69,13,42,71,6,11,71
2018-03-02,26,13,39,24,1,6,39
2018-03-03,32,6,37,19,1,8,37
2018-03-04,20,6,41,11,1,7,41
2018-03-05,42,6,37,35,3,9,42
2018-03-06,113,11,42,42,3,13,113
2018-03-07,45,11,39,31,6,9,45
2018-03-08,34,11,40,76,1,15,76
2018-03-09,40,13,38,30,1,5,40
2018-03-10,32,13,42,36,1,8,42
2018-03-11,33,13,43,39,3,7,43
2018-03-12,82,10,40,42,6,10,82
2018-03-13,28,10,41,53,1,7,53
2018-03-14,47,10,39,41,4,8,47
2018-03-15,44,15,47,39,1,8,47
2018-03-16,40,15,42,35,1,10,42
2018-03-17,28,15,45,24,1,8,45
2018-03-18,26,15,45,53,4,8,53
2018-03-19,54,15,44,65,3,15,65
2018-03-20,52,15,40,55,1,9,55
2018-03-21,53,12,41,28,1,11,53
2018-03-22,35,12,45,72,3,13,72
2018-03-23,28,12,43,77,6,5,77
2018-03-24,25,6,44,29,4,8,44
2018-03-25,30,6,41,23,1,8,41
2018-03-26,63,6,45,58,3,11,63
2018-03-27,51,22,44,53,4,7,53
2018-03-28,66,22,35,50,3,7,66
2018-03-29,77,22,37,42,1,15,77
2018-03-30,67,19,37,61,4,10,67
2018-03-31,28,19,44,25,1,5,44
2018-04-01,32,19,44,25,1,7,44
2018-04-02,53,10,44,60,1,7,60
2018-04-03,58,10,42,47,3,9,58
2018-04-04,58,10,43,52,4,16,58
2018-04-05,26,6,44,43,1,5,44
2018-04-06,56,6,49,53,3,11,56
2018-04-07,28,6,46,17,1,8,46
2018-04-08,28,7,43,17,1,5,43
2018-04-09,35,7,43,41,4,9,43
2018-04-10,62,7,43,42,3,6,62
2018-04-11,58,19,50,57,6,9,58
2018-04-12,73,19,51,55,7,8,73
2018-04-13,66,19,97,55,3,8,97
2018-04-14,71,41,97,42,3,7,97
2018-04-15,42,41,43,14,1,3,43
2018-04-16,36,41,43,46,4,5,46
2018-04-17,24,3,34,22,1,6,34
2018-04-18,34,3,37,43,1,5,43
2018-04-19,39,3,43,40,6,6,43
2018-04-20,23,6,43,30,3,3,43
2018-04-21,31,6,50,33,1,7,50
2018-04-22,33,6,54,44,6,5,54
2018-04-23,60,6,67,60,4,9,67
2018-04-24,55,6,67,63,4,9,67
2018-04-25,48,6,49,48,1,8,49
2018-04-26,66,10,48,45,1,8,66
2018-04-27,53,10,46,51,4,10,53
2018-04-28,65,10,74,41,1,23,74
2018-04-29,32,5,42,20,0,31,42
2018-04-30,33,5,41,37,1,32,41
2018-05-01,53,5,112,78,7,6,112
2018-05-02,63,31,119,62,6,6,119
2018-05-03,61,31,93,60,3,6,93
2018-05-04,60,31,74,48,1,8,74
2018-05-05,88,9,61,32,1,6,88
2018-05-06,48,9,48,31,11,6,48
2018-05-07,48,9,51,42,0,8,51
2018-05-08,52,19,71,54,1,6,71
2018-05-09,56,19,90,60,7,6,90
2018-05-10,49,19,48,47,4,7,49
2018-05-11,40,9,54,48,3,7,54
2018-05-12,39,9,46,31,1,6,46
2018-05-13,35,9,38,24,0,7,38
2018-05-14,62,18,41,43,0,36,62
2018-05-15,73,18,74,33,1,6,74
2018-05-16,48,18,41,42,1,8,48
2018-05-17,56,7,31,47,3,8,56
2018-05-18,52,7,42,39,1,9,52
2018-05-19,33,7,31,31,1,10,33
2018-05-20,45,14,40,29,0,10,45
2018-05-21,43,14,58,40,1,6,58
2018-05-22,55,14,36,55,3,8,55
2018-05-23,58,14,43,42,1,7,58
2018-05-24,51,14,93,45,3,6,93
2018-05-25,60,14,108,40,1,5,108
2018-05-26,66,27,115,49,1,7,115
2018-05-27,52,27,46,42,1,8,52
2018-05-28,45,27,31,26,0,7,45
2018-05-29,65,27,115,54,1,8,115
2018-05-30,60,27,58,43,1,9,60
2018-05-31,57,27,35,33,1,8,57
2018-06-01,69,24,46,42,1,8,69
2018-06-02,62,15,93,40,1,6,93
2018-06-03,40,15,29,13,3,5,40
2018-06-04,38,15,33,43,1,6,43
2018-06-05,51,15,54,38,1,6,54
2018-06-06,53,15,33,29,1,5,53
2018-06-07,54,17,42,30,1,5,54
2018-06-08,54,17,74,56,3,6,74
2018-06-09,55,17,119,34,1,6,119
2018-06-10,50,12,37,38,1,6,50
2018-06-11,49,12,45,36,3,5,49
2018-06-12,53,12,51,35,3,5,53
2018-06-13,54,19,44,48,1,6,54
2018-06-14,37,19,46,29,1,5,46
2018-06-15,44,19,40,47,1,5,47
2018-06-16,48,11,61,39,1,5,61
2018-06-17,56,11,115,31,7,6,115
2018-06-18,71,11,133,35,4,6,133
2018-06-19,53,16,47,27,3,5,53
2018-06-20,53,16,101,38,3,6,101
2018-06-21,51,16,101,51,1,6,101
2018-06-22,52,13,45,32,1,6,52
2018-06-23,50,13,32,33,1,7,50
2018-06-24,63,13,46,32,1,7,63
2018-06-25,38,13,38,28,1,3,38
2018-06-26,33,13,50,29,1,5,50
2018-06-27,34,13,38,34,1,5,38
2018-06-28,53,11,58,43,1,6,58
2018-06-29,59,11,80,40,1,6,80
2018-06-30,56,11,129,45,3,6,129
2018-07-01,77,31,174,58,4,7,174
2018-07-02,93,31,210,53,6,7,210
2018-07-03,91,31,90,51,3,7,91
2018-07-04,89,21,90,32,3,14,90
2018-07-05,57,21,41,22,3,6,57
2018-07-06,38,21,37,24,3,3,38
2018-07-07,25,11,51,19,0,3,51
2018-07-08,43,11,67,27,3,6,67
2018-07-09,51,11,129,35,1,15,129
2018-07-10,58,18,172,42,3,5,172
2018-07-11,56,18,71,28,1,5,71
2018-07-12,52,18,74,31,1,5,74
2018-07-13,61,24,105,48,3,6,105
2018-07-14,54,24,108,22,3,5,108
2018-07-15,46,24,84,28,1,5,84
2018-07-16,64,20,133,46,3,6,133
2018-07-17,64,20,61,31,3,6,64
2018-07-18,48,20,47,23,6,5,48
2018-07-19,51,16,87,31,3,5,87
2018-07-20,45,16,97,36,4,6,97
2018-07-21,34,16,38,23,7,5,38
2018-07-22,38,17,38,11,0,5,38
2018-07-23,52,17,31,29,1,5,52
2018-07-24,49,17,24,18,1,5,49
2018-07-25,43,15,32,26,1,5,43
2018-07-26,41,15,58,37,1,5,58
2018-07-27,60,15,67,43,3,7,67
2018-07-28,65,14,126,35,1,7,126
2018-07-29,38,14,54,25,1,5,54
2018-07-30,51,14,43,39,1,8,51
2018-07-31,49,19,71,36,1,8,71
2018-08-01,45,19,42,26,49,3,49
2018-08-02,38,19,44,30,3,5,44
2018-08-03,45,13,31,26,1,5,45
2018-08-04,34,13,41,17,1,6,41
2018-08-05,57,13,87,45,3,6,87
2018-08-06,75,35,122,35,4,7,122
2018-08-07,81,35,97,29,4,5,97
2018-08-08,60,35,112,39,4,6,112
2018-08-09,55,12,58,30,4,5,58
2018-08-10,68,12,77,43,6,6,77
2018-08-11,55,12,44,40,4,7,55
2018-08-12,51,14,77,25,3,7,77
2018-08-13,33,14,33,31,3,6,33
2018-08-14,54,14,50,51,3,6,54
2018-08-15,69,20,48,23,3,5,69
2018-08-16,95,20,97,33,6,6,97
2018-08-17,77,20,115,40,6,7,115
2018-08-18,61,16,58,23,6,6,61
2018-08-19,30,16,28,19,3,6,30
2018-08-20,33,16,33,25,1,7,33
2018-08-21,47,12,40,26,1,6,47
2018-08-22,34,12,45,24,3,5,45
2018-08-23,49,12,34,32,1,5,49
2018-08-24,59,22,64,44,3,8,64
2018-08-25,48,22,51,37,3,7,51
2018-08-26,64,22,71,24,4,6,71
2018-08-27,73,22,77,43,4,7,77
2018-08-28,92,22,115,32,6,8,115
2018-08-29,79,22,143,29,1,6,143
2018-08-30,55,18,64,25,1,5,64
2018-08-31,34,18,31,23,1,8,34
2018-09-01,37,18,41,16,1,8,41
2018-09-02,44,13,44,24,1,7,44
2018-09-03,58,13,61,36,1,6,61
2018-09-04,49,13,71,40,1,6,71
2018-09-05,60,21,101,41,1,7,101
2018-09-06,66,21,97,36,1,6,97
2018-09-07,51,21,30,31,3,6,51
2018-09-08,34,9,29,16,1,6,34
2018-09-09,27,9,26,22,1,5,27
2018-09-10,20,9,31,28,1,5,31
2018-09-11,61,23,29,39,3,10,61
2018-09-12,57,23,18,30,3,10,57
2018-09-13,32,23,27,27,1,8,32
2018-09-14,33,9,28,27,3,8,33
2018-09-15,44,9,50,33,1,7,50
2018-09-16,48,9,50,29,1,10,50
2018-09-17,41,19,34,34,1,7,41
2018-09-18,31,19,29,29,1,6,31
2018-09-19,49,19,41,26,3,6,49
2018-09-20,40,10,29,28,3,6,40
2018-09-21,36,10,31,26,1,6,36
2018-09-22,31,10,28,19,1,6,31
2018-09-23,32,11,26,24,1,6,32
2018-09-24,35,11,31,25,1,7,35
2018-09-25,42,11,31,31,1,7,42
2018-09-26,43,11,31,25,1,6,43
2018-09-27,52,11,34,31,1,6,52
2018-09-28,35,11,25,27,1,9,35
2018-09-29,35,17,41,25,1,9,41
2018-09-30,40,17,37,23,1,7,40
2018-10-01,60,17,49,53,3,6,60
2018-10-02,55,15,42,39,1,8,55
2018-10-03,33,15,33,42,1,5,42
2018-10-04,64,15,47,49,3,7,64
2018-10-05,43,16,28,28,1,6,43
2018-10-06,36,16,34,19,3,6,36
2018-10-07,51,16,30,42,1,9,51
2018-10-08,50,13,20,32,1,9,50
2018-10-09,47,13,29,32,3,11,47
2018-10-10,47,13,31,31,3,8,47
2018-10-11,33,14,23,32,3,7,33
2018-10-12,44,14,31,24,1,6,44
2018-10-13,34,14,32,31,1,5,34
2018-10-14,41,6,33,31,1,6,41
2018-10-15,37,6,34,33,1,7,37
2018-10-16,39,6,29,27,1,5,39
2018-10-17,39,15,32,26,4,6,39
2018-10-18,28,15,32,31,1,5,32
2018-10-19,48,15,38,35,9,7,48
2018-10-20,41,8,36,31,13,6,41
2018-10-21,28,8,33,32,1,6,33
2018-10-22,39,8,30,37,17,6,39
2018-10-23,48,16,36,37,6,8,48
2018-10-24,28,16,31,24,3,3,31
2018-10-25,29,16,31,34,1,5,34
