date,pm25,pm10,o3,no2,so2,co,AQI
2018-01-17,177.0,81.0,7.8,30.7,6.1,11.8,177.0
2018-01-18,165.0,70.0,19.9,27.5,5.6,8.2,165.0
2018-01-19,182.0,88.0,16.3,37.1,7.6,10.9,182.0
2018-01-20,172.0,78.0,17.5,35.9,7.7,10.0,172.0
2018-01-21,107.0,50.0,26.4,27.5,6.6,7.3,107.0
2018-01-22,132.0,50.0,21.1,30.2,5.1,8.2,132.0
2018-01-23,122.0,48.0,23.2,17.9,4.7,8.2,122.0
2018-01-24,68.0,30.0,30.1,11.5,4.6,5.5,68.0
2018-01-25,50.0,13.0,23.6,15.6,3.6,4.6,50.0
2018-01-26,55.0,21.0,26.9,11.0,4.1,4.6,55.0
2018-01-27,59.0,20.0,18.7,19.5,4.3,4.6,59.0
2018-01-28,57.0,16.0,22.0,15.6,4.1,4.6,57.0
2018-01-29,170.0,74.0,26.9,22.4,11.2,10.9,170.0
2018-01-30,239.0,127.0,22.4,43.0,15.2,17.2,239.0
2018-01-31,220.0,116.0,11.4,56.8,13.2,17.2,220.0
2018-02-01,200.0,104.0,14.3,48.5,15.2,14.5,200.0
2018-02-02,174.0,81.0,17.9,43.5,12.2,11.8,174.0
2018-02-03,83.0,36.0,26.4,13.9,6.0,5.5,83.0
2018-02-04,102.0,46.0,26.4,18.8,8.2,6.4,102.0
2018-02-05,152.0,64.0,16.7,32.0,10.7,9.1,152.0
2018-02-06,78.0,36.0,21.2,21.1,7.1,6.4,78.0
2018-02-07,68.0,32.0,14.7,31.1,6.6,6.4,68.0
2018-02-08,164.0,72.0,15.9,28.4,8.7,10.0,164.0
2018-02-09,153.0,56.0,24.4,28.4,7.1,8.2,153.0
2018-02-10,159.0,75.0,25.2,18.3,6.1,9.1,159.0
2018-02-11,91.0,81.0,25.2,17.9,7.6,7.3,91.0
2018-02-12,95.0,88.0,27.3,14.7,8.7,6.4,95.0
2018-02-13,95.0,53.0,35.0,18.3,7.1,5.5,95.0
2018-02-14,106.0,60.0,35.4,19.3,6.6,6.4,106.0
2018-02-15,102.0,52.0,33.8,11.0,5.5,5.5,102.0
2018-02-16,55.0,21.0,28.6,13.3,4.6,4.6,55.0
