"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"12/19/2015","38","","Intermediate School 143","36-061-0115","AQS"
"12/20/2015","45","","HOLTSVILLE","36-103-0009","AQS"
"12/21/2015","48","","Intermediate School 143","36-061-0115","AQS"
"12/22/2015","55","","Intermediate School 143","36-061-0115","AQS"
"12/23/2015","64","","Fort Lee Near Road","34-003-0010","AQS"
"12/24/2015","52","","Intermediate School 143","36-061-0115","AQS"
"12/25/2015","62","","IS 74","36-005-0112","AQS"
"12/26/2015","38","","Union City","34-017-2002","AQS"
"12/27/2015","43","","Fort Lee Near Road","34-003-0010","AQS"
"12/28/2015","35","","PS 19","36-061-0128","AQS"
"12/29/2015","37","","Fort Lee Near Road","34-003-0010","AQS"
"12/30/2015","66","","Elizabeth Lab","34-039-0004","AQS"
"12/31/2015","40","","MASPETH LIBRARY","36-081-0120","AQS"
"01/01/2016","50","","Intermediate School 143","36-061-0115","AQS"
"01/02/2016","63","","Intermediate School 143","36-061-0115","AQS"
"01/03/2016","73","","Intermediate School 143","36-061-0115","AQS"
"01/04/2016","48","","Intermediate School 143","36-061-0115","AQS"
"01/05/2016","59","","IS 74","36-005-0112","AQS"
"01/06/2016","68","","Intermediate School 143","36-061-0115","AQS"
"01/07/2016","96","","Jersey City Firehouse","34-017-1003","AQS"
"01/08/2016","77","","PS 19","36-061-0128","AQS"
"01/09/2016","63","","PS 19","36-061-0128","AQS"
"01/10/2016","39","","Intermediate School 143","36-061-0115","AQS"
"01/11/2016","45","","Jersey City Firehouse","34-017-1003","AQS"
"01/12/2016","55","","Intermediate School 143","36-061-0115","AQS"
"01/13/2016","48","","Intermediate School 143","36-061-0115","AQS"
"01/14/2016","61","","Intermediate School 143","36-061-0115","AQS"
"01/15/2016","105","","Fort Lee Near Road","34-003-0010","AQS"
"01/16/2016","52","","Intermediate School 143","36-061-0115","AQS"
"01/17/2016","42","","Intermediate School 143","36-061-0115","AQS"
"01/18/2016","51","","Intermediate School 143","36-061-0115","AQS"
"01/19/2016","41","","Intermediate School 143","36-061-0115","AQS"
"01/20/2016","42","","Fort Lee Near Road","34-003-0010","AQS"
"01/21/2016","48","","Jersey City Firehouse","34-017-1003","AQS"
"01/22/2016","53","","PS 19","36-061-0128","AQS"
"01/23/2016","47","","PS 19","36-061-0128","AQS"
"01/24/2016","52","","EISENHOWER PARK","36-059-0005","AQS"
"01/25/2016","64","","Jersey City Firehouse","34-017-1003","AQS"
"01/26/2016","89","","Intermediate School 143","36-061-0115","AQS"
"01/27/2016","55","","Intermediate School 143","36-061-0115","AQS"
"01/28/2016","62","","Newark Firehouse","34-013-0003","AQS"
"01/29/2016","63","","Jersey City Firehouse","34-017-1003","AQS"
"01/30/2016","68","","Intermediate School 143","36-061-0115","AQS"
"01/31/2016","74","","Intermediate School 143","36-061-0115","AQS"
"02/01/2016","69","","Intermediate School 143","36-061-0115","AQS"
"02/02/2016","45","","Newark Firehouse","34-013-0003","AQS"
"02/03/2016","54","","Fort Lee Near Road","34-003-0010","AQS"
"02/04/2016","47","","Intermediate School 143","36-061-0115","AQS"
"02/05/2016","36","","Intermediate School 143","36-061-0115","AQS"
"02/06/2016","66","","Intermediate School 143","36-061-0115","AQS"
"02/07/2016","70","","Elizabeth Lab","34-039-0004","AQS"
"02/08/2016","42","","Elizabeth Lab","34-039-0004","AQS"
"02/09/2016","67","","PS 19","36-061-0128","AQS"
"02/10/2016","63","","Intermediate School 143","36-061-0115","AQS"
"02/11/2016","38","","Intermediate School 143","36-061-0115","AQS"
"02/12/2016","50","","Intermediate School 143","36-061-0115","AQS"
"02/13/2016","54","","Newark Firehouse","34-013-0003","AQS"
"02/14/2016","53","","HOLTSVILLE","36-103-0009","AQS"
"02/15/2016","69","","Elizabeth Lab","34-039-0004","AQS"
"02/16/2016","57","","Fort Lee Near Road","34-003-0010","AQS"
"02/17/2016","45","","PS 274","36-047-0118","AQS"
"02/18/2016","39","","Elizabeth Lab","34-039-0004","AQS"
"02/19/2016","44","","Elizabeth Lab","34-039-0004","AQS"
"02/20/2016","59","","Intermediate School 143","36-061-0115","AQS"
"02/21/2016","53","","Elizabeth Lab","34-039-0004","AQS"
"02/22/2016","33","","Elizabeth Lab","34-039-0004","AQS"
"02/23/2016","55","","PS 19","36-061-0128","AQS"
"02/24/2016","61","","PS 19","36-061-0128","AQS"
"02/25/2016","42","","Intermediate School 143","36-061-0115","AQS"
"02/26/2016","32","","Intermediate School 143","36-061-0115","AQS"
"02/27/2016","95","","Fort Lee Near Road","34-003-0010","AQS"
"02/28/2016","62","","Fort Lee Near Road","34-003-0010","AQS"
"02/29/2016","53","","Fort Lee Near Road","34-003-0010","AQS"
"03/01/2016","47","","Elizabeth Lab","34-039-0004","AQS"
"03/02/2016","54","","Intermediate School 143","36-061-0115","AQS"
"03/03/2016","34","","Intermediate School 143","36-061-0115","AQS"
"03/04/2016","59","","PS 19","36-061-0128","AQS"
"03/05/2016","40","","Jersey City Firehouse","34-017-1003","AQS"
"03/06/2016","47","","Intermediate School 143","36-061-0115","AQS"
"03/07/2016","78","","Fort Lee Near Road","34-003-0010","AQS"
"03/08/2016","85","","Elizabeth Lab","34-039-0004","AQS"
"03/09/2016","110","","Fort Lee Near Road","34-003-0010","AQS"
"03/10/2016","70","","Fort Lee Near Road","34-003-0010","AQS"
"03/11/2016","27","","Elizabeth Lab","34-039-0004","AQS"
"03/12/2016","29","","Elizabeth Lab","34-039-0004","AQS"
"03/13/2016","58","","Fort Lee Near Road","34-003-0010","AQS"
"03/14/2016","30","","Elizabeth Lab","34-039-0004","AQS"
"03/15/2016","42","","PS 19","36-061-0128","AQS"
"03/16/2016","54","","DIVISION STREET","36-061-0134","AQS"
"03/17/2016","36","","Jersey City Firehouse","34-017-1003","AQS"
"03/18/2016","38","","Elizabeth Lab","34-039-0004","AQS"
"03/19/2016","24","","Toms River","34-029-2002","AQS"
"03/20/2016","28","","Newark Firehouse","34-013-0003","AQS"
"03/21/2016","31","","Fort Lee Near Road","34-003-0010","AQS"
"03/22/2016","41","","Elizabeth Lab","34-039-0004","AQS"
"03/23/2016","62","","Fort Lee Near Road","34-003-0010","AQS"
"03/24/2016","60","","Elizabeth Lab","34-039-0004","AQS"
"03/25/2016","68","","Fort Lee Near Road","34-003-0010","AQS"
"03/26/2016","29","","Fort Lee Near Road","34-003-0010","AQS"
"03/27/2016","40","","Fort Lee Near Road","34-003-0010","AQS"
"03/28/2016","48","","Fort Lee Near Road","34-003-0010","AQS"
"03/29/2016","24","","Intermediate School 143","36-061-0115","AQS"
"03/30/2016","33","","Elizabeth Lab","34-039-0004","AQS"
"03/31/2016","49","","IS 74","36-005-0112","AQS"
"04/01/2016","48","","Intermediate School 143","36-061-0115","AQS"
"04/02/2016","26","","Newark Firehouse","34-013-0003","AQS"
"04/03/2016","25","","Intermediate School 143","36-061-0115","AQS"
"04/04/2016","50","","Elizabeth Lab","34-039-0004","AQS"
"04/05/2016","32","","Intermediate School 143","36-061-0115","AQS"
"04/06/2016","40","","Flemington","34-019-0001","AQS"
"04/07/2016","44","","Fort Lee Near Road","34-003-0010","AQS"
"04/08/2016","35","","MASPETH LIBRARY","36-081-0120","AQS"
"04/09/2016","41","","MASPETH LIBRARY","36-081-0120","AQS"
"04/10/2016","35","","Flemington","34-019-0001","AQS"
"04/11/2016","55","","Fort Lee Near Road","34-003-0010","AQS"
"04/12/2016","37","","PS 19","36-061-0128","AQS"
"04/13/2016","35","","Fort Lee Near Road","34-003-0010","AQS"
"04/14/2016","44","","Elizabeth Lab","34-039-0004","AQS"
"04/15/2016","50","","Elizabeth Lab","34-039-0004","AQS"
"04/16/2016","48","","Fort Lee Near Road","34-003-0010","AQS"
"04/17/2016","59","","Fort Lee Near Road","34-003-0010","AQS"
"04/18/2016","65","","Fort Lee Near Road","34-003-0010","AQS"
"04/19/2016","40","","Jersey City Firehouse","34-017-1003","AQS"
"04/20/2016","27","","Jersey City Firehouse","34-017-1003","AQS"
"04/21/2016","52","","IS 74","36-005-0112","AQS"
"04/22/2016","85","","IS 74","36-005-0112","AQS"
"04/23/2016","43","","Newark Firehouse","34-013-0003","AQS"
"04/24/2016","35","","IS 52","36-005-0110","AQS"
"04/25/2016","55","","Jersey City Firehouse","34-017-1003","AQS"
"04/26/2016","62","","Rutgers University","34-023-0011","AQS"
"04/27/2016","41","","Rutgers University","34-023-0011","AQS"
"04/28/2016","39","","Newark Firehouse","34-013-0003","AQS"
"04/29/2016","43","","Elizabeth Lab","34-039-0004","AQS"
"04/30/2016","33","","Flemington","34-019-0001","AQS"
"05/01/2016","23","","Newark Firehouse","34-013-0003","AQS"
"05/02/2016","53","","Elizabeth Lab","34-039-0004","AQS"
"05/03/2016","48","","Elizabeth Lab","34-039-0004","AQS"
"05/04/2016","39","","Elizabeth Lab","34-039-0004","AQS"
"05/05/2016","23","","Elizabeth Lab","34-039-0004","AQS"
"05/06/2016","28","","Elizabeth Lab","34-039-0004","AQS"
"05/07/2016","41","","Jersey City Firehouse","34-017-1003","AQS"
"05/08/2016","35","","Rahway","34-039-2003","AQS"
"05/09/2016","55","","Elizabeth Lab","34-039-0004","AQS"
"05/10/2016","37","","Flemington","34-019-0001","AQS"
"05/11/2016","48","","Fort Lee Near Road","34-003-0010","AQS"
"05/12/2016","62","","Elizabeth Lab","34-039-0004","AQS"
"05/13/2016","85","","Rutgers University","34-023-0011","AQS"
"05/14/2016","38","","Newark Firehouse","34-013-0003","AQS"
"05/15/2016","24","","Chester","34-027-3001","AQS"
"05/16/2016","52","","Flemington","34-019-0001","AQS"
"05/17/2016","41","","Fort Lee Near Road","34-003-0010","AQS"
"05/18/2016","44","","Fort Lee Near Road","34-003-0010","AQS"
"05/19/2016","52","","Fort Lee Near Road","34-003-0010","AQS"
"05/20/2016","42","","Fort Lee Near Road","34-003-0010","AQS"
"05/21/2016","38","","Fort Lee Library","34-003-0003","AQS"
"05/22/2016","38","","Fort Lee Near Road","34-003-0010","AQS"
"05/23/2016","54","","Fort Lee Near Road","34-003-0010","AQS"
"05/24/2016","48","","Elizabeth Lab","34-039-0004","AQS"
"05/25/2016","70","","Fort Lee Near Road","34-003-0010","AQS"
"05/26/2016","73","","Fort Lee Near Road","34-003-0010","AQS"
"05/27/2016","74","","Rutgers University","34-023-0011","AQS"
"05/28/2016","63","","Jersey City Firehouse","34-017-1003","AQS"
"05/29/2016","53","","Flemington","34-019-0001","AQS"
"05/30/2016","33","","IS 45","36-061-0079","AQS"
"05/31/2016","46","","Elizabeth Lab","34-039-0004","AQS"
"06/01/2016","58","","Elizabeth Lab","34-039-0004","AQS"
"06/02/2016","55","","Rahway","34-039-2003","AQS"
"06/03/2016","55","","Fort Lee Near Road","34-003-0010","AQS"
"06/04/2016","54","","Fort Lee Near Road","34-003-0010","AQS"
"06/05/2016","30","","Jersey City Firehouse","34-017-1003","AQS"
"06/06/2016","39","","Elizabeth Lab","34-039-0004","AQS"
"06/07/2016","45","","Flemington","34-019-0001","AQS"
"06/08/2016","28","","Chester","34-027-3001","AQS"
"06/09/2016","23","","Rahway","34-039-2003","AQS"
"06/10/2016","38","","Jersey City Firehouse","34-017-1003","AQS"
"06/11/2016","70","","Elizabeth Lab","34-039-0004","AQS"
"06/12/2016","54","","Flemington","34-019-0001","AQS"
"06/13/2016","38","","Toms River","34-029-2002","AQS"
"06/14/2016","52","","Toms River","34-029-2002","AQS"
"06/15/2016","55","","Fort Lee Near Road","34-003-0010","AQS"
"06/16/2016","70","","Fort Lee Near Road","34-003-0010","AQS"
"06/17/2016","59","","Fort Lee Near Road","34-003-0010","AQS"
"06/18/2016","43","","Fort Lee Near Road","34-003-0010","AQS"
"06/19/2016","54","","Fort Lee Near Road","34-003-0010","AQS"
"06/20/2016","64","","Fort Lee Near Road","34-003-0010","AQS"
"06/21/2016","52","","Newark Firehouse","34-013-0003","AQS"
"06/22/2016","50","","Elizabeth Lab","34-039-0004","AQS"
"06/23/2016","66","","Fort Lee Library","34-003-0003","AQS"
"06/24/2016","64","","Elizabeth Lab","34-039-0004","AQS"
"06/25/2016","56","","Flemington","34-019-0001","AQS"
"06/26/2016","58","","NEWBURGH","36-071-0002","AQS"
"06/27/2016","55","","Fort Lee Near Road","34-003-0010","AQS"
"06/28/2016","48","","Rahway","34-039-2003","AQS"
"06/29/2016","43","","Jersey City Firehouse","34-017-1003","AQS"
"06/30/2016","42","","Fort Lee Near Road","34-003-0010","AQS"
"07/01/2016","52","","Fort Lee Near Road","34-003-0010","AQS"
"07/02/2016","49","","Fort Lee Library","34-003-0003","AQS"
"07/03/2016","40","","Rahway","34-039-2003","AQS"
"07/04/2016","53","","Rutgers University","34-023-0011","AQS"
"07/05/2016","35","","PFIZER LAB SITE","36-005-0133","AQS"
"07/06/2016","60","","Jersey City Firehouse","34-017-1003","AQS"
"07/07/2016","65","","Jersey City Firehouse","34-017-1003","AQS"
"07/08/2016","63","","Fort Lee Library","34-003-0003","AQS"
"07/09/2016","29","","Fort Lee Near Road","34-003-0010","AQS"
"07/10/2016","31","","Flemington","34-019-0001","AQS"
"07/11/2016","26","","Elizabeth Lab","34-039-0004","AQS"
"07/12/2016","46","","Fort Lee Near Road","34-003-0010","AQS"
"07/13/2016","47","","Elizabeth Lab","34-039-0004","AQS"
"07/14/2016","56","","MORRISANIA","36-005-0080","AQS"
"07/15/2016","60","","Jersey City Firehouse","34-017-1003","AQS"
"07/16/2016","55","","Jersey City Firehouse","34-017-1003","AQS"
"07/17/2016","54","","Rahway","34-039-2003","AQS"
"07/18/2016","58","","Elizabeth Lab","34-039-0004","AQS"
"07/19/2016","53","","Flemington","34-019-0001","AQS"
"07/20/2016","42","","Elizabeth Lab","34-039-0004","AQS"
"07/21/2016","55","","Fort Lee Near Road","34-003-0010","AQS"
"07/22/2016","86","","Toms River","34-029-2002","AQS"
"07/23/2016","55","","NEWBURGH","36-071-0002","AQS"
"07/24/2016","51","","Rahway","34-039-2003","AQS"
"07/25/2016","60","","PS 19","36-061-0128","AQS"
"07/26/2016","39","","Flemington","34-019-0001","AQS"
"07/27/2016","51","","Rahway","34-039-2003","AQS"
"07/28/2016","60","","QUEENS COLLEGE 2","36-081-0124","AQS"
"07/29/2016","56","","Elizabeth Lab","34-039-0004","AQS"
"07/30/2016","61","","CCNY","36-061-0135","AQS"
"07/31/2016","56","","WHITE PLAINS","36-119-2004","AQS"
"08/01/2016","43","","DIVISION STREET","36-061-0134","AQS"
"08/02/2016","47","","Elizabeth Lab","34-039-0004","AQS"
"08/03/2016","42","","Elizabeth Lab","34-039-0004","AQS"
"08/04/2016","42","","Fort Lee Near Road","34-003-0010","AQS"
"08/05/2016","49","","Elizabeth Lab","34-039-0004","AQS"
"08/06/2016","43","","Fort Lee Near Road","34-003-0010","AQS"
"08/07/2016","46","","Flemington","34-019-0001","AQS"
"08/08/2016","54","","Toms River","34-029-2002","AQS"
"08/09/2016","52","","Fort Lee Near Road","34-003-0010","AQS"
"08/10/2016","55","","Fort Lee Library","34-003-0003","AQS"
"08/11/2016","50","","Rahway","34-039-2003","AQS"
"08/12/2016","41","","Elizabeth Lab","34-039-0004","AQS"
"08/13/2016","58","","PFIZER LAB SITE","36-005-0133","AQS"
"08/14/2016","39","","Rahway","34-039-2003","AQS"
"08/15/2016","33","","Rutgers University","34-023-0011","AQS"
"08/16/2016","69","","Fort Lee Library","34-003-0003","AQS"
"08/17/2016","38","","Toms River","34-029-2002","AQS"
"08/18/2016","36","","Jersey City Firehouse","34-017-1003","AQS"
"08/19/2016","59","","Rahway","34-039-2003","AQS"
"08/20/2016","52","","Elizabeth Lab","34-039-0004","AQS"
"08/21/2016","35","","Rahway","34-039-2003","AQS"
"08/22/2016","43","","Flemington","34-019-0001","AQS"
"08/23/2016","33","","Rahway","34-039-2003","AQS"
"08/24/2016","59","","Fort Lee Near Road","34-003-0010","AQS"
"08/25/2016","53","","NEWBURGH","36-071-0002","AQS"
"08/26/2016","52","","Newark Firehouse","34-013-0003","AQS"
"08/27/2016","41","","Rahway","34-039-2003","AQS"
"08/28/2016","51","","NEWBURGH","36-071-0002","AQS"
"08/29/2016","40","","Jersey City Firehouse","34-017-1003","AQS"
"08/30/2016","37","","Elizabeth Lab","34-039-0004","AQS"
"08/31/2016","52","","Fort Lee Near Road","34-003-0010","AQS"
"09/01/2016","56","","Jersey City Firehouse","34-017-1003","AQS"
"09/02/2016","28","","Jersey City Firehouse","34-017-1003","AQS"
"09/03/2016","40","","Fort Lee Near Road","34-003-0010","AQS"
"09/04/2016","45","","Rahway","34-039-2003","AQS"
"09/05/2016","36","","Fort Lee Near Road","34-003-0010","AQS"
"09/06/2016","30","","Rahway","34-039-2003","AQS"
"09/07/2016","40","","Rahway","34-039-2003","AQS"
"09/08/2016","64","","Rahway","34-039-2003","AQS"
"09/09/2016","59","","Toms River","34-029-2002","AQS"
"09/10/2016","66","","Rahway","34-039-2003","AQS"
"09/11/2016","54","","Flemington","34-019-0001","AQS"
"09/12/2016","28","","Elizabeth Lab","34-039-0004","AQS"
"09/13/2016","36","","Flemington","34-019-0001","AQS"
"09/14/2016","45","","Flemington","34-019-0001","AQS"
"09/15/2016","29","","Elizabeth Lab","34-039-0004","AQS"
"09/16/2016","35","","Elizabeth Lab","34-039-0004","AQS"
"09/17/2016","31","","Fort Lee Near Road","34-003-0010","AQS"
"09/18/2016","41","","Fort Lee Near Road","34-003-0010","AQS"
"09/19/2016","31","","Elizabeth Lab","34-039-0004","AQS"
"09/20/2016","41","","Elizabeth Lab","34-039-0004","AQS"
"09/21/2016","54","","Jersey City Firehouse","34-017-1003","AQS"
"09/22/2016","48","","Elizabeth Lab","34-039-0004","AQS"
"09/23/2016","54","","Fort Lee Near Road","34-003-0010","AQS"
"09/24/2016","36","","Flemington","34-019-0001","AQS"
"09/25/2016","30","","Toms River","34-029-2002","AQS"
"09/26/2016","37","","Elizabeth Lab","34-039-0004","AQS"
"09/27/2016","38","","Flemington","34-019-0001","AQS"
"09/28/2016","51","","Elizabeth Lab","34-039-0004","AQS"
"09/29/2016","26","","Elizabeth Lab","34-039-0004","AQS"
"09/30/2016","29","","PS 19","36-061-0128","AQS"
"10/01/2016","17","","Rahway","34-039-2003","AQS"
"10/02/2016","33","","Jersey City Firehouse","34-017-1003","AQS"
"10/03/2016","57","","PS 19","36-061-0128","AQS"
"10/04/2016","58","","Elizabeth Lab","34-039-0004","AQS"
"10/05/2016","42","","Elizabeth Lab","34-039-0004","AQS"
"10/06/2016","62","","Elizabeth Lab","34-039-0004","AQS"
"10/07/2016","56","","Fort Lee Near Road","34-003-0010","AQS"
"10/08/2016","54","","Elizabeth Lab","34-039-0004","AQS"
"10/09/2016","35","","Elizabeth Lab","34-039-0004","AQS"
"10/10/2016","26","","Elizabeth Lab","34-039-0004","AQS"
"10/11/2016","39","","Elizabeth Lab","34-039-0004","AQS"
"10/12/2016","53","","Elizabeth Lab","34-039-0004","AQS"
"10/13/2016","52","","Elizabeth Lab","34-039-0004","AQS"
"10/14/2016","35","","Elizabeth Lab","34-039-0004","AQS"
"10/15/2016","60","","PS 19","36-061-0128","AQS"
"10/16/2016","44","","Jersey City Firehouse","34-017-1003","AQS"
"10/17/2016","58","","PS 19","36-061-0128","AQS"
"10/18/2016","66","","PFIZER LAB SITE","36-005-0133","AQS"
"10/19/2016","52","","Newark Firehouse","34-013-0003","AQS"
"10/20/2016","52","","Elizabeth Lab","34-039-0004","AQS"
"10/21/2016","60","","Fort Lee Library","34-003-0003","AQS"
"10/22/2016","18","","Newark Firehouse","34-013-0003","AQS"
"10/23/2016","29","","Jersey City Firehouse","34-017-1003","AQS"
"10/24/2016","40","","Jersey City Firehouse","34-017-1003","AQS"
"10/25/2016","27","","Elizabeth Lab","34-039-0004","AQS"
"10/26/2016","21","","MORRISANIA","36-005-0080","AQS"
"10/27/2016","36","","PS 19","36-061-0128","AQS"
"10/28/2016","34","","Jersey City Firehouse","34-017-1003","AQS"
"10/29/2016","37","","Rahway","34-039-2003","AQS"
"10/30/2016","61","","Fort Lee Near Road","34-003-0010","AQS"
"10/31/2016","25","","Elizabeth Lab","34-039-0004","AQS"
"11/01/2016","43","","Jersey City Firehouse","34-017-1003","AQS"
"11/02/2016","66","","PFIZER LAB SITE","36-005-0133","AQS"
"11/03/2016","67","","Fort Lee Near Road","34-003-0010","AQS"
"11/04/2016","27","","Elizabeth Lab","34-039-0004","AQS"
"11/05/2016","43","","Jersey City Firehouse","34-017-1003","AQS"
"11/06/2016","33","","QUEENS COLLEGE 2","36-081-0124","AQS"
"11/07/2016","43","","Elizabeth Lab","34-039-0004","AQS"
"11/08/2016","54","","Newark Firehouse","34-013-0003","AQS"
"11/09/2016","62","","Jersey City Firehouse","34-017-1003","AQS"
"11/10/2016","23","","Jersey City Firehouse","34-017-1003","AQS"
"11/11/2016","40","","Elizabeth Lab","34-039-0004","AQS"
"11/12/2016","24","","Intermediate School 143","36-061-0115","AQS"
"11/13/2016","49","","Elizabeth Lab","34-039-0004","AQS"
"11/14/2016","59","","Elizabeth Lab","34-039-0004","AQS"
"11/15/2016","50","","Elizabeth Lab","34-039-0004","AQS"
"11/16/2016","56","","Elizabeth Lab","34-039-0004","AQS"
"11/17/2016","59","","Elizabeth Lab","34-039-0004","AQS"
"11/18/2016","71","","Elizabeth Lab","34-039-0004","AQS"
"11/19/2016","62","","Elizabeth Lab","34-039-0004","AQS"
"11/20/2016","18","","Intermediate School 143","36-061-0115","AQS"
"11/21/2016","23","","Fort Lee Near Road","34-003-0010","AQS"
"11/22/2016","36","","MORRISANIA","36-005-0080","AQS"
"11/23/2016","35","","Jersey City Firehouse","34-017-1003","AQS"
"11/24/2016","43","","Elizabeth Lab","34-039-0004","AQS"
"11/25/2016","77","","Fort Lee Near Road","34-003-0010","AQS"
"11/26/2016","54","","Jersey City Firehouse","34-017-1003","AQS"
"11/27/2016","29","","Intermediate School 143","36-061-0115","AQS"
"11/28/2016","53","","Elizabeth Lab","34-039-0004","AQS"
"11/29/2016","43","","Fort Lee Near Road","34-003-0010","AQS"
"11/30/2016","60","","Elizabeth Lab","34-039-0004","AQS"
"12/01/2016","27","","CCNY","36-061-0135","AQS"
"12/02/2016","35","","CCNY","36-061-0135","AQS"
"12/03/2016","30","","Intermediate School 143","36-061-0115","AQS"
"12/04/2016","37","","Newark Firehouse","34-013-0003","AQS"
"12/05/2016","41","","Flemington","34-019-0001","AQS"
"12/06/2016","48","","Elizabeth Lab","34-039-0004","AQS"
"12/07/2016","54","","PS 19","36-061-0128","AQS"
"12/08/2016","58","","PS 19","36-061-0128","AQS"
"12/09/2016","35","","MASPETH LIBRARY","36-081-0120","AQS"
"12/10/2016","42","","Intermediate School 143","36-061-0115","AQS"
"12/11/2016","52","","Newark Firehouse","34-013-0003","AQS"
"12/12/2016","65","","Fort Lee Near Road","34-003-0010","AQS"
"12/13/2016","57","","Elizabeth Lab","34-039-0004","AQS"
"12/14/2016","58","","Elizabeth Lab","34-039-0004","AQS"
"12/15/2016","51","","Jersey City Firehouse","34-017-1003","AQS"
"12/16/2016","58","","Fort Lee Near Road","34-003-0010","AQS"
"12/17/2016","60","","Fort Lee Near Road","34-003-0010","AQS"
"12/18/2016","56","","Elizabeth Lab","34-039-0004","AQS"
"12/19/2016","42","","Elizabeth Lab","34-039-0004","AQS"
"12/20/2016","77","","Fort Lee Near Road","34-003-0010","AQS"
"12/21/2016","69","","Fort Lee Near Road","34-003-0010","AQS"
"12/22/2016","66","","Elizabeth Lab","34-039-0004","AQS"
"12/23/2016","53","","Flemington","34-019-0001","AQS"
"12/24/2016","63","","Flemington","34-019-0001","AQS"
"12/25/2016","48","","Intermediate School 143","36-061-0115","AQS"
"12/26/2016","52","","Elizabeth Lab","34-039-0004","AQS"
"12/27/2016","44","","Intermediate School 143","36-061-0115","AQS"
"12/28/2016","42","","FRESHKILLS WEST","36-085-0111","AQS"
"12/29/2016","55","","Rahway","34-039-2003","AQS"
"12/30/2016","58","","Newark Firehouse","34-013-0003","AQS"
"12/31/2016","42","","FRESHKILLS WEST","36-085-0111","AQS"
"01/01/2017","59","","Intermediate School 143","36-061-0115","AQS"
"01/02/2017","60","","Elizabeth Lab","34-039-0004","AQS"
"01/03/2017","43","","PS 19","36-061-0128","AQS"
"01/04/2017","46","","PS 19","36-061-0128","AQS"
"01/05/2017","49","","FRESHKILLS WEST","36-085-0111","AQS"
"01/06/2017","53","","Intermediate School 143","36-061-0115","AQS"
"01/07/2017","53","","PS 19","36-061-0128","AQS"
"01/08/2017","54","","Intermediate School 143","36-061-0115","AQS"
"01/09/2017","52","","HOLTSVILLE","36-103-0009","AQS"
"01/10/2017","57","","Newark Firehouse","34-013-0003","AQS"
"01/11/2017","54","","PS 19","36-061-0128","AQS"
"01/12/2017","56","","Intermediate School 143","36-061-0115","AQS"
"01/13/2017","44","","PS 19","36-061-0128","AQS"
"01/14/2017","44","","PS 19","36-061-0128","AQS"
"01/15/2017","58","","Flemington","34-019-0001","AQS"
"01/16/2017","62","","Jersey City Firehouse","34-017-1003","AQS"
"01/17/2017","81","","Elizabeth Lab","34-039-0004","AQS"
"01/18/2017","53","","PS 19","36-061-0128","AQS"
"01/19/2017","49","","MORRISANIA","36-005-0080","AQS"
"01/20/2017","56","","FRESHKILLS WEST","36-085-0111","AQS"
"01/21/2017","64","","QUEENS COLLEGE 2","36-081-0124","AQS"
"01/22/2017","67","","Jersey City Firehouse","34-017-1003","AQS"
"01/23/2017","34","","PS 19","36-061-0128","AQS"
"01/24/2017","30","","PS 19","36-061-0128","AQS"
"01/25/2017","38","","Intermediate School 143","36-061-0115","AQS"
"01/26/2017","63","","NEWBURGH","36-071-0002","AQS"
"01/27/2017","38","","Intermediate School 143","36-061-0115","AQS"
"01/28/2017","36","","Newark Firehouse","34-013-0003","AQS"
"01/29/2017","52","","HOLTSVILLE","36-103-0009","AQS"
"01/30/2017","41","","HOLTSVILLE","36-103-0009","AQS"
"01/31/2017","56","","Elizabeth Lab","34-039-0004","AQS"
"02/01/2017","52","","Jersey City Firehouse","34-017-1003","AQS"
"02/02/2017","45","","Elizabeth Lab","34-039-0004","AQS"
"02/03/2017","45","","MORRISANIA","36-005-0080","AQS"
"02/04/2017","85","","Toms River","34-029-2002","AQS"
"02/05/2017","61","","Flemington","34-019-0001","AQS"
"02/06/2017","89","","Toms River","34-029-2002","AQS"
"02/07/2017","85","","Elizabeth Lab","34-039-0004","AQS"
"02/08/2017","63","","Elizabeth Lab","34-039-0004","AQS"
"02/09/2017","34","","PS 19","36-061-0128","AQS"
"02/10/2017","38","","Intermediate School 143","36-061-0115","AQS"
"02/11/2017","62","","Intermediate School 143","36-061-0115","AQS"
"02/12/2017","57","","Elizabeth Lab","34-039-0004","AQS"
"02/13/2017","58","","NEWBURGH","36-071-0002","AQS"
"02/14/2017","78","","NEWBURGH","36-071-0002","AQS"
"02/15/2017","62","","Paterson","34-031-0005","AQS"
"02/16/2017","41","","PS 19","36-061-0128","AQS"
"02/17/2017","66","","NEWBURGH","36-071-0002","AQS"
"02/18/2017","82","","NEWBURGH","36-071-0002","AQS"
"02/19/2017","60","","PS 19","36-061-0128","AQS"
"02/20/2017","55","","NEWBURGH","36-071-0002","AQS"
"02/21/2017","75","","NEWBURGH","36-071-0002","AQS"
"02/22/2017","62","","Rahway","34-039-2003","AQS"
"02/23/2017","79","","Jersey City Firehouse","34-017-1003","AQS"
"02/24/2017","49","","IS 74","36-005-0112","AQS"
"02/25/2017","32","","Newark Firehouse","34-013-0003","AQS"
"02/26/2017","38","","PS 19","36-061-0128","AQS"
"02/27/2017","53","","PS 19","36-061-0128","AQS"
"02/28/2017","57","","Elizabeth Lab","34-039-0004","AQS"
