"Date","Nitrogen Dioxide AQI Value","Main Pollutant","Site Name","Site ID","Source"
"11/01/2011","20","","Rosenstiel","12-086-0027","AQS"
"11/02/2011","13","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"11/03/2011","36","","Lab Annex","12-086-4002","AQS"
"11/04/2011","33","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"11/05/2011","27","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"11/06/2011","8","","Lab Annex","12-086-4002","AQS"
"11/07/2011","16","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"11/08/2011","30","","Lab Annex","12-086-4002","AQS"
"11/09/2011","28","","Lab Annex","12-086-4002","AQS"
"11/10/2011","25","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"11/11/2011","17","","Lab Annex","12-086-4002","AQS"
"11/12/2011","21","","Lab Annex","12-086-4002","AQS"
"11/13/2011","8","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"11/14/2011","18","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"11/15/2011","13","","Lab Annex","12-086-4002","AQS"
"11/16/2011","18","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"11/17/2011","20","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"11/18/2011","19","","Lab Annex","12-086-4002","AQS"
"11/19/2011","7","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"11/20/2011","8","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"11/21/2011","18","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"11/22/2011","23","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"11/23/2011","29","","Lab Annex","12-086-4002","AQS"
"11/24/2011","17","","Lab Annex","12-086-4002","AQS"
"11/25/2011","6","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"11/26/2011","5","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"11/27/2011","11","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"11/28/2011","25","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"11/29/2011","19","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"11/30/2011","29","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/01/2011","17","","Lab Annex","12-086-4002","AQS"
"12/02/2011","20","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"12/03/2011","9","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/04/2011","6","","Lab Annex","12-086-4002","AQS"
"12/05/2011","19","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"12/06/2011","26","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"12/07/2011","36","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/08/2011","21","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/09/2011","10","","Lab Annex","12-086-4002","AQS"
"12/10/2011","10","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"12/11/2011","7","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/12/2011","25","","Lab Annex","12-086-4002","AQS"
"12/13/2011","14","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"12/14/2011","21","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"12/15/2011","16","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"12/16/2011","30","","Lab Annex","12-086-4002","AQS"
"12/17/2011","29","","Rosenstiel","12-086-0027","AQS"
"12/18/2011","25","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/19/2011","8","","Lab Annex","12-086-4002","AQS"
"12/20/2011","13","","Lab Annex","12-086-4002","AQS"
"12/21/2011","27","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"12/22/2011","24","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"12/23/2011","25","","Lab Annex","12-086-4002","AQS"
"12/24/2011","24","","Lab Annex","12-086-4002","AQS"
"12/25/2011","9","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"12/26/2011","19","","Lab Annex","12-086-4002","AQS"
"12/27/2011","18","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"12/28/2011","37","","Lab Annex","12-086-4002","AQS"
"12/29/2011","31","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/30/2011","48","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"12/31/2011","51","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/01/2012","31","","Lab Annex","12-086-4002","AQS"
"01/02/2012","27","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/03/2012","32","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/04/2012","26","","AG Holley","12-099-0020","AQS"
"01/05/2012","46","","Lab Annex","12-086-4002","AQS"
"01/06/2012","50","","Rosenstiel","12-086-0027","AQS"
"01/07/2012","74","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/08/2012","45","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/09/2012","26","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"01/10/2012","31","","AG Holley","12-099-0020","AQS"
"01/11/2012","29","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/12/2012","33","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/13/2012","40","","Lab Annex","12-086-4002","AQS"
"01/14/2012","20","","Rosenstiel","12-086-0027","AQS"
"01/15/2012","34","","Rosenstiel","12-086-0027","AQS"
"01/16/2012","20","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"01/17/2012","33","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"01/18/2012","49","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/19/2012","31","","AG Holley","12-099-0020","AQS"
"01/20/2012","37","","Lab Annex","12-086-4002","AQS"
"01/21/2012","31","","Lab Annex","12-086-4002","AQS"
"01/22/2012","29","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/23/2012","21","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"01/24/2012","18","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"01/25/2012","22","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"01/26/2012","20","","Lab Annex","12-086-4002","AQS"
"01/27/2012","24","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/28/2012","27","","Lab Annex","12-086-4002","AQS"
"01/29/2012","25","","Rosenstiel","12-086-0027","AQS"
"01/30/2012","17","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"01/31/2012","31","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"02/01/2012","17","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"02/02/2012","24","","Lab Annex","12-086-4002","AQS"
"02/03/2012","24","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"02/04/2012","12","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"02/05/2012","26","","Lab Annex","12-086-4002","AQS"
"02/06/2012","17","","Lab Annex","12-086-4002","AQS"
"02/07/2012","26","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/08/2012","25","","Lab Annex","12-086-4002","AQS"
"02/09/2012","25","","Lab Annex","12-086-4002","AQS"
"02/10/2012","20","","Lab Annex","12-086-4002","AQS"
"02/11/2012","30","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/12/2012","10","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/13/2012","28","","Rosenstiel","12-086-0027","AQS"
"02/14/2012","41","","Lab Annex","12-086-4002","AQS"
"02/15/2012","36","","Lab Annex","12-086-4002","AQS"
"02/16/2012","26","","Lab Annex","12-086-4002","AQS"
"02/17/2012","37","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/18/2012","31","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/19/2012","26","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/20/2012","21","","Lab Annex","12-086-4002","AQS"
"02/21/2012","19","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"02/22/2012","38","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/23/2012","33","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/24/2012","25","","AG Holley","12-099-0020","AQS"
"02/25/2012","24","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/26/2012","8","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"02/27/2012","8","","Lab Annex","12-086-4002","AQS"
"02/28/2012","14","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"02/29/2012","15","","Lab Annex","12-086-4002","AQS"
"03/01/2012","18","","AG Holley","12-099-0020","AQS"
"03/02/2012","17","","AG Holley","12-099-0020","AQS"
"03/03/2012","7","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/04/2012","23","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"03/05/2012","26","","AG Holley","12-099-0020","AQS"
"03/06/2012","28","","AG Holley","12-099-0020","AQS"
"03/07/2012","7","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/08/2012","10","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/09/2012","19","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/10/2012","24","","Lab Annex","12-086-4002","AQS"
"03/11/2012","9","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/12/2012","15","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/13/2012","29","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/14/2012","21","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/15/2012","20","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/16/2012","20","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/17/2012","25","","Lab Annex","12-086-4002","AQS"
"03/18/2012","24","","Lab Annex","12-086-4002","AQS"
"03/19/2012","24","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/20/2012","25","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/21/2012","25","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"03/22/2012","10","","Lab Annex","12-086-4002","AQS"
"03/23/2012","15","","Lab Annex","12-086-4002","AQS"
"03/24/2012","32","","Lab Annex","12-086-4002","AQS"
"03/25/2012","33","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"03/26/2012","32","","Lab Annex","12-086-4002","AQS"
"03/27/2012","36","","Lab Annex","12-086-4002","AQS"
"03/28/2012","10","","Lab Annex","12-086-4002","AQS"
"03/29/2012","37","","Lab Annex","12-086-4002","AQS"
"03/30/2012","38","","Lab Annex","12-086-4002","AQS"
"03/31/2012","22","","Lab Annex","12-086-4002","AQS"
"04/01/2012","23","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"04/02/2012","25","","Lab Annex","12-086-4002","AQS"
"04/03/2012","25","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"04/04/2012","30","","Lab Annex","12-086-4002","AQS"
"04/05/2012","30","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"04/06/2012","25","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"04/07/2012","33","","Rosenstiel","12-086-0027","AQS"
"04/08/2012","10","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"04/09/2012","38","","Lab Annex","12-086-4002","AQS"
"04/10/2012","37","","Lab Annex","12-086-4002","AQS"
"04/11/2012","43","","Lab Annex","12-086-4002","AQS"
"04/12/2012","33","","Lab Annex","12-086-4002","AQS"
"04/13/2012","41","","Lab Annex","12-086-4002","AQS"
"04/14/2012","8","","Lab Annex","12-086-4002","AQS"
"04/15/2012","8","","Lab Annex","12-086-4002","AQS"
"04/16/2012","4","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"04/17/2012","19","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"04/18/2012","22","","Lab Annex","12-086-4002","AQS"
"04/19/2012","17","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"04/20/2012","18","","Lab Annex","12-086-4002","AQS"
"04/21/2012","22","","Lab Annex","12-086-4002","AQS"
"04/22/2012","7","","Lab Annex","12-086-4002","AQS"
"04/23/2012","22","","Lab Annex","12-086-4002","AQS"
"04/24/2012","42","","Lab Annex","12-086-4002","AQS"
"04/25/2012","40","","Lab Annex","12-086-4002","AQS"
"04/26/2012","37","","Lab Annex","12-086-4002","AQS"
"04/27/2012","15","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"04/28/2012","11","","Lab Annex","12-086-4002","AQS"
"04/29/2012","15","","Lab Annex","12-086-4002","AQS"
"04/30/2012","7","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"05/01/2012","6","","Lab Annex","12-086-4002","AQS"
"05/02/2012","6","","Lab Annex","12-086-4002","AQS"
"05/03/2012","13","","Lab Annex","12-086-4002","AQS"
"05/04/2012","16","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"05/05/2012","13","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"05/06/2012","22","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"05/07/2012","26","","Lab Annex","12-086-4002","AQS"
"05/08/2012","32","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"05/09/2012","27","","Lab Annex","12-086-4002","AQS"
"05/10/2012","26","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"05/11/2012","26","","Lab Annex","12-086-4002","AQS"
"05/12/2012","7","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"05/13/2012","6","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"05/14/2012","13","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"05/15/2012","31","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"05/16/2012","26","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"05/17/2012","22","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"05/18/2012","22","","Lab Annex","12-086-4002","AQS"
"05/19/2012","19","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"05/20/2012","30","","Lab Annex","12-086-4002","AQS"
"05/21/2012","26","","Rosenstiel","12-086-0027","AQS"
"05/22/2012","16","","Lab Annex","12-086-4002","AQS"
"05/23/2012","15","","Lab Annex","12-086-4002","AQS"
"05/24/2012","19","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"05/25/2012","24","","Lab Annex","12-086-4002","AQS"
"05/26/2012","18","","Lab Annex","12-086-4002","AQS"
"05/27/2012","21","","Lab Annex","12-086-4002","AQS"
"05/28/2012","19","","Lab Annex","12-086-4002","AQS"
"05/29/2012","12","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"05/30/2012","23","","Lab Annex","12-086-4002","AQS"
"05/31/2012","18","","Lab Annex","12-086-4002","AQS"
"06/01/2012","24","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"06/02/2012","22","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"06/03/2012","12","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"06/04/2012","18","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"06/05/2012","13","","Lab Annex","12-086-4002","AQS"
"06/06/2012","10","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"06/07/2012","8","","Lab Annex","12-086-4002","AQS"
"06/08/2012","19","","Lab Annex","12-086-4002","AQS"
"06/09/2012","12","","Rosenstiel","12-086-0027","AQS"
"06/10/2012","8","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"06/11/2012","12","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"06/12/2012","19","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"06/13/2012","25","","Lab Annex","12-086-4002","AQS"
"06/14/2012","22","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"06/15/2012","32","","Lab Annex","12-086-4002","AQS"
"06/16/2012","23","","Lab Annex","12-086-4002","AQS"
"06/17/2012","5","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"06/18/2012","10","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"06/19/2012","8","","SAWGRASS SPRINGS MIDDLE SCHOOL","12-011-0031","AQS"
"06/20/2012","12","","Lab Annex","12-086-4002","AQS"
"06/21/2012","13","","Lab Annex","12-086-4002","AQS"
"06/22/2012","19","","Lab Annex","12-086-4002","AQS"
"06/23/2012","18","","Lab Annex","12-086-4002","AQS"
"06/24/2012","5","","Lab Annex","12-086-4002","AQS"
"06/25/2012","7","","Lab Annex","12-086-4002","AQS"
"06/26/2012","8","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"06/27/2012","9","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"06/28/2012","22","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"06/29/2012","15","","Lab Annex","12-086-4002","AQS"
"06/30/2012","16","","Lab Annex","12-086-4002","AQS"
"07/01/2012","11","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"07/02/2012","10","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"07/03/2012","14","","Lab Annex","12-086-4002","AQS"
"07/04/2012","10","","Lab Annex","12-086-4002","AQS"
"07/05/2012","19","","Lab Annex","12-086-4002","AQS"
"07/06/2012","14","","Lab Annex","12-086-4002","AQS"
"07/07/2012","12","","Lab Annex","12-086-4002","AQS"
"07/08/2012","14","","Lab Annex","12-086-4002","AQS"
"07/09/2012","20","","Lab Annex","12-086-4002","AQS"
"07/10/2012","8","","Lab Annex","12-086-4002","AQS"
"07/11/2012","20","","Lab Annex","12-086-4002","AQS"
"07/12/2012","25","","Lab Annex","12-086-4002","AQS"
"07/13/2012","23","","Lab Annex","12-086-4002","AQS"
"07/14/2012","7","","Lab Annex","12-086-4002","AQS"
"07/15/2012","19","","Lab Annex","12-086-4002","AQS"
"07/16/2012","11","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"07/17/2012","24","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"07/18/2012","25","","Lab Annex","12-086-4002","AQS"
"07/19/2012","11","","Lab Annex","12-086-4002","AQS"
"07/20/2012","5","","Lab Annex","12-086-4002","AQS"
"07/21/2012","10","","Lab Annex","12-086-4002","AQS"
"07/22/2012","8","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"07/23/2012","26","","Lab Annex","12-086-4002","AQS"
"07/24/2012","16","","AG Holley","12-099-0020","AQS"
"07/25/2012","13","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"07/26/2012","16","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"07/27/2012","15","","Lab Annex","12-086-4002","AQS"
"07/28/2012","18","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"07/29/2012","10","","Lab Annex","12-086-4002","AQS"
"07/30/2012","22","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"07/31/2012","33","","Lab Annex","12-086-4002","AQS"
"08/01/2012","20","","AG Holley","12-099-0020","AQS"
"08/02/2012","12","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"08/03/2012","19","","Lab Annex","12-086-4002","AQS"
"08/04/2012","20","","Lab Annex","12-086-4002","AQS"
"08/05/2012","4","","Lab Annex","12-086-4002","AQS"
"08/06/2012","21","","Lab Annex","12-086-4002","AQS"
"08/07/2012","8","","Lab Annex","12-086-4002","AQS"
"08/08/2012","8","","Lab Annex","12-086-4002","AQS"
"08/09/2012","8","","Lab Annex","12-086-4002","AQS"
"08/10/2012","15","","Lab Annex","12-086-4002","AQS"
"08/11/2012","25","","Lab Annex","12-086-4002","AQS"
"08/12/2012","23","","Lab Annex","12-086-4002","AQS"
"08/13/2012","20","","Lab Annex","12-086-4002","AQS"
"08/14/2012","11","","Lab Annex","12-086-4002","AQS"
"08/15/2012","9","","Lab Annex","12-086-4002","AQS"
"08/16/2012","17","","Lab Annex","12-086-4002","AQS"
"08/17/2012","25","","Lab Annex","12-086-4002","AQS"
"08/18/2012","16","","Lab Annex","12-086-4002","AQS"
"08/19/2012","12","","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"08/20/2012","16","","Lab Annex","12-086-4002","AQS"
"08/21/2012","29","","Lab Annex","12-086-4002","AQS"
"08/22/2012","21","","Lab Annex","12-086-4002","AQS"
"08/23/2012","22","","Lab Annex","12-086-4002","AQS"
"08/24/2012","9","","Lab Annex","12-086-4002","AQS"
"08/25/2012","8","","AG Holley","12-099-0020","AQS"
