Date,Nitrogen Dioxide AQI Value,Site Name,Site ID,Source
10/30/2013,39,Pico Rivera #2,06-037-1602,AQS
10/31/2013,52,Pomona,06-037-1701,AQS
11/01/2013,62,Pico Rivera #2,06-037-1602,AQS
11/02/2013,47,Lax Hastings,06-037-5005,AQS
11/03/2013,31,Reseda,06-037-1201,AQS
11/04/2013,39,Long Beach (hudson),06-037-4006,AQS
11/05/2013,58,Long Beach (hudson),06-037-4006,AQS
11/06/2013,51,Burbank,06-037-1002,AQS
11/07/2013,60,Lax Hastings,06-037-5005,AQS
11/08/2013,53,Burbank,06-037-1002,AQS
11/09/2013,55,Reseda,06-037-1201,AQS
11/10/2013,46,Burbank,06-037-1002,AQS
11/11/2013,70,Pomona,06-037-1701,AQS
11/12/2013,83,La Habra,06-059-5001,AQS
11/13/2013,73,Costa Mesa,06-059-1003,AQS
11/14/2013,80,Long Beach (hudson),06-037-4006,AQS
11/15/2013,45,Pomona,06-037-1701,AQS
11/16/2013,35,Long Beach (hudson),06-037-4006,AQS
11/17/2013,37,Lax Hastings,06-037-5005,AQS
11/18/2013,39,Lax Hastings,06-037-5005,AQS
11/19/2013,35,Long Beach (hudson),06-037-4006,AQS
11/20/2013,35,Long Beach (hudson),06-037-4006,AQS
11/21/2013,34,Long Beach (hudson),06-037-4006,AQS
11/22/2013,34,Long Beach (hudson),06-037-4006,AQS
11/23/2013,34,Long Beach (hudson),06-037-4006,AQS
11/24/2013,34,Burbank,06-037-1002,AQS
11/25/2013,46,Pomona,06-037-1701,AQS
11/26/2013,62,Long Beach (hudson),06-037-4006,AQS
11/27/2013,63,Long Beach (hudson),06-037-4006,AQS
11/28/2013,45,Long Beach (hudson),06-037-4006,AQS
11/29/2013,39,Long Beach (hudson),06-037-4006,AQS
11/30/2013,40,Long Beach (hudson),06-037-4006,AQS
12/01/2013,41,Burbank,06-037-1002,AQS
12/02/2013,102,Pico Rivera #2,06-037-1602,AQS
12/03/2013,47,Lax Hastings,06-037-5005,AQS
12/04/2013,50,Lax Hastings,06-037-5005,AQS
12/05/2013,48,Long Beach (hudson),06-037-4006,AQS
12/06/2013,45,Long Beach (hudson),06-037-4006,AQS
12/07/2013,41,Lax Hastings,06-037-5005,AQS
12/08/2013,37,Long Beach (hudson),06-037-4006,AQS
12/09/2013,53,Long Beach (hudson),06-037-4006,AQS
12/10/2013,52,Long Beach (hudson),06-037-4006,AQS
12/11/2013,52,Pico Rivera #2,06-037-1602,AQS
12/12/2013,53,Burbank,06-037-1002,AQS
12/13/2013,49,Pomona,06-037-1701,AQS
12/14/2013,60,Long Beach (hudson),06-037-4006,AQS
12/15/2013,46,Compton,06-037-1302,AQS
12/16/2013,55,Anaheim,06-059-0007,AQS
12/17/2013,70,Burbank,06-037-1002,AQS
12/18/2013,51,Azusa,06-037-0002,AQS
12/19/2013,41,Long Beach (hudson),06-037-4006,AQS
12/20/2013,42,Compton,06-037-1302,AQS
12/21/2013,37,Anaheim,06-059-0007,AQS
12/22/2013,49,Pomona,06-037-1701,AQS
12/23/2013,58,Long Beach (hudson),06-037-4006,AQS
12/24/2013,63,Long Beach (hudson),06-037-4006,AQS
12/25/2013,44,Pasadena,06-037-2005,AQS
12/26/2013,71,Long Beach (hudson),06-037-4006,AQS
12/27/2013,65,Long Beach (hudson),06-037-4006,AQS
12/28/2013,48,Long Beach (hudson),06-037-4006,AQS
12/29/2013,49,Long Beach (hudson),06-037-4006,AQS
12/30/2013,57,Burbank,06-037-1002,AQS
12/31/2013,66,Long Beach (hudson),06-037-4006,AQS
01/01/2014,73,Pasadena,06-037-2005,AQS
01/02/2014,66,Anaheim Near-road,06-059-0008,AQS
01/03/2014,67,Burbank,06-037-1002,AQS
01/04/2014,57,Burbank,06-037-1002,AQS
01/05/2014,57,Long Beach (hudson),06-037-4006,AQS
01/06/2014,61,Long Beach (hudson),06-037-4006,AQS
01/07/2014,56,Los Angeles-north Main Street,06-037-1103,AQS
01/08/2014,55,Burbank,06-037-1002,AQS
01/09/2014,47,Azusa,06-037-0002,AQS
01/10/2014,64,Azusa,06-037-0002,AQS
01/11/2014,70,Long Beach (hudson),06-037-4006,AQS
01/12/2014,53,Pasadena,06-037-2005,AQS
01/13/2014,68,Long Beach (hudson),06-037-4006,AQS
01/14/2014,107,Long Beach (hudson),06-037-4006,AQS
01/15/2014,85,Long Beach (hudson),06-037-4006,AQS
01/16/2014,98,Long Beach (hudson),06-037-4006,AQS
01/17/2014,72,Long Beach (hudson),06-037-4006,AQS
01/18/2014,63,Burbank,06-037-1002,AQS
01/19/2014,57,Long Beach (hudson),06-037-4006,AQS
01/20/2014,83,Long Beach (hudson),06-037-4006,AQS
01/21/2014,85,Pico Rivera #2,06-037-1602,AQS
01/22/2014,56,Burbank,06-037-1002,AQS
01/23/2014,68,Los Angeles-north Main Street,06-037-1103,AQS
01/24/2014,80,Long Beach (hudson),06-037-4006,AQS
01/25/2014,61,Los Angeles-north Main Street,06-037-1103,AQS
01/26/2014,42,Burbank,06-037-1002,AQS
01/27/2014,41,Burbank,06-037-1002,AQS
01/28/2014,60,Los Angeles-north Main Street,06-037-1103,AQS
01/29/2014,74,Los Angeles-north Main Street,06-037-1103,AQS
01/30/2014,42,Anaheim Near-road,06-059-0008,AQS
01/31/2014,40,Anaheim Near-road,06-059-0008,AQS
02/01/2014,41,Long Beach (hudson),06-037-4006,AQS
02/02/2014,39,Long Beach (hudson),06-037-4006,AQS
02/03/2014,41,Anaheim Near-road,06-059-0008,AQS
02/04/2014,40,Long Beach (hudson),06-037-4006,AQS
02/05/2014,45,Long Beach (hudson),06-037-4006,AQS
02/06/2014,42,Lax Hastings,06-037-5005,AQS
02/07/2014,31,Long Beach (hudson),06-037-4006,AQS
02/08/2014,31,Long Beach (hudson),06-037-4006,AQS
02/09/2014,36,Pico Rivera #2,06-037-1602,AQS
02/10/2014,37,Los Angeles-north Main Street,06-037-1103,AQS
02/11/2014,57,Pomona,06-037-1701,AQS
02/12/2014,71,Long Beach (hudson),06-037-4006,AQS
02/13/2014,61,Pomona,06-037-1701,AQS
02/14/2014,87,Pomona,06-037-1701,AQS
02/15/2014,68,Azusa,06-037-0002,AQS
02/16/2014,51,Azusa,06-037-0002,AQS
02/17/2014,47,Los Angeles-north Main Street,06-037-1103,AQS
02/18/2014,42,Azusa,06-037-0002,AQS
02/19/2014,42,Pomona,06-037-1701,AQS
02/20/2014,60,Anaheim Near-road,06-059-0008,AQS
02/21/2014,63,Los Angeles-north Main Street,06-037-1103,AQS
02/22/2014,50,Los Angeles-north Main Street,06-037-1103,AQS
02/23/2014,47,Reseda,06-037-1201,AQS
02/24/2014,46,Pomona,06-037-1701,AQS
02/25/2014,39,Long Beach (hudson),06-037-4006,AQS
02/26/2014,29,Anaheim Near-road,06-059-0008,AQS
02/27/2014,25,Burbank,06-037-1002,AQS
02/28/2014,30,Pico Rivera #2,06-037-1602,AQS
03/01/2014,34,Pico Rivera #2,06-037-1602,AQS
03/02/2014,36,Pico Rivera #2,06-037-1602,AQS
03/03/2014,38,Pico Rivera #2,06-037-1602,AQS
03/04/2014,34,Santa Clarita,06-037-6012,AQS
03/05/2014,45,Pomona,06-037-1701,AQS
03/06/2014,37,Pomona,06-037-1701,AQS
03/07/2014,50,Pomona,06-037-1701,AQS
03/08/2014,61,Lax Hastings,06-037-5005,AQS
03/09/2014,42,Compton,06-037-1302,AQS
03/10/2014,49,Lax Hastings,06-037-5005,AQS
03/11/2014,50,Pomona,06-037-1701,AQS
03/12/2014,42,Pomona,06-037-1701,AQS
03/13/2014,38,Long Beach (hudson),06-037-4006,AQS
03/14/2014,42,Long Beach (hudson),06-037-4006,AQS
03/15/2014,45,Pasadena,06-037-2005,AQS
03/16/2014,55,Anaheim Near-road,06-059-0008,AQS
03/17/2014,45,Lax Hastings,06-037-5005,AQS
03/18/2014,33,Long Beach (hudson),06-037-4006,AQS
03/19/2014,42,Burbank,06-037-1002,AQS
03/20/2014,44,Pomona,06-037-1701,AQS
03/21/2014,35,Pomona,06-037-1701,AQS
03/22/2014,32,Anaheim Near-road,06-059-0008,AQS
03/23/2014,32,Long Beach (hudson),06-037-4006,AQS
03/24/2014,39,Anaheim Near-road,06-059-0008,AQS
03/25/2014,40,Anaheim Near-road,06-059-0008,AQS
03/26/2014,38,Anaheim Near-road,06-059-0008,AQS
03/27/2014,42,Anaheim Near-road,06-059-0008,AQS
03/28/2014,37,Anaheim Near-road,06-059-0008,AQS
03/29/2014,39,Long Beach (hudson),06-037-4006,AQS
03/30/2014,30,Anaheim Near-road,06-059-0008,AQS
03/31/2014,31,Long Beach (hudson),06-037-4006,AQS
04/01/2014,44,Anaheim Near-road,06-059-0008,AQS
04/02/2014,40,Anaheim Near-road,06-059-0008,AQS
04/03/2014,38,Lax Hastings,06-037-5005,AQS
04/04/2014,34,Pomona,06-037-1701,AQS
04/05/2014,34,Lax Hastings,06-037-5005,AQS
04/06/2014,50,Lax Hastings,06-037-5005,AQS
04/07/2014,56,Anaheim Near-road,06-059-0008,AQS
04/08/2014,67,Long Beach (hudson),06-037-4006,AQS
04/09/2014,64,Anaheim Near-road,06-059-0008,AQS
04/10/2014,72,Los Angeles-north Main Street,06-037-1103,AQS
04/11/2014,51,Pomona,06-037-1701,AQS
04/12/2014,37,Long Beach (hudson),06-037-4006,AQS
04/13/2014,26,Anaheim Near-road,06-059-0008,AQS
04/14/2014,53,Anaheim Near-road,06-059-0008,AQS
04/15/2014,49,Pomona,06-037-1701,AQS
04/16/2014,33,Anaheim Near-road,06-059-0008,AQS
04/17/2014,30,Anaheim Near-road,06-059-0008,AQS
04/18/2014,34,Anaheim Near-road,06-059-0008,AQS
04/19/2014,32,Los Angeles-north Main Street,06-037-1103,AQS
04/20/2014,28,Anaheim Near-road,06-059-0008,AQS
04/21/2014,42,Anaheim Near-road,06-059-0008,AQS
04/22/2014,35,Los Angeles-north Main Street,06-037-1103,AQS
04/23/2014,49,Pomona,06-037-1701,AQS
04/24/2014,42,Anaheim Near-road,06-059-0008,AQS
04/25/2014,37,Pomona,06-037-1701,AQS
04/26/2014,27,Anaheim Near-road,06-059-0008,AQS
04/27/2014,30,Anaheim Near-road,06-059-0008,AQS
04/28/2014,50,Los Angeles-north Main Street,06-037-1103,AQS
04/29/2014,62,Los Angeles-north Main Street,06-037-1103,AQS
04/30/2014,74,Los Angeles-north Main Street,06-037-1103,AQS
05/01/2014,64,Long Beach (hudson),06-037-4006,AQS
05/02/2014,81,Los Angeles-north Main Street,06-037-1103,AQS
05/03/2014,55,Lax Hastings,06-037-5005,AQS
05/04/2014,44,Pomona,06-037-1701,AQS
05/05/2014,24,Reseda,06-037-1201,AQS
05/06/2014,29,Anaheim Near-road,06-059-0008,AQS
05/07/2014,34,Lax Hastings,06-037-5005,AQS
05/08/2014,32,Anaheim Near-road,06-059-0008,AQS
05/09/2014,35,Pomona,06-037-1701,AQS
05/10/2014,28,Los Angeles-north Main Street,06-037-1103,AQS
05/11/2014,34,Pomona,06-037-1701,AQS
05/12/2014,53,Lax Hastings,06-037-5005,AQS
05/13/2014,58,Long Beach (hudson),06-037-4006,AQS
05/14/2014,63,Long Beach (hudson),06-037-4006,AQS
05/15/2014,64,Long Beach (hudson),06-037-4006,AQS
05/16/2014,77,Anaheim Near-road,06-059-0008,AQS
05/17/2014,42,Los Angeles-north Main Street,06-037-1103,AQS
05/18/2014,22,Anaheim Near-road,06-059-0008,AQS
05/19/2014,27,Anaheim Near-road,06-059-0008,AQS
05/20/2014,29,Anaheim Near-road,06-059-0008,AQS
05/21/2014,27,Anaheim Near-road,06-059-0008,AQS
05/22/2014,31,Anaheim Near-road,06-059-0008,AQS
05/23/2014,31,Anaheim Near-road,06-059-0008,AQS
05/24/2014,30,Anaheim Near-road,06-059-0008,AQS
05/25/2014,22,Anaheim Near-road,06-059-0008,AQS
05/26/2014,26,Anaheim Near-road,06-059-0008,AQS
05/27/2014,36,Anaheim Near-road,06-059-0008,AQS
05/28/2014,30,Anaheim Near-road,06-059-0008,AQS
05/29/2014,34,Anaheim Near-road,06-059-0008,AQS
05/30/2014,45,Los Angeles-north Main Street,06-037-1103,AQS
05/31/2014,35,Los Angeles-north Main Street,06-037-1103,AQS
06/01/2014,32,Pomona,06-037-1701,AQS
06/02/2014,34,Azusa,06-037-0002,AQS
06/03/2014,39,Anaheim Near-road,06-059-0008,AQS
06/04/2014,44,Pomona,06-037-1701,AQS
06/05/2014,31,Anaheim Near-road,06-059-0008,AQS
06/06/2014,29,Azusa,06-037-0002,AQS
06/07/2014,23,Anaheim Near-road,06-059-0008,AQS
06/08/2014,25,Anaheim Near-road,06-059-0008,AQS
06/09/2014,34,Anaheim Near-road,06-059-0008,AQS
06/10/2014,30,Anaheim Near-road,06-059-0008,AQS
06/11/2014,31,Anaheim Near-road,06-059-0008,AQS
06/12/2014,34,Anaheim Near-road,06-059-0008,AQS
06/13/2014,32,Anaheim Near-road,06-059-0008,AQS
06/14/2014,25,Anaheim Near-road,06-059-0008,AQS
06/15/2014,18,Azusa,06-037-0002,AQS
06/16/2014,28,Anaheim Near-road,06-059-0008,AQS
06/17/2014,27,Pomona,06-037-1701,AQS
06/18/2014,28,Anaheim Near-road,06-059-0008,AQS
06/19/2014,37,Lancaster-division Street,06-037-9033,AQS
06/20/2014,47,Los Angeles-north Main Street,06-037-1103,AQS
06/21/2014,29,Burbank,06-037-1002,AQS
06/22/2014,21,Anaheim Near-road,06-059-0008,AQS
06/23/2014,29,Anaheim Near-road,06-059-0008,AQS
06/24/2014,29,Anaheim Near-road,06-059-0008,AQS
06/25/2014,28,Anaheim Near-road,06-059-0008,AQS
06/26/2014,30,Anaheim Near-road,06-059-0008,AQS
06/27/2014,23,Anaheim Near-road,06-059-0008,AQS
06/28/2014,20,Los Angeles-north Main Street,06-037-1103,AQS
06/29/2014,17,Santa Clarita,06-037-6012,AQS
06/30/2014,26,Anaheim Near-road,06-059-0008,AQS
07/01/2014,30,Anaheim Near-road,06-059-0008,AQS
07/02/2014,30,Anaheim Near-road,06-059-0008,AQS
07/03/2014,36,Azusa,06-037-0002,AQS
07/04/2014,32,Azusa,06-037-0002,AQS
07/05/2014,24,Los Angeles-north Main Street,06-037-1103,AQS
07/06/2014,21,Pomona,06-037-1701,AQS
07/07/2014,25,Pomona,06-037-1701,AQS
07/08/2014,26,Santa Clarita,06-037-6012,AQS
07/09/2014,30,Anaheim Near-road,06-059-0008,AQS
07/10/2014,29,Anaheim Near-road,06-059-0008,AQS
07/11/2014,24,Anaheim Near-road,06-059-0008,AQS
07/12/2014,25,Anaheim Near-road,06-059-0008,AQS
07/13/2014,25,Pomona,06-037-1701,AQS
07/14/2014,25,Anaheim Near-road,06-059-0008,AQS
07/15/2014,24,Anaheim Near-road,06-059-0008,AQS
07/16/2014,25,Anaheim Near-road,06-059-0008,AQS
07/17/2014,24,Anaheim Near-road,06-059-0008,AQS
07/18/2014,23,Anaheim Near-road,06-059-0008,AQS
07/19/2014,20,Santa Clarita,06-037-6012,AQS
07/20/2014,21,Glendora,06-037-0016,AQS
07/21/2014,24,Anaheim Near-road,06-059-0008,AQS
07/22/2014,30,Anaheim Near-road,06-059-0008,AQS
07/23/2014,41,Anaheim Near-road,06-059-0008,AQS
07/24/2014,47,Los Angeles-north Main Street,06-037-1103,AQS
07/25/2014,30,Lancaster-division Street,06-037-9033,AQS
07/26/2014,29,Santa Clarita,06-037-6012,AQS
07/27/2014,27,Compton,06-037-1302,AQS
07/28/2014,34,Pomona,06-037-1701,AQS
07/29/2014,41,Azusa,06-037-0002,AQS
07/30/2014,38,Azusa,06-037-0002,AQS
07/31/2014,34,Pico Rivera #2,06-037-1602,AQS
08/01/2014,35,Santa Clarita,06-037-6012,AQS
08/02/2014,33,Pico Rivera #2,06-037-1602,AQS
08/03/2014,34,Lax Hastings,06-037-5005,AQS
08/04/2014,30,Pomona,06-037-1701,AQS
08/05/2014,31,Pomona,06-037-1701,AQS
08/06/2014,23,Anaheim Near-road,06-059-0008,AQS
08/07/2014,23,Anaheim Near-road,06-059-0008,AQS
08/08/2014,28,Anaheim Near-road,06-059-0008,AQS
08/09/2014,21,Anaheim Near-road,06-059-0008,AQS
08/10/2014,28,Long Beach (hudson),06-037-4006,AQS
08/11/2014,39,Los Angeles-north Main Street,06-037-1103,AQS
08/12/2014,29,Pomona,06-037-1701,AQS
08/13/2014,25,Santa Clarita,06-037-6012,AQS
08/14/2014,30,Azusa,06-037-0002,AQS
08/15/2014,41,Los Angeles-north Main Street,06-037-1103,AQS
08/16/2014,36,Pomona,06-037-1701,AQS
08/17/2014,28,Los Angeles-north Main Street,06-037-1103,AQS
08/18/2014,38,Los Angeles-north Main Street,06-037-1103,AQS
08/19/2014,22,Anaheim Near-road,06-059-0008,AQS
08/20/2014,25,Anaheim Near-road,06-059-0008,AQS
08/21/2014,28,Lancaster-division Street,06-037-9033,AQS
08/22/2014,31,Anaheim Near-road,06-059-0008,AQS
08/23/2014,22,Pico Rivera #2,06-037-1602,AQS
08/24/2014,20,Anaheim Near-road,06-059-0008,AQS
08/25/2014,32,Los Angeles-north Main Street,06-037-1103,AQS
08/26/2014,39,Azusa,06-037-0002,AQS
08/27/2014,42,Pomona,06-037-1701,AQS
08/28/2014,47,Los Angeles-north Main Street,06-037-1103,AQS
08/29/2014,50,Los Angeles-north Main Street,06-037-1103,AQS
08/30/2014,37,Pomona,06-037-1701,AQS
08/31/2014,31,Los Angeles-north Main Street,06-037-1103,AQS
09/01/2014,16,Los Angeles-north Main Street,06-037-1103,AQS
09/02/2014,48,Lancaster-division Street,06-037-9033,AQS
09/03/2014,27,Lancaster-division Street,06-037-9033,AQS
09/04/2014,26,Anaheim Near-road,06-059-0008,AQS
09/05/2014,38,Lancaster-division Street,06-037-9033,AQS
09/06/2014,36,Pomona,06-037-1701,AQS
09/07/2014,36,Pomona,06-037-1701,AQS
09/08/2014,37,Azusa,06-037-0002,AQS
09/09/2014,35,Pomona,06-037-1701,AQS
09/10/2014,46,Los Angeles-north Main Street,06-037-1103,AQS
09/11/2014,50,Pomona,06-037-1701,AQS
09/12/2014,51,Los Angeles-north Main Street,06-037-1103,AQS
09/13/2014,46,Pomona,06-037-1701,AQS
09/14/2014,44,Lax Hastings,06-037-5005,AQS
09/15/2014,65,Los Angeles-north Main Street,06-037-1103,AQS
09/16/2014,57,Pico Rivera #2,06-037-1602,AQS
09/17/2014,52,Anaheim Near-road,06-059-0008,AQS
09/18/2014,23,Pico Rivera #2,06-037-1602,AQS
09/19/2014,27,Anaheim Near-road,06-059-0008,AQS
09/20/2014,24,Los Angeles-north Main Street,06-037-1103,AQS
09/21/2014,24,Anaheim Near-road,06-059-0008,AQS
09/22/2014,36,Los Angeles-north Main Street,06-037-1103,AQS
09/23/2014,46,Pomona,06-037-1701,AQS
09/24/2014,52,Pomona,06-037-1701,AQS
09/25/2014,60,Los Angeles-north Main Street,06-037-1103,AQS
09/26/2014,25,Los Angeles-north Main Street,06-037-1103,AQS
09/27/2014,24,Los Angeles-north Main Street,06-037-1103,AQS
09/28/2014,25,Pomona,06-037-1701,AQS
09/29/2014,34,Los Angeles-north Main Street,06-037-1103,AQS
09/30/2014,46,Anaheim Near-road,06-059-0008,AQS
10/01/2014,43,Pomona,06-037-1701,AQS
10/02/2014,57,Anaheim Near-road,06-059-0008,AQS
10/03/2014,65,Los Angeles-north Main Street,06-037-1103,AQS
10/04/2014,72,Long Beach (hudson),06-037-4006,AQS
10/05/2014,45,Los Angeles-north Main Street,06-037-1103,AQS
10/06/2014,58,Pomona,06-037-1701,AQS
10/07/2014,58,Anaheim Near-road,06-059-0008,AQS
10/08/2014,48,Los Angeles-north Main Street,06-037-1103,AQS
10/09/2014,29,Anaheim Near-road,06-059-0008,AQS
10/10/2014,34,Anaheim Near-road,06-059-0008,AQS
10/11/2014,35,Pomona,06-037-1701,AQS
10/12/2014,29,Pomona,06-037-1701,AQS
10/13/2014,47,Pomona,06-037-1701,AQS
10/14/2014,33,Anaheim Near-road,06-059-0008,AQS
10/15/2014,29,Anaheim Near-road,06-059-0008,AQS
10/16/2014,31,Anaheim Near-road,06-059-0008,AQS
10/17/2014,33,West Los Angeles,06-037-0113,AQS
10/18/2014,36,Pomona,06-037-1701,AQS
10/19/2014,31,Anaheim Near-road,06-059-0008,AQS
10/20/2014,31,Anaheim Near-road,06-059-0008,AQS
10/21/2014,42,Pomona,06-037-1701,AQS
10/22/2014,54,Azusa,06-037-0002,AQS
10/23/2014,70,Pico Rivera #2,06-037-1602,AQS
10/24/2014,77,Lax Hastings,06-037-5005,AQS
10/25/2014,49,Azusa,06-037-0002,AQS
10/26/2014,37,Los Angeles-north Main Street,06-037-1103,AQS
10/27/2014,41,Pico Rivera #2,06-037-1602,AQS
10/28/2014,48,Anaheim Near-road,06-059-0008,AQS
10/29/2014,62,Anaheim Near-road,06-059-0008,AQS
10/30/2014,53,Pomona,06-037-1701,AQS
10/31/2014,33,Lax Hastings,06-037-5005,AQS
11/01/2014,31,Anaheim Near-road,06-059-0008,AQS
11/02/2014,95,Long Beach (hudson),06-037-4006,AQS
11/03/2014,46,Pomona,06-037-1701,AQS
11/04/2014,64,Lax Hastings,06-037-5005,AQS
11/05/2014,86,Lax Hastings,06-037-5005,AQS
11/06/2014,55,Los Angeles-north Main Street,06-037-1103,AQS
11/07/2014,58,Anaheim Near-road,06-059-0008,AQS
11/08/2014,82,Long Beach (hudson),06-037-4006,AQS
11/09/2014,45,Los Angeles-north Main Street,06-037-1103,AQS
11/10/2014,33,Anaheim Near-road,06-059-0008,AQS
11/11/2014,32,Los Angeles-north Main Street,06-037-1103,AQS
11/12/2014,37,Long Beach (hudson),06-037-4006,AQS
11/13/2014,40,Azusa,06-037-0002,AQS
11/14/2014,34,Los Angeles-north Main Street,06-037-1103,AQS
11/15/2014,30,Long Beach (hudson),06-037-4006,AQS
11/16/2014,43,Lax Hastings,06-037-5005,AQS
11/17/2014,49,Los Angeles-north Main Street,06-037-1103,AQS
11/18/2014,47,Los Angeles-north Main Street,06-037-1103,AQS
11/19/2014,45,Pico Rivera #2,06-037-1602,AQS
11/20/2014,46,Pico Rivera #2,06-037-1602,AQS
11/21/2014,39,Los Angeles-north Main Street,06-037-1103,AQS
11/22/2014,39,Lax Hastings,06-037-5005,AQS
11/23/2014,46,Long Beach (hudson),06-037-4006,AQS
11/24/2014,67,Long Beach (hudson),06-037-4006,AQS
11/25/2014,54,Long Beach (hudson),06-037-4006,AQS
11/26/2014,87,Long Beach (hudson),06-037-4006,AQS
11/27/2014,47,Pico Rivera #2,06-037-1602,AQS
11/28/2014,48,Los Angeles-north Main Street,06-037-1103,AQS
11/29/2014,42,Lax Hastings,06-037-5005,AQS
11/30/2014,25,Long Beach (hudson),06-037-4006,AQS
12/01/2014,39,Long Beach (hudson),06-037-4006,AQS
12/02/2014,103,Long Beach (hudson),06-037-4006,AQS
12/03/2014,26,Anaheim Near-road,06-059-0008,AQS
12/04/2014,32,Anaheim Near-road,06-059-0008,AQS
12/05/2014,44,Long Beach (hudson),06-037-4006,AQS
12/06/2014,35,Glendora,06-037-0016,AQS
12/07/2014,38,Anaheim Near-road,06-059-0008,AQS
12/08/2014,57,Pico Rivera #2,06-037-1602,AQS
12/09/2014,48,Pomona,06-037-1701,AQS
12/10/2014,50,Los Angeles-north Main Street,06-037-1103,AQS
12/11/2014,34,Azusa,06-037-0002,AQS
12/12/2014,35,Anaheim Near-road,06-059-0008,AQS
12/13/2014,34,Anaheim Near-road,06-059-0008,AQS
12/14/2014,34,Pomona,06-037-1701,AQS
12/15/2014,42,Los Angeles-north Main Street,06-037-1103,AQS
12/16/2014,39,Lax Hastings,06-037-5005,AQS
12/17/2014,39,Long Beach (hudson),06-037-4006,AQS
12/18/2014,38,Compton,06-037-1302,AQS
12/19/2014,47,Pomona,06-037-1701,AQS
12/20/2014,37,Los Angeles-north Main Street,06-037-1103,AQS
12/21/2014,39,Lax Hastings,06-037-5005,AQS
12/22/2014,56,Pico Rivera #2,06-037-1602,AQS
12/23/2014,66,Long Beach (hudson),06-037-4006,AQS
12/24/2014,43,Pomona,06-037-1701,AQS
12/25/2014,30,Pomona,06-037-1701,AQS
12/26/2014,41,Los Angeles-north Main Street,06-037-1103,AQS
12/27/2014,37,Los Angeles-north Main Street,06-037-1103,AQS
12/28/2014,40,Lax Hastings,06-037-5005,AQS
12/29/2014,42,Long Beach (hudson),06-037-4006,AQS
12/30/2014,43,Lax Hastings,06-037-5005,AQS
12/31/2014,42,Los Angeles-north Main Street,06-037-1103,AQS
01/01/2015,38,Lax Hastings,06-037-5005,AQS
01/02/2015,42,Anaheim Near-road,06-059-0008,AQS
01/03/2015,42,Lax Hastings,06-037-5005,AQS
01/04/2015,45,Los Angeles-north Main Street,06-037-1103,AQS
01/05/2015,56,Anaheim Near-road,06-059-0008,AQS
01/06/2015,52,Long Beach (hudson),06-037-4006,AQS
01/07/2015,60,Anaheim Near-road,06-059-0008,AQS
01/08/2015,56,Lax Hastings,06-037-5005,AQS
01/09/2015,62,Santa Clarita,06-037-6012,AQS
01/10/2015,42,Pico Rivera #2,06-037-1602,AQS
01/11/2015,29,Costa Mesa,06-059-1003,AQS
01/12/2015,35,Azusa,06-037-0002,AQS
01/13/2015,41,Pomona,06-037-1701,AQS
01/14/2015,49,Long Beach (hudson),06-037-4006,AQS
01/15/2015,44,Pico Rivera #2,06-037-1602,AQS
01/16/2015,46,Long Beach (hudson),06-037-4006,AQS
01/17/2015,63,Pico Rivera #2,06-037-1602,AQS
01/18/2015,53,Anaheim Near-road,06-059-0008,AQS
01/19/2015,69,Compton,06-037-1302,AQS
01/20/2015,56,Azusa,06-037-0002,AQS
01/21/2015,53,Pico Rivera #2,06-037-1602,AQS
01/22/2015,52,Lax Hastings,06-037-5005,AQS
01/23/2015,48,Compton,06-037-1302,AQS
01/24/2015,54,Compton,06-037-1302,AQS
01/25/2015,86,Lax Hastings,06-037-5005,AQS
01/26/2015,45,Long Beach (hudson),06-037-4006,AQS
01/27/2015,36,Anaheim Near-road,06-059-0008,AQS
01/28/2015,42,Anaheim Near-road,06-059-0008,AQS
01/29/2015,45,Los Angeles-north Main Street,06-037-1103,AQS
01/30/2015,36,Compton,06-037-1302,AQS
01/31/2015,33,Los Angeles-north Main Street,06-037-1103,AQS
02/01/2015,41,Pasadena,06-037-2005,AQS
02/02/2015,61,Long Beach (hudson),06-037-4006,AQS
02/03/2015,72,Los Angeles-north Main Street,06-037-1103,AQS
02/04/2015,69,Azusa,06-037-0002,AQS
02/05/2015,72,Long Beach (hudson),06-037-4006,AQS
02/06/2015,57,Pomona,06-037-1701,AQS
02/07/2015,45,Los Angeles-north Main Street,06-037-1103,AQS
02/08/2015,38,Anaheim Near-road,06-059-0008,AQS
02/09/2015,36,Los Angeles-north Main Street,06-037-1103,AQS
02/10/2015,51,Pico Rivera #2,06-037-1602,AQS
02/11/2015,55,Los Angeles-north Main Street,06-037-1103,AQS
02/12/2015,52,Anaheim Near-road,06-059-0008,AQS
02/13/2015,54,Los Angeles-north Main Street,06-037-1103,AQS
02/14/2015,51,Los Angeles-north Main Street,06-037-1103,AQS
02/15/2015,46,Lax Hastings,06-037-5005,AQS
02/16/2015,43,Los Angeles-north Main Street,06-037-1103,AQS
02/17/2015,41,Anaheim Near-road,06-059-0008,AQS
02/18/2015,47,Anaheim Near-road,06-059-0008,AQS
02/19/2015,42,Reseda,06-037-1201,AQS
02/20/2015,41,Los Angeles-north Main Street,06-037-1103,AQS
02/21/2015,36,Los Angeles-north Main Street,06-037-1103,AQS
02/22/2015,27,Long Beach (hudson),06-037-4006,AQS
02/23/2015,42,Long Beach (hudson),06-037-4006,AQS
