Date,PM10 AQI Value,Site Name,Site ID,Source
04/19/2015,49,Glendora,06-037-0016,AQS
04/20/2015,38,Glendora,06-037-0016,AQS
04/21/2015,31,Glendora,06-037-0016,AQS
04/22/2015,35,Glendora,06-037-0016,AQS
04/23/2015,25,Glendora,06-037-0016,AQS
04/24/2015,21,Azusa,06-037-0002,AQS
04/25/2015,22,Glendora,06-037-0016,AQS
04/26/2015,21,Glendora,06-037-0016,AQS
04/27/2015,27,Anaheim,06-059-0007,AQS
04/28/2015,25,Anaheim,06-059-0007,AQS
04/29/2015,23,Anaheim,06-059-0007,AQS
04/30/2015,61,Azusa,06-037-0002,AQS
05/01/2015,35,Anaheim,06-059-0007,AQS
05/02/2015,31,Anaheim,06-059-0007,AQS
05/03/2015,35,Glendora,06-037-0016,AQS
05/04/2015,28,Glendora,06-037-0016,AQS
05/05/2015,26,Glendora,06-037-0016,AQS
05/06/2015,26,Glendora,06-037-0016,AQS
05/07/2015,23,Glendora,06-037-0016,AQS
05/08/2015,15,Glendora,06-037-0016,AQS
05/09/2015,30,Glendora,06-037-0016,AQS
05/10/2015,32,Anaheim,06-059-0007,AQS
05/11/2015,32,Glendora,06-037-0016,AQS
05/12/2015,31,Azusa,06-037-0002,AQS
05/13/2015,31,Glendora,06-037-0016,AQS
05/14/2015,15,Glendora,06-037-0016,AQS
05/15/2015,9,Glendora,06-037-0016,AQS
05/16/2015,19,Glendora,06-037-0016,AQS
05/17/2015,22,Glendora,06-037-0016,AQS
05/18/2015,29,Azusa,06-037-0002,AQS
05/19/2015,21,Glendora,06-037-0016,AQS
05/20/2015,23,Glendora,06-037-0016,AQS
05/21/2015,17,Los Angeles-north Main Street,06-037-1103,AQS
05/22/2015,14,Glendora,06-037-0016,AQS
05/23/2015,15,Glendora,06-037-0016,AQS
05/24/2015,23,Glendora,06-037-0016,AQS
05/25/2015,29,Glendora,06-037-0016,AQS
05/26/2015,31,Glendora,06-037-0016,AQS
05/27/2015,31,Glendora,06-037-0016,AQS
05/28/2015,39,Glendora,06-037-0016,AQS
05/29/2015,46,Glendora,06-037-0016,AQS
05/30/2015,51,Glendora,06-037-0016,AQS
05/31/2015,39,Glendora,06-037-0016,AQS
06/01/2015,37,Glendora,06-037-0016,AQS
06/02/2015,25,Glendora,06-037-0016,AQS
06/03/2015,26,Glendora,06-037-0016,AQS
06/04/2015,27,Glendora,06-037-0016,AQS
06/05/2015,34,Azusa,06-037-0002,AQS
06/06/2015,24,Glendora,06-037-0016,AQS
06/07/2015,27,Glendora,06-037-0016,AQS
06/08/2015,36,Glendora,06-037-0016,AQS
06/09/2015,36,Glendora,06-037-0016,AQS
06/10/2015,28,Glendora,06-037-0016,AQS
06/11/2015,27,Azusa,06-037-0002,AQS
06/12/2015,33,Glendora,06-037-0016,AQS
06/13/2015,23,Glendora,06-037-0016,AQS
06/14/2015,28,Glendora,06-037-0016,AQS
06/15/2015,38,Glendora,06-037-0016,AQS
06/16/2015,51,Glendora,06-037-0016,AQS
06/17/2015,51,Azusa,06-037-0002,AQS
06/18/2015,44,Glendora,06-037-0016,AQS
06/19/2015,43,Glendora,06-037-0016,AQS
06/20/2015,29,Anaheim,06-059-0007,AQS
06/21/2015,25,Anaheim,06-059-0007,AQS
06/22/2015,25,Anaheim,06-059-0007,AQS
06/23/2015,74,Azusa,06-037-0002,AQS
06/24/2015,47,Glendora,06-037-0016,AQS
06/25/2015,53,Glendora,06-037-0016,AQS
06/26/2015,50,Glendora,06-037-0016,AQS
06/27/2015,37,Glendora,06-037-0016,AQS
06/28/2015,31,Glendora,06-037-0016,AQS
06/29/2015,70,Azusa,06-037-0002,AQS
06/30/2015,40,Glendora,06-037-0016,AQS
07/01/2015,39,Glendora,06-037-0016,AQS
07/02/2015,32,Glendora,06-037-0016,AQS
07/03/2015,29,Glendora,06-037-0016,AQS
07/04/2015,47,Glendora,06-037-0016,AQS
07/05/2015,73,Glendora,06-037-0016,AQS
07/06/2015,35,Glendora,06-037-0016,AQS
07/07/2015,37,Glendora,06-037-0016,AQS
07/08/2015,30,Glendora,06-037-0016,AQS
07/09/2015,26,Glendora,06-037-0016,AQS
07/10/2015,19,Glendora,06-037-0016,AQS
07/11/2015,27,Azusa,06-037-0002,AQS
07/12/2015,20,Glendora,06-037-0016,AQS
07/13/2015,25,Glendora,06-037-0016,AQS
07/14/2015,30,Glendora,06-037-0016,AQS
07/15/2015,33,Glendora,06-037-0016,AQS
07/16/2015,39,Glendora,06-037-0016,AQS
07/17/2015,55,Azusa,06-037-0002,AQS
07/18/2015,21,Glendora,06-037-0016,AQS
07/19/2015,17,Glendora,06-037-0016,AQS
07/20/2015,19,Glendora,06-037-0016,AQS
07/21/2015,21,Glendora,06-037-0016,AQS
07/22/2015,85,Lancaster-division Street,06-037-9033,AQS
07/23/2015,21,Glendora,06-037-0016,AQS
07/24/2015,31,Glendora,06-037-0016,AQS
07/25/2015,25,Glendora,06-037-0016,AQS
07/26/2015,25,Glendora,06-037-0016,AQS
07/27/2015,35,Glendora,06-037-0016,AQS
07/28/2015,44,Glendora,06-037-0016,AQS
07/29/2015,54,Azusa,06-037-0002,AQS
07/30/2015,49,Glendora,06-037-0016,AQS
07/31/2015,47,Glendora,06-037-0016,AQS
08/01/2015,44,Glendora,06-037-0016,AQS
08/02/2015,36,Glendora,06-037-0016,AQS
08/03/2015,43,Glendora,06-037-0016,AQS
08/04/2015,60,Azusa,06-037-0002,AQS
08/05/2015,34,Glendora,06-037-0016,AQS
08/06/2015,43,Glendora,06-037-0016,AQS
08/07/2015,40,Glendora,06-037-0016,AQS
08/08/2015,38,Glendora,06-037-0016,AQS
08/09/2015,31,Glendora,06-037-0016,AQS
08/10/2015,42,Azusa,06-037-0002,AQS
08/11/2015,38,Glendora,06-037-0016,AQS
08/12/2015,55,Lancaster-division Street,06-037-9033,AQS
08/13/2015,39,Glendora,06-037-0016,AQS
08/14/2015,33,Glendora,06-037-0016,AQS
08/15/2015,31,Glendora,06-037-0016,AQS
08/16/2015,38,Glendora,06-037-0016,AQS
08/17/2015,47,Glendora,06-037-0016,AQS
08/18/2015,45,Glendora,06-037-0016,AQS
08/19/2015,47,Glendora,06-037-0016,AQS
08/20/2015,51,Glendora,06-037-0016,AQS
08/21/2015,52,Glendora,06-037-0016,AQS
08/22/2015,52,Glendora,06-037-0016,AQS
08/23/2015,43,Glendora,06-037-0016,AQS
08/24/2015,44,Glendora,06-037-0016,AQS
08/25/2015,47,Glendora,06-037-0016,AQS
08/26/2015,45,Glendora,06-037-0016,AQS
08/27/2015,42,Glendora,06-037-0016,AQS
08/28/2015,56,Azusa,06-037-0002,AQS
08/29/2015,35,Glendora,06-037-0016,AQS
08/30/2015,32,Glendora,06-037-0016,AQS
08/31/2015,43,Glendora,06-037-0016,AQS
09/01/2015,44,Glendora,06-037-0016,AQS
09/02/2015,41,Glendora,06-037-0016,AQS
09/03/2015,32,Azusa,06-037-0002,AQS
09/04/2015,30,Glendora,06-037-0016,AQS
09/05/2015,32,Glendora,06-037-0016,AQS
09/06/2015,31,Glendora,06-037-0016,AQS
09/07/2015,24,Glendora,06-037-0016,AQS
09/08/2015,27,Glendora,06-037-0016,AQS
09/09/2015,60,Azusa,06-037-0002,AQS
09/10/2015,41,Glendora,06-037-0016,AQS
09/11/2015,36,Glendora,06-037-0016,AQS
09/12/2015,33,Glendora,06-037-0016,AQS
09/13/2015,26,Glendora,06-037-0016,AQS
09/14/2015,24,Glendora,06-037-0016,AQS
09/15/2015,15,Glendora,06-037-0016,AQS
09/16/2015,17,Glendora,06-037-0016,AQS
09/17/2015,31,Glendora,06-037-0016,AQS
09/18/2015,30,Glendora,06-037-0016,AQS
09/19/2015,32,Glendora,06-037-0016,AQS
09/20/2015,21,Glendora,06-037-0016,AQS
09/21/2015,40,Azusa,06-037-0002,AQS
09/22/2015,40,Glendora,06-037-0016,AQS
09/23/2015,48,Glendora,06-037-0016,AQS
09/24/2015,49,Glendora,06-037-0016,AQS
09/25/2015,45,Glendora,06-037-0016,AQS
09/26/2015,34,Glendora,06-037-0016,AQS
09/27/2015,31,Glendora,06-037-0016,AQS
09/28/2015,34,Glendora,06-037-0016,AQS
09/29/2015,31,Glendora,06-037-0016,AQS
09/30/2015,40,Glendora,06-037-0016,AQS
10/01/2015,40,Glendora,06-037-0016,AQS
10/02/2015,30,Glendora,06-037-0016,AQS
10/03/2015,31,Glendora,06-037-0016,AQS
10/04/2015,18,Glendora,06-037-0016,AQS
10/05/2015,13,Glendora,06-037-0016,AQS
10/06/2015,22,Glendora,06-037-0016,AQS
10/07/2015,29,Glendora,06-037-0016,AQS
10/08/2015,38,Anaheim,06-059-0007,AQS
10/09/2015,38,Long Beach (hudson),06-037-4006,AQS
10/10/2015,20,Anaheim,06-059-0007,AQS
10/11/2015,19,Lancaster-division Street,06-037-9033,AQS
10/12/2015,26,Anaheim,06-059-0007,AQS
10/13/2015,25,Glendora,06-037-0016,AQS
10/14/2015,30,Glendora,06-037-0016,AQS
10/15/2015,29,Glendora,06-037-0016,AQS
10/16/2015,35,Lancaster-division Street,06-037-9033,AQS
10/17/2015,31,Glendora,06-037-0016,AQS
10/18/2015,24,Glendora,06-037-0016,AQS
10/19/2015,22,Glendora,06-037-0016,AQS
10/20/2015,24,Glendora,06-037-0016,AQS
10/21/2015,30,Lancaster-division Street,06-037-9033,AQS
10/22/2015,35,Lancaster-division Street,06-037-9033,AQS
10/23/2015,34,Anaheim,06-059-0007,AQS
10/24/2015,40,Lancaster-division Street,06-037-9033,AQS
10/25/2015,21,Lancaster-division Street,06-037-9033,AQS
10/26/2015,31,Anaheim,06-059-0007,AQS
10/27/2015,52,Long Beach (hudson),06-037-4006,AQS
10/28/2015,34,Glendora,06-037-0016,AQS
10/29/2015,30,Anaheim,06-059-0007,AQS
10/30/2015,44,Anaheim,06-059-0007,AQS
10/31/2015,30,Anaheim,06-059-0007,AQS
11/01/2015,27,Los Angeles-north Main Street,06-037-1103,AQS
11/02/2015,31,Long Beach (hudson),06-037-4006,AQS
11/03/2015,11,Anaheim,06-059-0007,AQS
11/04/2015,17,Anaheim,06-059-0007,AQS
11/05/2015,19,Anaheim,06-059-0007,AQS
11/06/2015,26,Anaheim,06-059-0007,AQS
11/07/2015,18,Anaheim,06-059-0007,AQS
11/08/2015,27,Long Beach (hudson),06-037-4006,AQS
11/09/2015,19,Anaheim,06-059-0007,AQS
11/10/2015,18,Anaheim,06-059-0007,AQS
11/11/2015,24,Anaheim,06-059-0007,AQS
11/12/2015,31,Anaheim,06-059-0007,AQS
11/13/2015,37,Anaheim,06-059-0007,AQS
11/14/2015,39,Anaheim,06-059-0007,AQS
11/15/2015,23,Anaheim,06-059-0007,AQS
11/16/2015,31,Anaheim,06-059-0007,AQS
11/17/2015,35,Anaheim,06-059-0007,AQS
11/18/2015,39,Anaheim,06-059-0007,AQS
11/19/2015,40,Anaheim,06-059-0007,AQS
11/20/2015,45,Long Beach (hudson),06-037-4006,AQS
11/21/2015,16,Glendora,06-037-0016,AQS
11/22/2015,15,Lancaster-division Street,06-037-9033,AQS
11/23/2015,22,Anaheim,06-059-0007,AQS
11/24/2015,23,Anaheim,06-059-0007,AQS
11/25/2015,14,Glendora,06-037-0016,AQS
11/26/2015,20,Long Beach (hudson),06-037-4006,AQS
11/27/2015,10,Glendora,06-037-0016,AQS
11/28/2015,13,Anaheim,06-059-0007,AQS
11/29/2015,18,Lancaster-division Street,06-037-9033,AQS
11/30/2015,28,Lancaster-division Street,06-037-9033,AQS
12/01/2015,40,Anaheim,06-059-0007,AQS
12/02/2015,44,Long Beach (hudson),06-037-4006,AQS
12/03/2015,32,Lancaster-division Street,06-037-9033,AQS
12/04/2015,35,Anaheim,06-059-0007,AQS
12/05/2015,36,Anaheim,06-059-0007,AQS
12/06/2015,24,Lancaster-division Street,06-037-9033,AQS
12/07/2015,47,Anaheim,06-059-0007,AQS
12/08/2015,54,Long Beach (south),06-037-4004,AQS
12/09/2015,47,Anaheim,06-059-0007,AQS
12/10/2015,41,Glendora,06-037-0016,AQS
12/11/2015,20,Anaheim,06-059-0007,AQS
12/12/2015,21,Anaheim,06-059-0007,AQS
12/13/2015,17,Anaheim,06-059-0007,AQS
12/14/2015,16,Long Beach (hudson),06-037-4006,AQS
12/15/2015,19,Anaheim,06-059-0007,AQS
12/16/2015,18,Anaheim,06-059-0007,AQS
12/17/2015,31,Anaheim,06-059-0007,AQS
12/18/2015,34,Anaheim,06-059-0007,AQS
12/19/2015,23,Anaheim,06-059-0007,AQS
12/20/2015,17,Anaheim,06-059-0007,AQS
12/21/2015,20,Glendora,06-037-0016,AQS
12/22/2015,18,Glendora,06-037-0016,AQS
12/23/2015,21,Glendora,06-037-0016,AQS
12/24/2015,25,Anaheim,06-059-0007,AQS
12/25/2015,9,Anaheim,06-059-0007,AQS
12/26/2015,43,Mission Viejo,06-059-2022,AQS
12/27/2015,19,Anaheim,06-059-0007,AQS
12/28/2015,24,Anaheim,06-059-0007,AQS
12/29/2015,26,Anaheim,06-059-0007,AQS
12/30/2015,24,Anaheim,06-059-0007,AQS
12/31/2015,20,Anaheim,06-059-0007,AQS
01/01/2016,38,Long Beach (south),06-037-4004,AQS
01/02/2016,27,Anaheim,06-059-0007,AQS
01/03/2016,23,Lancaster-division Street,06-037-9033,AQS
01/04/2016,20,Glendora,06-037-0016,AQS
01/05/2016,13,Glendora,06-037-0016,AQS
01/06/2016,15,Anaheim,06-059-0007,AQS
01/07/2016,14,Long Beach (hudson),06-037-4006,AQS
01/08/2016,23,Anaheim,06-059-0007,AQS
01/09/2016,19,Anaheim,06-059-0007,AQS
01/10/2016,19,Glendora,06-037-0016,AQS
01/11/2016,24,Anaheim,06-059-0007,AQS
01/12/2016,23,Anaheim,06-059-0007,AQS
01/13/2016,41,Long Beach (hudson),06-037-4006,AQS
01/14/2016,32,Glendora,06-037-0016,AQS
01/15/2016,31,Glendora,06-037-0016,AQS
01/16/2016,31,Glendora,06-037-0016,AQS
01/17/2016,46,Anaheim,06-059-0007,AQS
01/18/2016,33,Glendora,06-037-0016,AQS
01/19/2016,25,Glendora,06-037-0016,AQS
01/20/2016,12,Anaheim,06-059-0007,AQS
01/21/2016,24,Anaheim,06-059-0007,AQS
01/22/2016,38,Anaheim,06-059-0007,AQS
01/23/2016,31,Anaheim,06-059-0007,AQS
01/24/2016,21,Anaheim,06-059-0007,AQS
01/25/2016,40,Long Beach (hudson),06-037-4006,AQS
01/26/2016,25,Anaheim,06-059-0007,AQS
01/27/2016,37,Anaheim,06-059-0007,AQS
01/28/2016,43,Anaheim,06-059-0007,AQS
01/29/2016,40,Anaheim,06-059-0007,AQS
01/30/2016,27,Glendora,06-037-0016,AQS
01/31/2016,22,Long Beach (hudson),06-037-4006,AQS
02/01/2016,10,Lancaster-division Street,06-037-9033,AQS
02/02/2016,19,Anaheim,06-059-0007,AQS
02/03/2016,19,Long Beach (south),06-037-4004,AQS
02/04/2016,23,Anaheim,06-059-0007,AQS
02/05/2016,15,Anaheim,06-059-0007,AQS
02/06/2016,37,Long Beach (hudson),06-037-4006,AQS
02/07/2016,19,Anaheim,06-059-0007,AQS
02/08/2016,26,Anaheim,06-059-0007,AQS
02/09/2016,17,Lancaster-division Street,06-037-9033,AQS
02/10/2016,23,Lancaster-division Street,06-037-9033,AQS
02/11/2016,22,Glendora,06-037-0016,AQS
02/12/2016,51,Long Beach (south),06-037-4004,AQS
02/13/2016,39,Anaheim,06-059-0007,AQS
02/14/2016,38,Anaheim,06-059-0007,AQS
02/15/2016,27,Anaheim,06-059-0007,AQS
02/16/2016,27,Anaheim,06-059-0007,AQS
02/17/2016,25,Lancaster-division Street,06-037-9033,AQS
02/18/2016,24,Long Beach (hudson),06-037-4006,AQS
02/19/2016,22,Anaheim,06-059-0007,AQS
02/20/2016,28,Anaheim,06-059-0007,AQS
02/21/2016,29,Anaheim,06-059-0007,AQS
02/22/2016,31,Anaheim,06-059-0007,AQS
02/23/2016,32,Anaheim,06-059-0007,AQS
02/24/2016,41,Long Beach (hudson),06-037-4006,AQS
02/25/2016,36,Anaheim,06-059-0007,AQS
02/26/2016,42,Anaheim,06-059-0007,AQS
02/27/2016,35,Anaheim,06-059-0007,AQS
02/28/2016,38,Glendora,06-037-0016,AQS
02/29/2016,39,Glendora,06-037-0016,AQS
03/01/2016,52,Los Angeles-north Main Street,06-037-1103,AQS
03/02/2016,44,Glendora,06-037-0016,AQS
03/03/2016,48,Glendora,06-037-0016,AQS
03/04/2016,42,Glendora,06-037-0016,AQS
03/05/2016,33,Glendora,06-037-0016,AQS
03/06/2016,15,Glendora,06-037-0016,AQS
03/07/2016,25,Long Beach (hudson),06-037-4006,AQS
03/08/2016,15,Anaheim,06-059-0007,AQS
03/09/2016,22,Anaheim,06-059-0007,AQS
03/10/2016,29,Anaheim,06-059-0007,AQS
03/11/2016,19,Glendora,06-037-0016,AQS
03/12/2016,17,Anaheim,06-059-0007,AQS
03/13/2016,19,Glendora,06-037-0016,AQS
03/14/2016,17,Glendora,06-037-0016,AQS
03/15/2016,25,Glendora,06-037-0016,AQS
03/16/2016,34,Anaheim,06-059-0007,AQS
03/17/2016,29,Glendora,06-037-0016,AQS
03/18/2016,42,Glendora,06-037-0016,AQS
03/19/2016,46,Glendora,06-037-0016,AQS
03/20/2016,46,Glendora,06-037-0016,AQS
03/21/2016,30,Glendora,06-037-0016,AQS
03/22/2016,25,Anaheim,06-059-0007,AQS
03/23/2016,31,Anaheim,06-059-0007,AQS
03/24/2016,21,Anaheim,06-059-0007,AQS
03/25/2016,33,Azusa,06-037-0002,AQS
03/26/2016,28,Glendora,06-037-0016,AQS
03/27/2016,39,Glendora,06-037-0016,AQS
03/28/2016,27,Lancaster-division Street,06-037-9033,AQS
03/29/2016,23,Anaheim,06-059-0007,AQS
03/30/2016,19,Anaheim,06-059-0007,AQS
03/31/2016,35,Long Beach (hudson),06-037-4006,AQS
04/01/2016,30,Glendora,06-037-0016,AQS
04/02/2016,34,Anaheim,06-059-0007,AQS
04/03/2016,23,Anaheim,06-059-0007,AQS
04/04/2016,23,Anaheim,06-059-0007,AQS
04/05/2016,27,Glendora,06-037-0016,AQS
04/06/2016,52,Azusa,06-037-0002,AQS
04/07/2016,38,Glendora,06-037-0016,AQS
04/08/2016,37,Glendora,06-037-0016,AQS
04/09/2016,12,Glendora,06-037-0016,AQS
04/10/2016,15,Glendora,06-037-0016,AQS
04/11/2016,15,Glendora,06-037-0016,AQS
04/12/2016,23,Long Beach (hudson),06-037-4006,AQS
04/13/2016,27,Glendora,06-037-0016,AQS
04/14/2016,44,Lancaster-division Street,06-037-9033,AQS
04/15/2016,36,Glendora,06-037-0016,AQS
04/16/2016,30,Anaheim,06-059-0007,AQS
04/17/2016,26,Anaheim,06-059-0007,AQS
04/18/2016,29,Azusa,06-037-0002,AQS
04/19/2016,27,Anaheim,06-059-0007,AQS
04/20/2016,26,Anaheim,06-059-0007,AQS
04/21/2016,31,Lancaster-division Street,06-037-9033,AQS
04/22/2016,31,Lancaster-division Street,06-037-9033,AQS
04/23/2016,23,Glendora,06-037-0016,AQS
04/24/2016,28,Long Beach (south),06-037-4004,AQS
04/25/2016,47,Lancaster-division Street,06-037-9033,AQS
04/26/2016,31,Anaheim,06-059-0007,AQS
04/27/2016,31,Glendora,06-037-0016,AQS
04/28/2016,28,Glendora,06-037-0016,AQS
04/29/2016,29,Glendora,06-037-0016,AQS
04/30/2016,23,Lax Hastings,06-037-5005,AQS
05/01/2016,29,Glendora,06-037-0016,AQS
05/02/2016,39,Glendora,06-037-0016,AQS
05/03/2016,38,Glendora,06-037-0016,AQS
05/04/2016,39,Glendora,06-037-0016,AQS
05/05/2016,19,Lancaster-division Street,06-037-9033,AQS
05/06/2016,11,Long Beach (hudson),06-037-4006,AQS
05/07/2016,13,Glendora,06-037-0016,AQS
05/08/2016,13,Glendora,06-037-0016,AQS
05/09/2016,20,Glendora,06-037-0016,AQS
05/10/2016,25,Glendora,06-037-0016,AQS
05/11/2016,35,Glendora,06-037-0016,AQS
05/12/2016,71,Santa Clarita,06-037-6012,AQS
05/13/2016,38,Glendora,06-037-0016,AQS
05/14/2016,29,Glendora,06-037-0016,AQS
05/15/2016,19,Glendora,06-037-0016,AQS
05/16/2016,25,Glendora,06-037-0016,AQS
05/17/2016,34,Glendora,06-037-0016,AQS
05/18/2016,36,Glendora,06-037-0016,AQS
05/19/2016,38,Glendora,06-037-0016,AQS
05/20/2016,34,Lancaster-division Street,06-037-9033,AQS
05/21/2016,18,Glendora,06-037-0016,AQS
05/22/2016,19,Glendora,06-037-0016,AQS
05/23/2016,21,Lancaster-division Street,06-037-9033,AQS
05/24/2016,23,Lancaster-division Street,06-037-9033,AQS
05/25/2016,18,Lancaster-division Street,06-037-9033,AQS
05/26/2016,22,Glendora,06-037-0016,AQS
05/27/2016,34,Glendora,06-037-0016,AQS
05/28/2016,38,Glendora,06-037-0016,AQS
05/29/2016,29,Glendora,06-037-0016,AQS
05/30/2016,26,Glendora,06-037-0016,AQS
05/31/2016,35,Glendora,06-037-0016,AQS
06/01/2016,40,Glendora,06-037-0016,AQS
06/02/2016,42,Glendora,06-037-0016,AQS
06/03/2016,47,Glendora,06-037-0016,AQS
06/04/2016,38,Glendora,06-037-0016,AQS
06/05/2016,31,Glendora,06-037-0016,AQS
06/06/2016,30,Glendora,06-037-0016,AQS
06/07/2016,31,Glendora,06-037-0016,AQS
06/08/2016,38,Glendora,06-037-0016,AQS
06/09/2016,43,Glendora,06-037-0016,AQS
06/10/2016,38,Glendora,06-037-0016,AQS
06/11/2016,29,Lancaster-division Street,06-037-9033,AQS
06/12/2016,17,Lancaster-division Street,06-037-9033,AQS
06/13/2016,25,Lancaster-division Street,06-037-9033,AQS
06/14/2016,37,Glendora,06-037-0016,AQS
06/15/2016,34,Lancaster-division Street,06-037-9033,AQS
06/16/2016,36,Glendora,06-037-0016,AQS
06/17/2016,55,Azusa,06-037-0002,AQS
06/18/2016,29,Glendora,06-037-0016,AQS
06/19/2016,20,Lancaster-division Street,06-037-9033,AQS
06/20/2016,30,Glendora,06-037-0016,AQS
06/21/2016,49,Glendora,06-037-0016,AQS
06/22/2016,47,Glendora,06-037-0016,AQS
06/23/2016,48,Glendora,06-037-0016,AQS
06/24/2016,47,Glendora,06-037-0016,AQS
06/25/2016,46,Glendora,06-037-0016,AQS
06/26/2016,44,Glendora,06-037-0016,AQS
06/27/2016,52,Glendora,06-037-0016,AQS
06/28/2016,51,Glendora,06-037-0016,AQS
06/29/2016,52,Glendora,06-037-0016,AQS
06/30/2016,50,Glendora,06-037-0016,AQS
07/01/2016,48,Glendora,06-037-0016,AQS
07/02/2016,33,Glendora,06-037-0016,AQS
07/03/2016,27,Glendora,06-037-0016,AQS
07/04/2016,42,Glendora,06-037-0016,AQS
07/05/2016,58,Glendora,06-037-0016,AQS
07/06/2016,35,Glendora,06-037-0016,AQS
07/07/2016,38,Glendora,06-037-0016,AQS
07/08/2016,41,Glendora,06-037-0016,AQS
07/09/2016,37,Glendora,06-037-0016,AQS
07/10/2016,40,Lancaster-division Street,06-037-9033,AQS
07/11/2016,45,Azusa,06-037-0002,AQS
07/12/2016,47,Glendora,06-037-0016,AQS
07/13/2016,48,Glendora,06-037-0016,AQS
07/14/2016,46,Glendora,06-037-0016,AQS
07/15/2016,44,Glendora,06-037-0016,AQS
07/16/2016,44,Lancaster-division Street,06-037-9033,AQS
07/17/2016,31,Glendora,06-037-0016,AQS
07/18/2016,33,Glendora,06-037-0016,AQS
07/19/2016,36,Glendora,06-037-0016,AQS
07/20/2016,31,Glendora,06-037-0016,AQS
07/21/2016,33,Glendora,06-037-0016,AQS
07/22/2016,43,Glendora,06-037-0016,AQS
07/23/2016,60,Azusa,06-037-0002,AQS
07/24/2016,87,Lancaster-division Street,06-037-9033,AQS
07/25/2016,65,Lancaster-division Street,06-037-9033,AQS
07/26/2016,40,Glendora,06-037-0016,AQS
07/27/2016,42,Lancaster-division Street,06-037-9033,AQS
07/28/2016,44,Lancaster-division Street,06-037-9033,AQS
07/29/2016,55,Azusa,06-037-0002,AQS
07/30/2016,95,Lancaster-division Street,06-037-9033,AQS
07/31/2016,52,Lancaster-division Street,06-037-9033,AQS
08/01/2016,32,Lancaster-division Street,06-037-9033,AQS
08/02/2016,34,Glendora,06-037-0016,AQS
08/03/2016,36,Lancaster-division Street,06-037-9033,AQS
08/04/2016,37,Azusa,06-037-0002,AQS
08/05/2016,44,Glendora,06-037-0016,AQS
08/06/2016,35,Glendora,06-037-0016,AQS
08/07/2016,34,Glendora,06-037-0016,AQS
08/08/2016,41,Glendora,06-037-0016,AQS
08/09/2016,37,Glendora,06-037-0016,AQS
08/10/2016,41,Azusa,06-037-0002,AQS
08/11/2016,38,Lancaster-division Street,06-037-9033,AQS
08/12/2016,35,Glendora,06-037-0016,AQS
08/13/2016,30,Glendora,06-037-0016,AQS
08/14/2016,32,Glendora,06-037-0016,AQS
08/15/2016,31,Glendora,06-037-0016,AQS
08/16/2016,55,Azusa,06-037-0002,AQS
08/17/2016,31,Glendora,06-037-0016,AQS
08/18/2016,40,Glendora,06-037-0016,AQS
08/19/2016,35,Glendora,06-037-0016,AQS
08/20/2016,30,Glendora,06-037-0016,AQS
08/21/2016,31,Lancaster-division Street,06-037-9033,AQS
08/22/2016,43,Azusa,06-037-0002,AQS
08/23/2016,41,Glendora,06-037-0016,AQS
08/24/2016,44,Glendora,06-037-0016,AQS
08/25/2016,44,Glendora,06-037-0016,AQS
08/26/2016,38,Glendora,06-037-0016,AQS
08/27/2016,38,Glendora,06-037-0016,AQS
08/28/2016,35,Glendora,06-037-0016,AQS
08/29/2016,47,Glendora,06-037-0016,AQS
08/30/2016,51,Glendora,06-037-0016,AQS
08/31/2016,51,Glendora,06-037-0016,AQS
09/01/2016,51,Glendora,06-037-0016,AQS
09/02/2016,46,Glendora,06-037-0016,AQS
09/03/2016,32,Glendora,06-037-0016,AQS
09/04/2016,28,Lancaster-division Street,06-037-9033,AQS
09/05/2016,33,Glendora,06-037-0016,AQS
09/06/2016,44,Glendora,06-037-0016,AQS
09/07/2016,45,Glendora,06-037-0016,AQS
09/08/2016,38,Glendora,06-037-0016,AQS
09/09/2016,43,Glendora,06-037-0016,AQS
09/10/2016,37,Glendora,06-037-0016,AQS
09/11/2016,30,Glendora,06-037-0016,AQS
09/12/2016,32,Lancaster-division Street,06-037-9033,AQS
09/13/2016,20,Lancaster-division Street,06-037-9033,AQS
09/14/2016,22,Lancaster-division Street,06-037-9033,AQS
09/15/2016,36,Lancaster-division Street,06-037-9033,AQS
09/16/2016,42,Lancaster-division Street,06-037-9033,AQS
09/17/2016,40,Glendora,06-037-0016,AQS
09/18/2016,27,Glendora,06-037-0016,AQS
09/19/2016,37,Lancaster-division Street,06-037-9033,AQS
09/20/2016,36,Glendora,06-037-0016,AQS
09/21/2016,33,Azusa,06-037-0002,AQS
09/22/2016,77,Lancaster-division Street,06-037-9033,AQS
09/23/2016,44,Glendora,06-037-0016,AQS
09/24/2016,39,Anaheim,06-059-0007,AQS
09/25/2016,36,Lancaster-division Street,06-037-9033,AQS
09/26/2016,28,Anaheim,06-059-0007,AQS
09/27/2016,52,Azusa,06-037-0002,AQS
09/28/2016,34,Glendora,06-037-0016,AQS
09/29/2016,28,Glendora,06-037-0016,AQS
09/30/2016,26,Glendora,06-037-0016,AQS
10/01/2016,31,Glendora,06-037-0016,AQS
10/02/2016,30,Lancaster-division Street,06-037-9033,AQS
10/03/2016,48,Long Beach (hudson),06-037-4006,AQS
10/04/2016,31,Glendora,06-037-0016,AQS
10/05/2016,42,Lancaster-division Street,06-037-9033,AQS
10/06/2016,35,Lancaster-division Street,06-037-9033,AQS
