province,date,CO,NO2,NOx,O3,PM10,PM25
Milano,2020-02-26,927.5,40.32333333333334,81.50416666666666,29.119166666666665,36.93333333333333,27.9
Milano,2020-02-27,913.3333333333334,39.740833333333335,81.92499999999998,29.8975,36.81666666666666,27.683333333333334
Milano,2020-02-28,896.6666666666667,39.39125,80.07833333333332,30.895833333333332,36.599999999999994,27.59166666666667
Milano,2020-02-29,891.6666666666667,38.72416666666667,78.38499999999999,31.185000000000002,35.983333333333334,27.441666666666666
Milano,2020-03-01,847.5,38.075833333333335,76.19500000000001,32.31583333333333,35.349999999999994,28.533333333333335
Milano,2020-03-02,824.1666666666667,37.09583333333333,73.5025,31.759166666666665,34.53333333333333,27.866666666666667
Milano,2020-03-03,855.4166666666667,36.54083333333333,66.065,32.207499999999996,33.96666666666667,27.333333333333332
Milano,2020-03-04,794.5833333333334,36.7475,70.22583333333333,32.7825,33.599999999999994,27.0
Milano,2020-03-05,812.5,36.14666666666667,68.37333333333333,34.01166666666666,33.0,26.633333333333333
Milano,2020-03-06,777.0833333333334,35.41041666666666,65.60416666666667,36.14416666666666,32.68333333333334,24.94166666666667
Milano,2020-03-07,774.1666666666666,34.401666666666664,59.742083333333326,37.568749999999994,32.25,26.633333333333333
Milano,2020-03-08,757.9166666666667,32.69833333333333,61.29333333333333,39.29166666666667,32.7,25.966666666666665
Milano,2020-03-09,719.1666666666667,33.1975,60.32458333333333,38.001666666666665,32.4,25.083333333333336
Milano,2020-03-10,736.25,31.751666666666665,59.015,39.495000000000005,30.216666666666665,24.31666666666667
Milano,2020-03-11,721.6666666666667,29.61375,53.846250000000005,41.26583333333333,29.35,23.35
Milano,2020-03-12,690.8333333333334,29.665833333333335,52.88374999999999,42.63,28.366666666666667,22.666666666666668
Milano,2020-03-13,708.3333333333334,29.447083333333335,55.162499999999994,43.34166666666667,28.483333333333334,22.816666666666666
Milano,2020-03-14,700.0,29.007083333333334,55.485,43.9925,32.25833333333333,22.95
Milano,2020-03-15,695.0,30.17666666666667,53.849999999999994,45.010000000000005,33.44166666666666,22.366666666666667
Milano,2020-03-16,674.1666666666666,27.944583333333334,48.58833333333333,45.65166666666667,31.866666666666667,22.03333333333333
Milano,2020-03-17,656.6666666666666,26.385,41.51583333333333,45.25833333333334,31.31666666666667,21.15
Milano,2020-03-18,648.3333333333333,26.490000000000002,38.87583333333333,44.39666666666666,32.266666666666666,21.141666666666666
Milano,2020-03-19,640.4166666666667,25.635833333333338,41.016666666666666,44.843333333333334,30.95,20.6
Milano,2020-03-20,640.0,27.17375,42.74166666666666,46.7475,31.099999999999998,20.566666666666666
Milano,2020-03-21,638.3333333333333,27.087916666666665,42.72083333333333,47.61666666666667,32.25833333333334,20.383333333333333
Milano,2020-03-22,641.6666666666666,26.729999999999997,43.16,47.329166666666666,31.16666666666667,19.7
Milano,2020-03-23,640.8333333333333,26.550833333333333,43.32416666666666,46.75333333333333,31.05,19.633333333333333
Milano,2020-03-24,638.3333333333333,26.448333333333334,43.10166666666666,46.49,31.0,19.583333333333336
Milano,2020-03-25,644.1666666666666,26.714166666666667,44.09583333333333,45.61916666666667,31.116666666666667,19.65
Milano,2020-03-26,645.0,26.840416666666666,45.00666666666667,44.513333333333335,31.28333333333333,19.85
Milano,2020-03-27,629.5833333333333,26.694583333333334,44.027499999999996,46.35416666666667,30.45,19.566666666666666
Milano,2020-03-28,622.5,26.06625,43.781666666666666,47.02583333333333,31.083333333333332,20.3
Milano,2020-03-29,623.3333333333333,26.287083333333335,44.08333333333333,47.13916666666667,31.183333333333334,19.916666666666664
Milano,2020-03-30,623.3333333333333,26.140833333333333,42.60583333333334,48.70833333333333,30.375,18.96666666666667
Milano,2020-03-31,622.0833333333333,25.320416666666667,39.66666666666667,49.70166666666667,30.516666666666666,18.758333333333333
Milano,2020-04-01,617.0833333333334,24.938333333333333,39.56,49.62416666666667,31.53333333333333,19.416666666666668
Milano,2020-04-02,602.9166666666666,24.324166666666663,39.30291666666667,52.141666666666666,30.883333333333333,19.016666666666666
Milano,2020-04-03,638.3333333333333,23.39875,37.60333333333333,53.83916666666667,30.233333333333334,18.416666666666664
Milano,2020-04-04,582.5,22.957083333333333,36.55166666666666,54.96666666666667,29.5,17.883333333333333
Milano,2020-04-05,596.6666666666666,22.577916666666667,35.93166666666667,55.16833333333334,28.85,17.716666666666665
Milano,2020-04-06,570.8333333333333,22.65458333333333,36.09583333333334,54.900833333333324,28.6,16.508333333333333
Milano,2020-04-07,570.0,23.354583333333334,36.44833333333334,54.11833333333333,28.816666666666666,17.566666666666666
Milano,2020-04-08,571.25,23.325,36.55833333333333,55.52333333333333,27.458333333333336,17.633333333333333
Milano,2020-04-09,575.0,23.60125,36.58083333333333,56.69083333333333,29.316666666666666,17.85
Milano,2020-04-10,583.3333333333334,23.185,36.68041666666666,58.32833333333333,29.46666666666667,17.566666666666666
